dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,31.7,,5.2,5.0,9.4,5.5,10.0,14.3,11.4,9.0,17.5,26.0 
2,28.8,38.6,3.5,6.6,6.7,3.7,20.5,7.4,9.8,11.8,3.0,42.5 
3,35.5,,9.5,7.9,7.5,3.8,9.8,8.6,5.7,15.1,6.5,27.8 
4,48.5,34.8,12.7,10.3,10.8,5.3,11.0,8.7,9.0,13.0,10.9,7.1 
5,51.4,19.0,16.2,4.5,9.7,7.3,8.4,10.8,7.5,14.0,23.3,22.5 
6,61.2,12.0,14.9,4.5,9.8,9.3,6.3,14.3,7.4,13.2,21.7,33.8 
7,67.8,4.5,24.4,4.0,7.4,7.1,5.9,12.9,13.6,14.0,28.1,32.1 
8,74.1,6.1,23.3,6.5,10.3,10.5,8.2,15.0,31.7,20.6,30.7,41.5 
9,99.2,4.7,19.9,13.4,14.5,13.0,6.2,13.8,15.9,20.2,4.2,40.4 
10,88.5,11.0,21.9,17.6,14.8,6.6,6.3,5.3,19.3,16.5,8.7,24.2 
11,78.9,19.5,11.4,6.9,6.7,10.9,6.9,4.4,21.5,6.6,16.6,10.6 
12,47.0,27.8,13.4,10.5,6.3,14.7,6.0,6.0,21.8,12.9,24.7,20.8 
13,58.4,34.9,,13.8,5.8,10.8,7.7,5.7,15.1,17.0,33.2,13.3 
14,36.7,36.9,,5.5,4.5,13.1,6.1,6.3,15.9,18.6,46.0,7.3 
15,26.7,37.0,,6.6,7.5,14.0,7.1,10.8,9.6,16.6,27.0,16.6 
16,33.7,26.9,,11.5,7.4,12.4,9.6,21.5,4.6,31.8,7.0,27.6 
17,27.2,24.9,14.8,14.5,6.8,11.4,9.3,19.7,7.1,33.6,15.5,35.3 
18,31.7,28.8,6.6,11.5,5.7,9.0,9.3,24.5,9.0,4.3,26.4,36.8 
19,22.2,27.8,9.9,12.0,9.3,6.2,9.2,18.3,12.7,5.3,33.8,32.2 
20,18.0,21.5,17.9,12.6,10.1,8.3,11.7,15.1,16.5,16.3,37.9,11.8 
21,11.0,25.7,9.5,11.3,10.0,6.0,9.8,20.7,18.8,21.3,43.7,9.3 
22,24.4,17.4,7.7,11.9,9.8,7.7,5.8,13.4,11.9,22.6,51.0,8.4 
23,24.9,5.7,4.4,13.0,12.6,6.6,7.2,13.3,10.3,20.1,41.2,8.5 
24,27.6,8.7,4.4,8.1,9.8,9.8,6.2,12.3,15.4,22.2,15.9,7.9 
25,,21.6,8.7,6.9,7.7,12.5,4.9,10.9,16.8,23.3,8.9,13.8 
26,,35.6,11.5,8.3,6.8,11.8,4.5,10.5,7.9,19.9,15.5,18.5 
27,16.1,25.6,13.8,12.3,6.4,9.6,7.3,11.0,7.3,32.5,12.8,19.8 
28,,0.9,7.0,18.2,7.9,8.2,8.0,7.5,11.9,8.8,15.4,19.2 
29,,,8.5,9.4,7.9,8.2,11.5,5.5,13.8,15.4,19.8,17.0 
30,34.2,,10.4,14.1,11.3,11.0,12.5,3.9,15.0,22.2,22.9,25.7 
31,,,8.1,,8.0,,17.1,6.9,,24.5,,45.4
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:52:16
  
