dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,32.6,8.2,31.0,17.5,17.8,27.7,29.1,20.3,25.7,15.5,15.8,17.8 
2,18.1,12.9,33.0,19.5,20.1,28.7,22.1,22.2,30.0,15.8,13.8,11.7 
3,20.1,17.6,35.2,14.5,22.4,22.1,20.3,19.9,26.4,14.8,10.9,10.6 
4,16.7,15.1,25.8,16.5,23.5,21.6,25.0,24.2,21.0,15.1,16.6,18.8 
5,14.6,6.5,22.0,18.4,11.8,22.3,59.9,28.0,22.3,13.4,18.9,24.8 
6,11.4,22.1,8.8,19.5,11.5,22.3,24.4,27.7,26.6,17.8,21.5,25.5 
7,9.5,6.1,10.1,21.1,11.2,21.2,24.3,25.7,30.0,14.2,21.4,21.3 
8,19.1,7.7,7.9,26.4,12.3,23.5,25.5,27.0,27.9,11.5,19.1,27.8 
9,17.4,9.9,13.6,12.5,15.9,31.4,23.7,28.3,25.2,13.6,13.2,39.5 
10,19.7,15.9,18.7,11.9,22.1,29.5,21.8,23.7,25.1,13.3,12.4,39.8 
11,16.8,18.9,13.0,12.2,27.1,13.8,19.6,20.8,22.5,18.8,12.0,36.0 
12,16.8,29.6,9.8,15.7,25.8,12.9,24.7,23.8,24.4,26.5,12.6,27.9 
13,21.2,42.3,10.1,16.2,23.9,18.0,26.4,20.5,11.2,26.4,12.2,45.0 
14,29.4,27.4,10.5,22.0,22.7,23.1,27.1,23.4,14.7,31.8,16.8,44.1 
15,29.5,9.3,19.8,13.3,13.7,20.7,26.2,22.7,17.8,23.8,22.6,31.9 
16,28.7,17.4,21.1,7.1,14.1,18.7,25.4,19.5,24.3,10.1,25.3,9.6 
17,41.7,18.3,19.1,8.8,20.3,27.5,20.9,22.8,28.8,11.2,17.2,18.3 
18,34.4,10.2,28.2,12.9,27.2,20.6,18.4,20.4,18.2,16.9,12.3,16.0 
19,25.6,15.7,31.7,16.8,25.9,12.8,19.7,20.7,25.9,13.8,15.6,12.6 
20,19.8,19.7,30.7,14.9,12.0,17.7,17.2,18.9,15.8,9.2,15.0,19.4 
21,17.4,24.6,26.0,13.1,10.8,26.7,18.1,17.7,15.9,13.9,9.9,12.4 
22,17.5,22.5,11.5,11.3,12.5,23.3,22.2,21.4,22.1,16.9,16.6,10.2 
23,23.9,11.9,6.8,12.2,11.8,24.3,23.5,24.3,19.7,14.0,23.9,11.7 
24,18.5,12.3,13.8,13.3,13.7,24.2,19.6,25.8,14.9,15.3,23.6,8.5 
25,16.1,17.8,14.3,14.7,13.9,27.5,18.7,26.2,9.2,19.1,15.6,19.6 
26,10.3,23.2,17.7,14.8,13.7,29.8,20.2,26.8,13.9,23.6,16.7,28.4 
27,13.9,28.7,21.8,18.4,18.1,30.3,16.8,30.2,12.8,29.0,12.8,17.0 
28,20.1,33.4,12.2,14.0,25.0,29.3,20.1,26.1,14.5,19.2,14.2,15.3 
29,25.7,34.9,10.2,16.3,15.9,29.8,28.0,28.7,14.4,14.5,15.2,14.7 
30,18.8,,13.3,13.6,18.8,29.9,41.5,32.5,15.9,11.7,13.2,17.8 
31,4.5,,14.2,,23.9,,21.4,29.3,,10.5,,15.4
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 23:38:11
  
