dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,2.0,11.7,4.3,4.8,5.0,5.0,8.3,9.2,6.4,4.8,20.6, 
2,14.3,2.0,1.6,3.4,5.9,5.6,10.7,7.2,5.7,4.2,18.8, 
3,26.5,1.1,2.6,1.5,6.7,6.4,8.8,7.1,6.3,5.8,14.0, 
4,25.5,0.0,3.1,2.9,7.0,6.6,8.4,4.9,6.7,4.5,14.6, 
5,13.9,1.5,4.9,1.3,5.4,6.2,13.4,7.2,6.8,4.5,16.4, 
6,3.3,7.6,2.3,2.6,4.8,4.4,9.6,8.3,4.9,3.8,19.8, 
7,2.6,6.3,1.2,3.8,7.2,2.5,9.0,9.9,4.5,6.7,19.2, 
8,5.1,6.0,2.2,3.4,7.0,3.3,8.9,,4.8,13.0,22.4, 
9,3.8,3.5,1.8,1.1,8.5,4.6,8.2,,4.5,6.1,11.9, 
10,5.2,1.1,2.9,2.8,4.1,7.9,9.3,,4.8,2.5,12.8, 
11,6.2,3.5,1.1,3.2,5.6,8.4,5.7,,6.5,11.0,11.8, 
12,6.5,5.9,1.5,0.9,6.3,9.9,6.6,,10.2,16.2,15.9, 
13,6.4,2.3,1.0,3.1,5.3,10.7,7.4,11.9,10.7,13.7,13.9, 
14,5.0,1.0,1.9,4.4,5.1,10.0,7.3,10.8,9.1,13.5,11.3, 
15,3.6,0.9,3.1,4.3,4.5,7.4,7.2,9.1,6.0,13.0,9.8, 
16,1.9,0.8,3.9,5.3,1.7,6.8,6.4,8.9,2.5,12.8,14.8, 
17,3.2,0.9,5.8,5.6,2.8,10.0,8.4,11.6,3.8,7.1,, 
18,4.8,0.9,6.5,7.5,5.4,8.1,7.5,8.0,3.2,4.6,, 
19,4.5,2.3,7.3,8.5,2.6,9.8,5.8,6.5,4.2,9.3,, 
20,3.5,5.1,2.7,3.3,4.1,6.8,7.2,7.0,4.3,5.4,, 
21,1.1,1.8,3.3,3.0,3.7,6.3,5.8,7.8,4.7,1.8,, 
22,1.7,1.0,4.0,4.0,1.5,8.6,8.5,6.3,5.9,4.0,, 
23,8.0,7.7,5.0,2.4,2.9,7.4,7.7,7.8,3.5,4.0,, 
24,5.5,6.4,4.0,6.2,6.5,10.0,5.6,7.7,4.9,3.2,, 
25,8.7,3.7,5.3,10.0,6.4,7.5,7.8,7.6,4.4,5.9,, 
26,15.0,3.6,1.8,8.7,2.2,6.1,7.4,7.4,9.0,11.9,, 
27,12.5,2.2,2.9,9.9,4.0,5.1,15.4,7.0,6.6,3.8,, 
28,17.0,1.4,3.3,10.7,4.4,6.2,15.3,5.9,5.4,6.8,, 
29,23.0,,2.8,11.2,8.0,5.6,14.5,8.3,2.5,4.5,, 
30,23.4,,1.8,8.2,7.6,6.4,10.1,6.8,3.6,4.7,, 
31,20.5,,1.9,,4.8,,10.3,8.7,,18.5,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 17:59:31
  
