dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,20.4,8.8,6.0,4.0,7.7,22.8,25.4,28.0,23.8,22.7,11.1,16.0 
2,13.3,4.3,6.6,7.6,9.8,21.5,25.7,25.0,24.1,13.3,12.7,9.8 
3,18.7,5.9,14.2,9.4,11.2,18.1,27.0,20.5,27.8,12.8,13.3,11.2 
4,27.7,9.0,19.4,6.9,10.2,16.3,28.7,19.2,27.3,12.0,9.5,15.3 
5,24.3,16.0,26.2,10.4,14.1,22.8,32.4,17.4,26.0,14.3,7.8,21.9 
6,7.8,19.3,25.0,6.9,6.4,25.7,16.2,18.7,14.5,17.4,10.8,27.1 
7,10.0,10.4,21.8,8.7,11.7,30.3,16.6,22.8,10.7,20.7,11.1,22.0 
8,25.7,16.5,8.0,9.3,15.6,27.3,23.1,26.5,21.3,18.3,11.1,21.2 
9,35.4,28.0,4.2,8.0,15.0,30.6,23.6,29.0,11.2,26.3,27.5,11.3 
10,37.0,25.1,6.8,11.0,13.3,27.8,22.5,27.7,7.3,28.2,35.9,16.8 
11,34.6,9.7,12.1,13.4,12.5,23.8,17.1,22.6,11.4,32.1,19.8,21.4 
12,40.0,11.0,8.1,18.5,4.9,27.3,17.0,21.8,23.5,31.6,18.5,8.3 
13,4.8,19.8,15.0,12.4,3.7,23.1,22.7,21.7,22.9,21.6,21.0,13.8 
14,5.7,32.4,20.6,14.5,5.4,26.0,23.3,17.0,17.7,28.8,24.0,15.3 
15,4.4,25.3,14.5,16.4,4.3,24.8,22.5,15.1,19.1,19.0,21.5,10.3 
16,15.0,23.0,8.8,23.8,14.0,21.9,19.7,16.1,20.3,17.8,15.5,13.2 
17,17.7,14.0,13.3,25.2,22.3,17.9,17.3,19.0,17.0,20.4,7.8,11.0 
18,13.5,32.8,15.6,19.2,22.6,18.2,15.4,25.2,15.9,19.3,8.5,14.4 
19,12.3,33.6,11.6,18.8,17.0,20.3,18.1,24.8,15.8,22.8,11.6,24.1 
20,25.8,20.3,15.7,20.5,7.1,24.0,18.6,21.2,20.6,26.5,18.3,30.4 
21,9.5,11.2,21.0,24.3,10.9,22.2,15.8,22.4,18.8,30.5,16.8,36.9 
22,10.5,19.2,17.0,18.7,12.8,22.8,17.8,20.2,21.4,29.2,17.3,15.2 
23,29.7,17.5,22.9,15.3,17.8,24.5,17.2,18.8,21.7,23.1,15.6,9.4 
24,14.7,23.5,31.2,14.1,22.4,28.9,5.9,18.5,18.5,17.5,8.0,7.5 
25,10.2,34.1,29.7,13.0,24.3,26.2,35.0,20.6,16.5,15.6,9.6,24.0 
26,19.6,14.4,8.3,8.5,25.5,25.6,26.3,20.6,13.5,15.0,14.1,1.3 
27,22.2,6.3,10.0,10.9,27.4,19.5,22.8,18.6,14.6,18.5,12.2,14.2 
28,35.5,5.5,15.8,11.6,23.7,19.1,16.9,17.5,16.7,24.7,13.0,14.7 
29,38.4,,17.5,8.4,24.8,21.5,20.7,22.1,18.1,20.9,19.2,7.4 
30,27.4,,8.1,33.1,24.1,25.9,27.0,26.7,17.3,23.4,17.7,7.9 
31,11.2,,7.8,,23.4,,28.5,26.4,,20.8,,24.1
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 23:40:38
  
