dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,16.3,13.3,10.0,10.3,8.0,0.5,23.2,10.7,5.0,3.6,3.2,6.5 
2,22.3,14.7,9.7,8.6,7.7,0.8,22.1,5.3,4.2,0.1,8.2,7.0 
3,21.1,16.2,8.2,10.0,9.2,0.0,23.4,3.0,6.6,0.8,0.3,9.8 
4,20.3,13.5,6.4,9.7,9.9,1.4,12.5,8.0,7.9,1.0,0.8,13.6 
5,12.0,15.6,6.2,8.2,9.2,6.8,6.8,8.4,6.5,-1.1,7.1,6.1 
6,13.1,17.4,6.0,6.6,5.9,-0.3,3.4,4.5,7.0,-1.2,1.4,8.8 
7,14.6,16.3,7.4,4.7,9.7,1.9,3.1,9.1,6.7,-0.7,-0.4,9.5 
8,16.1,12.3,11.3,10.0,9.5,4.9,4.2,5.0,9.2,5.8,6.3,5.7 
9,18.8,13.0,-0.4,9.0,7.6,0.0,1.0,4.2,11.7,6.1,0.0,9.0 
10,15.0,12.2,2.5,9.4,6.0,-0.3,1.6,15.7,6.3,7.3,-1.2,7.7 
11,18.6,17.3,0.0,7.1,4.7,5.7,3.7,9.2,6.2,5.5,7.1,9.8 
12,18.0,13.4,-1.9,7.4,7.9,0.6,2.5,7.5,6.7,21.8,6.2,10.5 
13,11.8,14.2,1.0,9.3,6.6,2.3,2.8,9.1,3.8,17.8,7.3,11.9 
14,15.8,12.3,-0.3,9.1,3.8,3.4,5.9,4.5,4.5,8.2,5.5,8.5 
15,16.3,8.4,1.1,8.3,3.5,1.1,2.7,7.4,8.4,7.3,11.1,8.9 
16,12.2,12.0,5.8,6.0,2.5,-0.5,3.1,10.6,4.5,8.6,9.0,9.3 
17,11.9,11.0,9.0,8.3,1.8,3.6,5.5,10.5,7.2,6.3,8.9,10.7 
18,13.3,11.0,12.1,7.2,2.3,7.7,3.5,7.1,8.4,8.0,10.0,11.4 
19,10.8,13.5,11.8,9.0,7.0,2.0,2.6,14.1,6.1,6.6,10.2,15.5 
20,13.1,10.9,10.2,8.2,2.0,3.5,5.0,11.8,9.0,6.6,8.3,17.7 
21,21.6,11.2,6.6,6.5,2.7,3.4,2.3,9.2,5.8,10.2,6.5,12.0 
22,13.1,11.8,8.4,7.9,-0.2,2.7,4.0,11.2,7.6,7.2,10.0,13.0 
23,15.4,14.0,7.9,8.6,-0.3,4.6,4.4,6.7,8.2,8.2,8.9,12.4 
24,13.9,12.0,10.5,5.5,3.9,2.5,3.8,1.5,4.6,6.8,13.8,11.6 
25,11.2,7.0,10.7,8.2,-0.4,3.2,12.0,6.7,4.0,3.0,14.4,15.3 
26,14.3,12.3,9.2,9.2,1.0,4.9,17.1,9.7,2.8,5.1,10.3,18.9 
27,16.5,8.8,9.8,8.5,4.7,2.5,7.1,20.4,7.1,5.5,6.3,20.5 
28,17.5,7.5,9.3,7.3,2.5,2.5,9.2,15.8,5.5,4.6,7.5,14.7 
29,10.2,8.7,9.8,7.5,2.1,15.3,11.7,9.6,8.3,4.2,8.8,16.7 
30,9.8,,9.2,7.4,6.2,23.8,13.3,13.8,6.2,4.5,11.9,19.8 
31,12.2,,10.1,,-0.5,,19.8,10.4,,5.3,,14.7
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 22:13:54
  
