dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,7.8,1.2,8.7,7.4,9.3,7.6,6.6,6.7,4.9,6.3,9.4, 
2,,2.0,4.5,2.5,9.3,1.5,5.5,5.5,7.4,,14.0, 
3,13.3,1.9,5.3,3.4,10.2,6.0,5.6,4.9,7.1,,14.3, 
4,18.6,3.7,7.7,-0.7,8.5,13.1,4.1,5.6,6.6,5.8,, 
5,3.8,2.3,4.4,1.2,5.2,13.6,7.7,9.1,4.5,6.5,, 
6,5.1,5.3,0.2,0.9,3.8,7.0,7.5,8.6,5.6,6.7,, 
7,7.9,7.8,2.1,6.4,,7.9,5.5,7.8,4.9,9.7,, 
8,6.0,5.5,3.3,7.5,5.0,4.4,4.4,6.1,5.4,10.0,, 
9,5.9,3.5,2.6,7.9,2.0,4.8,4.2,4.6,5.7,8.4,29.6, 
10,9.0,3.5,2.5,9.1,2.8,7.2,2.3,3.3,6.0,5.9,24.7, 
11,10.5,7.6,6.0,8.6,8.9,10.2,2.8,4.7,6.1,10.6,17.2, 
12,10.0,8.3,6.0,6.2,5.6,10.3,2.1,9.4,9.1,12.9,17.7, 
13,9.9,0.4,6.1,6.9,5.3,5.4,4.3,10.4,10.5,7.7,15.8, 
14,5.7,2.5,5.5,6.7,5.6,3.6,6.6,11.0,8.9,11.6,10.9, 
15,2.2,4.7,7.5,7.5,2.6,3.8,5.6,13.0,6.7,15.5,4.3, 
16,4.1,3.3,8.5,4.2,5.0,3.9,3.0,13.8,,9.5,11.6, 
17,10.0,5.6,10.7,5.9,6.0,5.7,6.6,7.8,,5.9,14.3, 
18,11.0,4.3,10.7,8.7,2.6,5.6,3.3,1.1,,10.5,, 
19,14.0,5.2,9.2,5.3,1.5,4.4,3.7,1.1,,6.0,, 
20,6.3,4.5,2.8,5.4,3.0,2.6,5.2,2.3,,,, 
21,8.0,1.3,6.0,8.2,4.7,9.4,6.9,5.7,,,, 
22,7.7,4.0,3.2,9.1,6.0,11.0,5.8,3.5,,,, 
23,10.0,5.4,7.0,7.7,8.0,13.8,5.4,9.3,,,, 
24,10.0,7.2,4.8,13.3,3.5,9.6,9.5,7.2,,6.3,, 
25,13.0,4.5,9.2,14.3,6.6,5.2,10.2,8.6,8.3,9.6,, 
26,11.7,2.4,6.0,14.3,3.0,3.4,6.8,8.3,10.3,15.2,, 
27,16.9,1.6,3.2,13.2,6.3,4.5,10.3,5.8,5.0,,, 
28,15.0,4.9,4.3,10.7,6.6,5.0,12.9,7.3,9.6,10.5,, 
29,12.3,,5.6,8.5,10.4,4.8,9.7,9.4,7.8,12.1,, 
30,13.3,,5.3,9.3,1.4,7.0,7.7,8.7,5.5,6.0,, 
31,8.6,,6.7,,5.7,,9.5,8.7,,11.6,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 00:31:37
  
