dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,20.6,11.8,5.2,8.3,7.3,9.0,11.5,51.9,16.2,10.0,12.4,7.6 
2,15.8,11.7,5.0,7.8,9.1,7.1,20.4,45.6,18.7,9.8,16.2,8.5 
3,16.8,9.4,4.2,6.6,10.5,9.4,26.0,31.1,19.0,9.3,7.5,11.2 
4,12.1,13.0,4.8,6.4,12.6,8.9,26.5,72.3,36.6,7.0,8.1,15.7 
5,9.7,9.1,5.3,6.3,12.4,9.0,13.7,29.6,29.0,7.2,6.3,9.0 
6,5.5,4.9,4.5,3.2,11.6,14.3,10.8,49.9,14.5,6.9,15.4,9.6 
7,15.8,8.4,5.5,4.5,9.6,14.3,8.7,52.0,12.4,10.2,9.8,16.6 
8,11.1,5.0,6.2,5.5,11.0,11.0,9.3,69.0,12.7,6.5,13.0,20.0 
9,1.8,5.2,5.3,6.7,9.9,9.0,8.3,62.9,9.7,8.8,22.7,28.7 
10,5.9,4.8,8.9,8.1,10.6,4.5,7.8,41.0,19.5,8.7,172.8,25.2 
11,5.6,6.5,7.9,4.7,7.3,4.5,8.8,24.8,17.8,11.2,136.3,22.0 
12,10.1,5.2,5.2,5.0,5.2,6.8,9.8,11.1,17.3,8.3,75.8,18.5 
13,14.2,7.8,1.8,4.9,7.7,9.6,9.1,27.8,14.0,8.1,77.5,21.8 
14,15.1,4.9,3.1,6.3,10.3,9.9,9.9,14.7,8.8,7.7,146.7,24.0 
15,10.6,6.6,3.5,4.8,8.7,11.2,10.7,19.5,7.9,6.8,227.5,14.7 
16,11.2,7.7,4.5,4.3,7.0,11.9,11.2,15.6,7.5,8.7,121.3,10.8 
17,14.1,9.0,3.9,5.2,9.1,10.2,14.5,14.1,8.1,8.6,150.6,7.3 
18,12.9,7.8,5.8,6.8,4.7,9.9,13.8,12.3,8.9,10.5,118.5,6.5 
19,4.3,5.5,5.5,5.2,4.6,9.2,13.7,19.9,9.6,14.0,52.4,8.5 
20,9.1,6.1,4.9,4.6,7.0,10.1,19.3,25.2,11.6,11.4,29.3,14.5 
21,7.9,7.8,3.5,6.1,6.2,7.7,11.5,23.4,11.9,9.9,19.6,16.7 
22,5.0,10.4,4.4,7.9,6.2,7.3,36.8,19.7,9.5,10.4,6.4,9.5 
23,6.1,7.8,5.3,7.0,5.5,7.5,15.0,26.0,5.8,10.2,4.3,16.7 
24,10.0,6.0,5.0,10.3,7.0,8.1,13.1,32.6,6.0,12.8,8.1,17.0 
25,3.7,6.9,6.5,11.1,5.2,11.9,12.8,44.3,7.6,10.9,8.6,6.5 
26,10.0,5.0,4.4,11.3,7.0,9.2,19.1,29.3,8.5,10.7,12.5,9.5 
27,5.6,5.8,3.8,9.1,6.5,10.3,33.6,16.3,9.3,12.2,21.0,6.5 
28,7.0,6.9,4.1,7.5,6.6,13.5,38.7,14.3,11.8,8.4,6.7,7.5 
29,9.0,,4.6,6.2,7.1,9.5,43.2,13.4,11.2,7.9,4.4,18.2 
30,12.5,,6.8,6.3,11.0,6.8,51.3,15.0,9.1,7.3,8.0,25.9 
31,10.5,,7.0,,11.5,,50.6,15.4,,7.6,,9.0
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 22:32:12
  
