dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,35.8,14.3,10.8,9.1,14.4,12.8,7.9,8.1,9.5,13.0,5.5,7.6 
2,25.6,9.6,10.3,8.8,18.4,9.2,8.6,10.8,7.5,13.4,6.7,4.6 
3,22.5,9.7,8.9,9.9,19.2,11.8,11.1,11.5,5.2,13.7,11.0,6.7 
4,31.1,14.7,11.9,11.8,19.8,15.2,10.4,6.8,8.1,14.3,18.2,8.5 
5,37.3,13.7,8.2,23.6,17.0,12.2,13.6,3.8,10.3,13.3,20.2,6.5 
6,19.4,9.5,20.1,19.0,25.0,14.1,10.4,4.3,18.3,10.6,9.7,7.5 
7,15.9,9.5,12.4,13.9,18.2,16.1,10.1,5.9,16.4,11.5,10.9,8.4 
8,20.0,7.5,15.2,11.5,18.6,15.2,7.9,12.0,17.7,12.3,13.5,9.2 
9,18.6,7.8,13.2,10.7,25.3,10.4,7.2,15.1,13.8,7.2,12.3,11.6 
10,16.5,9.1,20.2,11.7,34.0,8.6,6.1,9.5,9.1,12.8,12.4,9.1 
11,13.9,11.2,10.6,14.0,26.0,10.0,7.1,9.4,10.0,10.8,11.0,7.3 
12,9.9,13.1,12.8,14.4,14.3,11.2,24.5,9.9,9.7,11.3,9.6,6.3 
13,13.0,13.9,20.4,14.3,13.7,15.6,13.3,9.3,10.0,12.5,8.8,8.9 
14,13.6,10.8,20.0,15.0,13.8,17.8,10.6,4.2,13.0,10.4,9.5,14.7 
15,15.5,11.1,20.0,20.6,15.7,20.3,8.6,4.8,11.3,7.8,12.9,8.1 
16,15.6,15.8,15.7,20.4,17.0,17.0,5.9,8.2,12.6,7.5,11.6,6.9 
17,15.6,16.4,30.1,16.0,26.4,14.8,8.0,8.6,8.5,6.2,10.6,9.0 
18,17.6,11.6,14.4,14.8,34.0,16.0,5.3,6.7,4.3,12.5,9.6,7.0 
19,19.3,21.4,14.5,24.7,16.5,13.8,4.6,3.0,6.4,5.9,7.7,10.5 
20,19.7,8.8,13.8,14.8,10.2,13.0,4.5,7.3,5.3,7.8,7.0,8.0 
21,35.2,13.4,16.9,20.5,10.5,18.6,4.3,6.3,7.0,13.7,7.1,8.5 
22,25.4,23.9,16.0,34.5,9.1,19.2,4.2,5.8,7.0,14.1,7.3,6.8 
23,21.3,11.9,15.5,29.8,9.4,14.3,38.9,5.5,8.3,10.7,6.8,9.8 
24,19.0,16.3,14.3,31.5,13.6,24.4,32.8,6.0,7.9,8.0,9.3,9.8 
25,19.8,17.9,11.2,12.6,14.3,22.6,12.3,11.8,10.4,5.8,14.2,7.0 
26,16.8,10.1,10.6,18.8,15.8,22.4,10.8,14.7,27.0,16.6,13.0,7.2 
27,19.3,11.8,14.2,13.7,22.0,17.1,9.7,11.3,13.0,19.9,13.8,13.3 
28,22.0,9.3,16.3,26.8,43.0,19.1,8.9,10.0,8.1,10.9,15.5,14.1 
29,20.3,,9.0,15.5,19.6,15.1,6.7,10.2,18.0,11.9,12.6,18.0 
30,11.0,,15.3,14.6,20.2,11.2,6.5,22.3,27.2,10.4,8.7,10.6 
31,16.1,,9.8,,22.2,,7.3,30.0,,7.2,,15.3
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 00:21:56
  
