dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,66.4,19.3,7.4,13.4,10.7,10.0,11.3,18.4,16.0,10.9,17.2,10.0 
2,38.7,38.5,4.0,11.0,10.6,9.9,14.2,15.4,21.4,12.1,18.0,16.6 
3,57.8,47.9,5.4,13.8,9.9,11.7,20.0,30.5,23.3,10.5,15.3,21.1 
4,41.5,47.9,10.3,12.3,8.1,9.4,21.0,25.3,22.9,6.9,12.9,16.6 
5,22.8,34.8,10.2,7.6,7.0,9.0,11.4,16.5,18.0,8.8,7.5,12.7 
6,9.2,14.9,17.0,9.0,4.6,9.0,7.1,21.7,18.7,6.2,11.6,15.1 
7,19.6,33.6,18.8,12.3,6.1,9.6,6.1,30.8,15.6,8.9,13.6,23.2 
8,13.2,29.9,7.5,10.8,8.6,9.8,8.2,43.4,13.1,10.4,18.0,32.1 
9,9.4,24.3,8.3,15.5,5.2,6.2,7.9,37.6,14.6,13.7,51.3,31.9 
10,10.2,13.2,9.3,13.4,10.0,7.1,7.5,21.6,14.3,9.7,68.3,34.8 
11,17.7,8.0,24.9,10.4,11.1,8.7,8.8,9.8,12.7,11.1,150.6,34.8 
12,20.2,6.6,14.4,9.5,9.7,10.8,9.3,16.0,11.2,8.4,97.0,21.2 
13,22.4,12.4,5.8,10.4,10.5,15.0,9.8,31.4,8.4,10.0,56.3,35.0 
14,34.0,14.9,4.7,12.5,5.2,10.2,6.3,15.3,10.0,9.4,114.4,42.1 
15,33.4,8.2,4.9,11.5,4.4,12.0,6.9,17.8,8.3,9.3,141.7,28.2 
16,24.4,19.6,4.0,8.5,3.7,8.7,9.7,21.7,6.6,12.0,257.6,22.9 
17,19.8,21.9,7.0,12.3,5.9,7.8,8.3,17.8,8.6,16.8,177.7,11.8 
18,33.2,6.8,8.8,9.8,5.8,9.5,12.0,25.0,10.2,18.5,134.3,20.8 
19,9.5,6.2,13.5,7.6,7.3,6.8,11.3,36.8,13.1,21.3,110.1,23.3 
20,8.9,5.6,11.9,10.0,7.1,6.8,11.6,31.1,13.8,18.4,97.1,21.3 
21,18.5,12.3,8.9,13.4,10.0,9.0,9.8,21.5,16.8,17.1,50.5,21.3 
22,18.9,10.4,5.5,14.2,8.4,11.1,8.3,30.6,13.6,15.1,11.2,7.6 
23,14.1,5.6,8.4,14.6,5.8,8.4,9.6,37.5,8.3,12.4,11.8,17.3 
24,19.0,12.1,7.5,18.3,6.7,10.8,12.0,41.1,12.9,11.3,13.9,19.8 
25,7.5,8.6,7.5,13.3,6.6,9.9,17.5,22.5,13.4,11.7,12.9,6.0 
26,10.0,7.2,5.1,11.5,7.4,10.3,27.7,15.3,15.0,19.7,23.4,7.3 
27,11.4,6.1,8.5,11.1,8.6,15.7,19.0,17.8,16.5,16.8,33.0,9.0 
28,17.0,11.6,15.8,8.9,9.7,13.1,41.8,11.1,16.3,6.0,13.9,8.6 
29,31.2,,21.3,4.9,12.3,14.6,24.7,12.6,10.5,7.6,7.3,21.5 
30,29.1,,17.1,8.8,23.8,10.4,34.5,14.7,8.7,6.2,11.6,31.8 
31,21.2,,15.4,,9.5,,32.1,13.4,,14.6,,11.6
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 00:01:30
  
