dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,43.0,5.0,20.7,13.0,7.5,15.3,18.5,17.1,10.3,10.2,14.8,34.0 
2,41.5,9.3,19.1,13.7,7.7,12.0,17.7,23.2,12.1,7.6,21.3,33.2 
3,24.5,10.5,16.0,14.5,8.8,14.8,15.6,18.5,10.5,6.5,34.4,33.9 
4,27.5,18.5,25.3,16.4,11.5,16.3,27.3,15.8,8.6,6.4,39.5,30.1 
5,7.4,20.0,7.5,19.1,7.0,13.9,17.5,18.2,12.0,8.4,43.0,35.7 
6,3.4,31.4,5.4,29.5,5.2,13.2,14.8,17.9,16.1,10.7,51.0,35.0 
7,6.4,28.8,2.4,18.5,8.1,15.0,11.0,11.2,19.7,14.4,43.3,30.8 
8,15.2,25.1,7.8,12.1,11.9,14.3,11.5,13.8,18.5,15.6,40.5,15.1 
9,10.2,13.0,14.4,4.6,8.9,12.4,12.8,14.5,22.0,11.2,49.1,11.7 
10,14.1,21.9,8.0,7.8,13.6,11.4,9.8,16.9,21.6,8.4,48.0,13.4 
11,13.8,27.4,4.4,11.8,14.8,10.8,10.8,14.6,15.8,10.4,29.8,9.6 
12,19.1,31.6,5.6,18.2,14.8,8.7,12.9,18.9,16.0,22.9,43.0,17.3 
13,15.0,40.8,5.3,16.0,15.3,9.6,13.8,17.1,9.5,12.8,44.8,24.9 
14,14.3,41.6,2.6,11.1,13.0,7.9,17.6,14.7,10.0,12.2,39.0,25.3 
15,12.1,33.3,8.5,12.4,7.0,5.5,18.0,12.9,13.7,5.8,45.3,14.0 
16,17.0,27.8,15.4,10.8,8.5,8.7,15.4,20.0,18.5,4.6,18.3,6.0 
17,10.1,5.8,19.5,8.4,6.6,13.2,11.6,20.6,14.8,5.9,15.3,14.6 
18,5.3,5.1,15.1,8.7,9.0,10.3,10.5,18.2,12.4,10.6,23.0,33.6 
19,4.2,10.8,15.9,10.4,8.9,12.5,13.7,21.1,28.6,12.2,63.9,34.1 
20,5.7,18.5,15.2,8.3,11.0,15.4,14.3,24.8,28.0,17.6,16.2,43.2 
21,10.5,27.8,4.1,7.5,4.7,15.3,13.6,21.0,15.5,21.8,12.0,49.5 
22,8.8,20.6,5.3,4.8,6.3,14.4,14.8,14.6,7.8,22.0,14.1,53.6 
23,7.2,24.2,8.2,4.5,7.8,10.6,16.3,14.0,14.9,17.9,19.0,19.9 
24,11.1,20.0,10.0,7.6,6.7,9.3,16.6,13.1,13.4,10.7,25.0,8.0 
25,14.1,17.6,12.2,5.5,9.8,15.1,19.1,11.7,8.0,11.2,29.1,16.4 
26,12.3,16.8,9.7,7.2,10.1,16.7,24.6,14.5,8.0,11.1,12.7,16.1 
27,20.9,20.4,9.9,7.8,11.4,17.5,28.6,13.2,15.0,14.3,8.8,15.0 
28,32.2,17.2,4.3,8.5,11.7,18.0,25.8,16.3,12.9,18.1,11.4,25.3 
29,26.5,16.9,4.8,9.8,11.5,12.9,16.7,20.1,7.4,16.5,21.7,39.3 
30,13.7,,6.0,8.9,14.6,14.6,12.1,18.9,12.4,16.5,30.9,53.9 
31,5.1,,9.8,,15.4,,7.5,12.8,,11.9,,9.3
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:57:37
  
