dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,17.0,6.7,8.5,5.7,6.0,13.3,6.7,10.2,13.6,13.0,3.5,7.6 
2,8.9,8.3,7.9,4.7,12.0,9.1,6.5,10.6,13.0,11.5,8.3,3.6 
3,10.6,3.6,7.4,6.7,12.8,7.7,9.4,12.4,8.2,8.0,9.6,4.7 
4,20.5,5.5,6.5,6.4,10.3,13.3,14.3,9.8,8.5,11.1,8.7,5.5 
5,13.4,7.4,9.2,9.5,7.4,12.7,14.8,6.8,11.0,13.3,7.1,7.9 
6,8.1,8.1,9.2,8.1,10.0,12.8,8.4,8.1,16.3,11.8,6.2,7.0 
7,10.3,4.8,9.2,9.3,11.9,13.8,10.1,7.5,16.2,14.6,8.8,7.7 
8,12.3,5.7,7.3,9.7,10.7,13.7,7.3,11.0,16.7,12.4,9.2,7.0 
9,11.6,6.3,4.1,7.0,8.5,11.5,6.5,13.5,15.3,13.2,11.6,7.4 
10,13.1,4.4,10.1,8.3,13.5,7.1,5.3,10.2,11.5,11.4,12.3,9.8 
11,13.0,7.3,10.6,9.3,12.5,8.3,6.5,8.9,12.3,11.0,9.4,7.1 
12,9.6,8.3,9.8,8.5,9.4,10.0,6.7,8.4,13.1,10.0,7.7,4.1 
13,6.9,11.2,11.6,8.2,13.8,10.6,9.4,7.8,11.9,13.8,6.1,5.4 
14,6.8,10.1,13.1,9.5,10.8,14.4,13.5,7.5,16.3,9.8,6.5,10.2 
15,7.3,9.6,13.3,10.8,11.3,15.6,10.3,6.2,17.4,7.8,8.5,5.8 
16,9.2,9.3,9.6,16.5,16.0,11.5,8.4,8.1,15.0,8.3,8.3,5.8 
17,8.3,10.5,11.2,16.7,17.7,11.5,7.0,8.1,14.0,7.2,6.8,6.3 
18,10.2,12.3,12.2,12.8,11.0,13.7,5.2,9.2,7.5,7.3,6.0,6.6 
19,14.9,12.9,11.9,9.0,8.2,14.0,4.9,10.0,7.8,7.4,5.3,7.9 
20,17.9,6.5,12.3,10.9,6.5,12.9,3.6,6.7,9.3,8.8,4.7,6.6 
21,14.0,11.9,14.5,13.4,7.4,14.2,3.5,6.7,7.3,8.6,4.0,7.0 
22,15.7,17.7,14.2,13.4,7.7,12.8,5.5,7.4,8.3,9.2,4.9,4.1 
23,24.1,22.1,13.6,8.5,7.7,12.1,6.8,6.7,8.2,10.6,5.2,6.4 
24,16.6,24.3,15.5,9.0,8.0,13.4,11.5,5.5,7.1,12.5,6.5,5.1 
25,13.2,13.9,10.6,6.4,10.6,10.5,15.4,9.0,6.5,8.6,6.1,5.6 
26,16.7,8.5,6.9,5.9,13.1,6.8,15.0,11.9,9.3,10.3,7.3,9.9 
27,14.1,7.7,9.1,4.2,15.5,8.2,11.3,11.5,7.5,6.6,6.3,10.3 
28,17.0,6.8,13.8,10.6,17.6,8.8,13.7,10.7,7.6,8.2,8.5,10.2 
29,17.2,,10.9,8.5,16.7,12.8,9.5,9.3,9.6,8.8,12.1,8.7 
30,12.1,,6.7,6.8,16.1,11.8,10.5,11.4,9.8,8.8,7.0,6.1 
31,6.5,,5.9,,14.4,,10.4,13.5,,6.7,,14.9
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 00:44:28
  
