dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,49.6,20.5,4.9,6.2,10.0,9.5,2.8,7.2,4.1,2.8,0.1,2.2 
2,38.8,19.4,8.0,7.2,8.0,5.0,5.0,7.3,3.0,1.2,2.3,1.3 
3,36.5,13.2,6.8,5.8,5.4,5.2,8.5,3.7,2.4,4.7,2.0,2.1 
4,46.4,18.1,3.3,5.5,3.7,9.9,10.7,1.8,4.0,5.1,7.5,2.0 
5,38.9,15.0,4.2,5.2,3.2,12.0,11.9,1.8,10.4,5.4,8.6,2.4 
6,42.8,12.3,6.6,7.8,6.0,,6.7,5.5,15.8,4.5,7.5,0.8 
7,41.0,9.8,8.2,5.3,7.1,,5.1,5.5,12.2,5.6,7.9,1.6 
8,23.0,2.5,7.8,6.6,6.3,,3.0,9.9,8.7,4.2,9.3,3.6 
9,27.9,3.8,9.8,6.1,2.8,,3.3,8.8,6.1,4.2,8.3,6.6 
10,28.2,7.4,5.7,4.9,3.4,,1.8,4.5,5.9,5.1,5.0,5.4 
11,21.8,8.5,8.7,7.8,2.5,,2.0,5.4,4.5,3.5,2.7,3.3 
12,31.5,12.9,3.5,8.5,6.7,4.2,3.3,3.7,5.6,3.7,6.9,1.6 
13,36.5,12.0,7.5,6.7,7.1,7.1,6.6,3.1,6.4,4.4,1.4,2.4 
14,44.1,7.6,11.8,9.4,,12.3,,-0.6,6.8,5.1,2.2,4.5 
15,40.8,7.4,9.6,11.8,9.2,12.7,,1.1,6.5,3.7,6.3,3.4 
16,39.1,9.3,8.7,11.8,11.5,7.1,,3.7,3.0,3.8,7.0,4.0 
17,35.2,11.3,6.0,10.1,9.3,9.8,,2.0,3.3,0.8,4.4,2.1 
18,32.0,13.1,5.4,7.9,7.0,10.5,0.9,2.6,1.8,0.8,4.2,2.1 
19,41.2,6.8,5.2,7.8,5.0,8.2,1.5,0.1,2.5,1.5,4.0,2.4 
20,34.4,10.6,8.8,8.8,6.1,7.7,1.0,0.8,2.2,-0.1,2.6,4.6 
21,35.2,15.5,10.0,10.8,9.3,9.5,0.6,0.5,0.7,3.0,2.8,5.8 
22,30.5,10.7,12.4,3.9,6.9,9.3,-0.3,1.5,3.3,2.5,2.4,4.2 
23,32.7,8.9,10.6,4.0,4.3,7.5,1.7,0.9,2.7,3.0,4.0,4.9 
24,29.8,9.6,8.2,6.5,10.2,9.6,5.0,1.0,0.7,2.0,7.3,5.3 
25,21.2,10.2,7.3,5.2,12.3,4.3,9.4,4.8,0.9,2.1,12.6,3.6 
26,22.9,5.9,5.0,2.8,10.5,3.8,8.9,3.7,1.0,1.6,16.0,13.1 
27,22.7,7.6,7.2,3.8,9.8,3.1,9.0,4.3,2.2,2.5,15.8,18.3 
28,20.5,4.2,6.4,9.0,10.5,4.8,6.0,3.3,3.5,3.2,14.7,19.1 
29,9.0,,4.5,9.9,9.8,8.4,3.0,1.0,2.4,4.3,8.0,21.9 
30,4.6,,4.0,8.9,13.5,9.8,4.5,3.2,2.1,4.8,2.1,11.2 
31,9.4,,6.5,,10.0,,4.5,3.1,,2.0,,12.8
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:01:57
  
