dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,17.5,15.6,15.3,14.9,7.4,5.1,5.5,40.5,6.8,4.8,8.1,5.8 
2,17.6,15.1,14.4,14.7,8.9,6.1,6.4,33.3,9.8,3.8,9.3,7.5 
3,22.1,18.9,11.7,13.9,7.2,5.3,14.6,27.8,10.3,0.9,6.3,8.5 
4,15.3,15.9,15.4,14.7,11.7,3.9,11.0,57.3,13.8,-0.6,3.8,6.8 
5,15.7,16.5,17.9,13.0,6.8,4.4,6.0,20.4,19.8,2.7,6.0,12.1 
6,12.4,15.3,24.1,13.4,7.1,8.0,3.5,61.1,5.6,-2.1,15.0,8.3 
7,17.8,16.5,19.2,14.5,7.6,7.3,3.9,45.8,2.2,-2.1,13.7,13.4 
8,17.3,15.6,16.5,12.4,6.3,6.7,0.7,56.8,4.3,-1.8,7.0,12.8 
9,16.2,15.9,14.9,11.9,11.0,7.8,1.7,51.5,2.1,-0.2,8.3,13.4 
10,15.2,17.5,21.6,14.6,5.9,3.7,4.1,29.6,6.0,1.7,24.1,17.4 
11,17.7,19.5,15.2,12.6,4.6,5.1,4.3,17.4,10.3,5.1,47.3,11.5 
12,15.3,12.3,16.5,10.4,8.1,4.7,6.3,9.2,7.5,2.9,18.3,11.8 
13,21.7,13.7,13.8,10.8,9.3,6.4,8.3,8.9,6.0,6.3,16.1,12.0 
14,17.2,17.3,15.2,10.5,6.0,6.2,7.3,11.3,5.0,6.0,127.4,12.3 
15,19.2,15.7,12.5,15.1,4.6,9.7,6.3,12.5,3.2,7.2,142.9,9.7 
16,18.3,15.7,15.5,10.9,1.6,8.1,6.1,5.3,1.3,7.2,22.0,5.9 
17,18.1,18.0,2.3,10.1,4.4,7.5,11.7,7.0,3.9,8.8,28.5,6.2 
18,16.7,24.1,0.9,12.4,7.5,4.5,10.6,6.1,5.4,10.1,21.5,5.4 
19,15.3,12.1,1.1,11.8,6.1,5.2,9.6,6.8,3.4,5.3,12.2,8.4 
20,15.8,15.7,1.0,9.9,7.1,4.7,12.7,10.0,7.9,5.7,12.8,11.2 
21,16.7,10.9,13.7,12.1,4.3,6.6,8.3,12.1,4.9,5.8,11.6,6.2 
22,14.2,12.4,13.8,10.5,5.1,4.8,20.8,12.4,4.2,6.5,5.8,12.5 
23,19.1,13.5,13.3,10.5,7.3,5.1,13.7,12.5,3.9,9.8,8.2,9.1 
24,16.9,15.3,13.5,9.5,7.5,5.4,10.7,29.0,3.2,7.9,6.8,11.9 
25,13.3,13.3,12.1,10.5,5.8,7.8,7.1,36.1,1.3,6.6,6.8,8.3 
26,14.9,11.3,12.3,10.8,4.2,3.8,13.0,21.4,6.1,9.7,9.7,11.3 
27,12.5,13.9,13.3,14.9,4.7,5.3,23.5,8.8,3.8,8.3,9.1,11.8 
28,16.3,15.6,14.2,15.0,4.4,5.6,25.6,9.0,5.0,5.3,6.1,6.8 
29,20.8,,14.3,10.8,4.8,5.1,37.5,6.1,5.4,5.5,7.0,11.4 
30,20.8,,15.5,9.8,6.3,3.7,50.3,9.5,4.4,5.3,6.9,16.1 
31,20.9,,16.0,,5.0,,42.6,6.0,,6.3,,8.5
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 22:09:07
  
