dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,50.4,18.6,8.0,13.0,9.8,11.2,13.4,24.6,15.0,10.5,9.8,6.4 
2,29.7,24.9,4.4,8.7,15.5,12.3,21.4,20.2,19.1,11.0,14.0,10.4 
3,44.0,32.7,5.9,10.0,10.9,12.8,29.2,28.8,21.2,6.8,10.9,19.4 
4,35.9,35.3,8.4,10.5,11.1,11.0,23.3,28.3,20.1,6.2,11.7,16.2 
5,19.4,31.7,11.0,8.4,10.0,11.5,18.4,31.9,17.7,7.8,9.2,9.7 
6,10.1,10.0,13.4,18.6,8.1,11.9,10.7,45.9,14.5,6.4,6.8,10.0 
7,16.3,18.0,15.9,13.9,10.5,11.3,9.4,31.5,13.6,10.4,10.2,20.3 
8,12.4,18.6,5.9,8.8,11.3,11.9,8.9,42.4,11.3,7.3,19.6,32.1 
9,4.9,16.5,8.9,10.4,5.7,6.7,8.0,45.8,13.5,8.1,43.8,30.2 
10,7.4,13.8,15.3,9.4,9.4,5.6,6.0,30.1,12.9,9.0,189.3,27.1 
11,20.3,7.8,15.8,7.1,8.0,7.8,6.4,9.7,13.3,10.7,250.0,26.3 
12,15.8,8.3,9.9,6.0,6.9,12.3,8.5,19.8,13.1,7.1,149.4,15.6 
13,22.0,7.8,5.6,6.8,9.9,15.3,5.6,30.5,8.2,7.3,108.8,29.8 
14,24.6,9.7,5.1,10.2,7.3,12.2,6.4,14.7,8.5,7.7,203.2,28.3 
15,20.2,7.5,5.9,9.7,6.3,15.8,5.7,18.1,6.5,6.6,263.4,18.9 
16,19.5,18.1,4.3,6.4,5.4,14.9,7.2,17.7,6.4,8.5,229.8,16.3 
17,20.0,17.3,4.8,6.1,8.2,13.0,6.3,15.3,6.9,12.0,113.5,6.7 
18,28.9,8.6,8.4,8.3,8.8,12.1,9.7,18.1,9.4,13.3,129.8,8.5 
19,6.1,9.0,10.8,7.1,8.8,12.3,8.1,26.2,11.3,16.1,104.5,9.3 
20,13.5,15.6,8.4,7.0,9.7,27.3,7.6,28.7,11.7,17.3,65.1,16.1 
21,14.3,20.1,7.0,12.0,10.8,10.6,6.7,19.3,12.0,12.1,36.2,12.5 
22,12.5,11.3,4.6,11.8,9.8,13.7,8.4,27.4,11.0,10.2,5.3,8.5 
23,16.2,13.4,6.3,12.8,6.6,12.6,7.8,31.0,7.6,7.1,4.6,16.9 
24,17.1,16.3,6.0,15.4,6.8,14.2,10.8,30.1,10.3,10.0,8.2,17.0 
25,5.4,12.9,3.0,16.9,5.8,14.4,11.6,26.5,9.2,12.4,9.6,5.3 
26,14.0,8.2,1.0,12.3,8.5,17.3,12.5,15.7,12.3,12.5,16.6,8.3 
27,20.4,10.6,7.2,9.2,9.6,20.0,13.0,18.8,10.3,9.6,17.5,5.2 
28,17.0,10.0,9.3,6.8,10.0,17.6,19.3,11.3,12.9,3.9,9.0,2.5 
29,26.5,,9.3,5.8,14.1,13.5,16.0,12.7,8.8,5.3,3.5,24.0 
30,22.0,,14.7,7.8,15.3,11.9,22.5,13.6,7.1,4.7,10.2,30.3 
31,24.0,,13.0,,9.3,,24.6,10.2,,9.8,,13.1
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 22:45:03
  
