dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,35.7,5.7,49.1,18.2,18.1,26.8,30.0,18.8,22.8,19.6,15.8,20.7 
2,26.2,10.8,45.0,21.5,19.3,29.5,20.9,17.1,25.5,20.3,14.3,18.8 
3,35.4,12.5,28.7,17.6,19.7,36.3,20.9,18.8,20.0,17.2,16.9,20.0 
4,18.1,15.4,28.1,15.0,19.8,31.6,25.6,23.4,18.3,16.6,19.8,30.1 
5,13.1,17.2,17.8,17.3,10.1,18.2,44.1,26.9,21.2,16.1,24.5,26.5 
6,17.1,14.0,10.9,18.2,8.5,20.0,20.7,21.5,21.5,17.6,26.3,19.4 
7,14.8,18.9,8.0,19.8,9.3,20.3,22.8,23.3,26.1,15.3,26.7,23.0 
8,16.0,24.5,10.3,19.7,8.2,23.8,24.1,29.2,26.6,21.7,22.0,21.7 
9,23.7,11.8,12.9,13.7,11.8,25.7,20.8,26.7,25.9,14.9,15.5,24.9 
10,23.5,20.4,17.4,11.7,15.7,21.7,21.1,22.9,24.4,15.0,15.1,41.6 
11,22.6,27.9,10.8,13.7,18.8,13.4,22.7,21.5,20.6,18.6,17.1,34.0 
12,16.5,30.7,11.9,13.6,20.6,10.4,26.7,19.3,22.9,22.8,19.4,27.2 
13,21.9,40.2,13.5,15.8,29.1,10.6,19.6,19.3,14.2,24.0,16.5,33.1 
14,23.6,33.2,9.8,17.8,24.0,31.8,19.4,18.7,15.8,27.0,20.6,49.4 
15,21.7,25.0,13.4,14.3,12.9,17.4,23.7,19.0,18.9,19.8,28.6,37.5 
16,26.4,16.3,15.1,14.9,16.2,23.1,21.7,17.6,20.4,11.3,23.4,6.8 
17,35.3,14.0,19.8,14.0,15.1,35.0,19.0,20.5,23.2,12.0,18.4,14.3 
18,22.3,8.8,29.1,16.0,17.8,23.1,19.7,19.6,23.5,13.2,12.4,16.3 
19,18.7,14.3,34.3,18.1,22.4,16.2,16.4,23.0,22.7,19.7,20.7,15.6 
20,22.7,16.5,40.5,18.2,13.4,24.9,19.8,21.8,17.6,13.7,17.4,10.8 
21,13.7,23.2,26.2,11.0,10.0,25.9,23.1,20.8,16.4,17.4,12.2,10.8 
22,20.1,20.8,14.7,10.0,10.5,21.7,20.5,24.5,19.1,17.2,13.5,11.7 
23,19.4,19.4,12.2,10.0,9.7,28.0,150.5,23.5,18.3,17.9,21.7,17.4 
24,17.9,10.2,17.0,13.2,11.3,27.2,64.9,24.4,18.7,19.9,18.3,10.9 
25,16.9,16.8,13.2,18.3,9.2,30.6,49.2,26.5,16.6,16.7,26.1,23.9 
26,18.6,21.3,23.6,13.5,13.1,26.2,19.5,26.9,14.0,16.8,29.2,18.1 
27,14.9,28.1,26.0,18.7,15.3,31.7,18.9,26.3,15.9,18.0,11.8,10.8 
28,22.0,35.8,16.2,13.7,23.0,33.4,21.2,24.8,17.1,11.6,16.0,16.2 
29,22.4,38.8,10.9,15.3,14.5,26.0,24.0,28.0,17.0,12.3,14.6,14.2 
30,19.2,,12.7,13.9,14.5,30.2,30.9,28.0,18.5,13.9,15.4,12.1 
31,7.1,,12.1,,25.3,,18.5,26.6,,12.5,,17.3
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:56:02
  
