dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,1.9,1.8,3.9,5.5,10.5,7.4,7.8,4.0,4.7,4.3,10.0, 
2,5.3,2.2,5.0,2.9,8.5,2.8,7.6,4.0,4.9,3.7,9.6, 
3,17.3,,4.8,2.9,10.3,6.3,8.8,2.8,3.7,4.8,9.0, 
4,19.6,2.0,4.5,2.3,8.1,14.2,7.6,5.8,5.0,4.8,11.6, 
5,6.8,2.8,4.2,2.7,5.6,11.8,7.3,6.8,3.0,4.0,14.3, 
6,1.4,2.1,2.6,3.6,3.0,6.7,10.1,8.1,4.1,4.4,10.1, 
7,2.8,6.0,2.5,5.8,2.9,5.3,8.9,8.4,4.1,5.9,11.7, 
8,4.3,7.8,2.2,4.3,4.9,6.4,7.6,5.9,4.4,7.0,14.2, 
9,5.6,3.6,2.8,6.1,3.6,3.8,4.1,5.9,6.4,6.0,12.7, 
10,7.3,3.1,1.2,6.2,4.8,,3.3,3.3,5.9,3.9,12.2, 
11,11.6,3.1,2.6,6.8,6.1,9.1,2.6,5.3,6.1,5.6,9.4, 
12,5.1,6.5,6.1,3.8,4.7,9.2,4.6,6.6,5.4,7.1,14.2, 
13,9.5,2.4,2.5,7.0,4.3,3.8,6.1,,9.6,7.4,13.0, 
14,7.3,3.4,1.5,5.2,4.5,4.9,6.9,,6.8,9.8,8.5, 
15,3.8,3.7,3.5,5.1,4.6,4.0,7.2,11.0,4.1,9.3,3.5, 
16,2.0,4.3,3.7,3.3,7.4,3.3,4.9,11.9,5.0,7.9,8.2, 
17,10.1,1.6,5.1,4.8,7.6,7.7,8.7,12.0,4.7,6.1,, 
18,7.1,1.2,7.3,6.7,4.9,5.4,3.3,5.0,6.6,10.1,, 
19,8.0,3.3,8.3,5.4,4.5,3.3,8.5,4.0,5.4,8.3,, 
20,2.0,2.8,4.3,7.5,4.6,6.7,4.0,4.7,5.0,4.8,, 
21,2.7,0.6,,8.5,6.6,11.6,3.9,3.4,4.4,4.0,, 
22,2.0,2.9,,9.9,7.0,13.3,5.4,5.5,5.7,4.5,, 
23,5.0,5.4,,10.0,9.8,12.5,5.9,7.1,4.3,4.3,, 
24,6.0,4.0,,11.3,4.5,10.3,9.3,5.5,6.8,4.3,, 
25,8.3,3.7,,12.6,7.6,7.6,9.0,4.8,7.2,10.3,, 
26,11.3,2.5,1.9,10.5,6.1,4.6,4.4,3.4,9.5,18.4,, 
27,14.2,4.5,5.0,14.5,6.6,4.6,4.5,,5.0,,, 
28,8.9,3.8,4.3,12.3,7.6,4.8,10.8,,9.2,,, 
29,5.3,,6.8,10.1,11.7,5.7,10.8,8.4,6.2,,, 
30,8.0,,4.5,11.7,4.2,6.8,8.8,6.7,5.0,5.7,, 
31,13.3,,5.5,,6.0,,8.0,7.9,,6.3,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:59:28
  
