dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,19.2,3.4,11.8,10.6,2.7,10.4,22.9,16.5,11.5,11.2,12.8,11.6 
2,16.7,7.6,6.8,11.2,7.3,11.5,19.6,9.0,15.3,9.8,14.8,19.3 
3,22.8,14.2,6.9,9.4,11.6,9.9,12.3,10.0,16.7,10.6,18.2,33.0 
4,29.7,7.8,6.8,5.7,9.9,12.1,11.4,21.0,20.8,9.7,20.5,45.9 
5,7.9,20.0,6.8,3.2,8.2,10.9,11.1,14.6,17.2,7.8,17.8,32.3 
6,5.8,18.8,4.5,6.3,10.8,10.0,12.2,15.4,28.7,8.0,14.2,30.5 
7,6.5,9.8,7.3,8.8,9.1,9.4,11.8,13.8,23.4,12.1,14.3,11.4 
8,10.4,10.7,4.6,11.0,10.2,8.8,9.3,12.7,27.0,11.5,15.1,10.3 
9,9.1,17.0,8.6,6.3,6.9,7.4,5.3,12.8,26.3,13.1,15.9,13.4 
10,17.6,15.1,8.4,4.3,7.0,7.5,4.7,12.9,23.7,14.0,16.8,16.0 
11,12.7,14.6,4.6,6.8,4.5,5.9,6.7,18.3,20.1,14.1,19.5,17.2 
12,12.9,15.5,4.3,9.1,8.8,9.3,9.9,17.9,18.2,16.2,18.1,25.0 
13,8.8,13.2,5.7,6.2,11.6,13.6,10.4,16.5,21.5,12.2,16.8,20.4 
14,7.6,8.1,4.3,5.3,5.8,8.5,10.0,15.7,20.0,7.7,17.8,19.8 
15,9.5,4.5,5.4,2.8,3.0,8.2,11.5,15.4,16.6,11.6,13.7,11.7 
16,8.3,13.3,4.6,4.2,3.4,5.5,12.5,18.2,19.7,8.7,13.3,7.7 
17,11.2,16.3,7.0,5.7,4.0,6.5,9.5,18.8,23.1,10.3,24.4,21.1 
18,6.5,4.7,8.5,9.7,7.3,4.6,6.5,18.8,16.8,8.8,22.1,28.2 
19,6.7,5.2,6.3,10.5,11.5,7.5,7.0,19.0,17.5,8.9,16.8,36.3 
20,10.6,9.7,4.1,7.1,4.1,7.0,7.3,21.3,15.7,12.8,17.8,25.6 
21,12.3,14.1,4.3,4.9,4.1,8.5,6.3,16.5,17.7,13.4,17.2,29.7 
22,8.7,6.6,5.0,5.4,4.9,11.5,11.5,13.5,14.3,14.9,18.9,22.2 
23,7.3,9.3,4.2,4.9,5.8,11.3,7.8,13.6,11.6,16.7,16.7,22.3 
24,10.4,14.9,6.2,4.7,6.7,7.8,10.0,11.3,10.7,14.7,24.5,22.0 
25,8.7,12.3,6.2,2.4,7.0,10.6,12.8,10.8,11.4,10.5,27.5,25.7 
26,13.8,14.9,8.2,5.0,9.2,11.9,17.2,11.2,14.2,10.5,22.7,24.4 
27,16.6,9.9,9.6,6.3,10.3,14.9,21.0,12.3,20.0,11.3,26.5,23.8 
28,15.5,15.0,4.4,2.9,10.1,14.6,19.2,13.3,18.7,9.0,10.6,25.4 
29,15.4,9.5,4.2,7.0,9.8,17.6,19.0,16.0,16.3,11.0,15.2,22.9 
30,5.0,,8.4,3.2,11.3,19.5,11.5,10.0,17.0,10.6,13.2,31.0 
31,2.3,,8.5,,8.8,,9.7,9.0,,10.5,,27.1
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 17:53:22
  
