dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,62.8,11.0,5.4,3.8,9.0,15.5,10.4,9.7,15.7,3.3,6.8,8.2 
2,24.7,12.0,5.7,5.3,8.7,16.1,11.3,10.5,16.5,7.8,6.3,9.2 
3,33.5,17.6,4.5,7.3,5.1,10.4,13.4,13.9,11.5,13.9,8.6,6.5 
4,30.7,16.8,7.5,7.3,3.8,9.4,12.1,15.4,10.5,9.4,12.3,6.6 
5,24.8,16.6,7.4,6.5,3.3,10.9,39.6,23.7,17.2,7.4,13.5,5.8 
6,35.1,9.2,8.4,6.3,3.8,17.8,14.6,28.2,16.5,6.6,22.8,9.2 
7,26.0,7.5,5.8,10.5,8.1,12.3,12.3,29.0,14.3,11.0,15.8,11.7 
8,32.1,6.6,9.6,12.3,6.5,13.0,14.6,25.7,13.9,17.0,14.1,11.6 
9,22.9,6.1,8.3,9.8,3.5,13.0,10.1,20.3,8.5,19.5,16.8,15.0 
10,32.3,11.0,6.5,10.3,2.0,10.0,9.4,14.8,10.1,16.2,12.2,20.1 
11,20.3,11.4,2.7,10.7,3.0,11.5,8.3,11.1,11.8,14.5,11.9,8.4 
12,8.8,13.7,2.9,15.7,6.7,10.7,8.1,10.3,10.3,4.8,13.2,6.7 
13,11.8,10.7,3.1,6.3,9.5,10.5,10.4,9.1,7.4,10.8,14.3,11.0 
14,17.3,12.2,5.3,8.3,8.8,4.9,13.3,4.9,7.2,10.4,12.9,15.0 
15,21.3,19.8,8.0,10.3,10.3,8.2,11.5,7.6,9.9,6.0,10.8,5.7 
16,16.8,15.7,9.5,6.0,10.2,11.7,12.7,8.1,9.6,6.5,9.5,4.3 
17,22.2,10.9,4.0,7.7,10.4,4.0,12.0,5.9,9.0,13.4,19.3,4.8 
18,17.1,10.5,2.0,5.0,6.4,4.2,11.1,6.0,4.3,15.7,25.7,6.8 
19,19.0,9.5,7.7,8.1,5.5,7.8,12.7,10.0,7.8,14.8,18.9,5.7 
20,17.3,8.4,6.3,5.4,4.3,8.6,10.8,11.0,16.4,8.5,7.3,5.3 
21,15.1,12.0,6.2,9.1,5.6,10.9,8.5,7.9,31.3,6.5,8.0,7.6 
22,17.6,15.0,5.5,2.5,20.4,14.5,9.8,7.1,56.6,8.6,13.9,10.6 
23,11.1,13.7,8.5,3.8,10.0,10.8,7.0,7.3,28.3,8.5,18.3,13.6 
24,15.8,12.4,11.6,4.2,7.5,13.0,5.9,6.4,15.8,11.9,14.0,12.8 
25,13.5,11.6,8.4,4.8,10.2,9.7,8.7,10.1,3.8,4.5,15.8,8.9 
26,13.9,10.9,5.2,2.6,7.3,4.5,9.0,8.3,4.2,3.7,26.0,12.8 
27,19.7,5.6,6.7,2.8,7.4,3.3,12.1,9.5,6.2,7.2,21.8,19.3 
28,30.6,3.5,4.6,5.7,2.9,5.1,11.4,9.6,10.9,11.9,27.5,22.7 
29,17.9,,2.3,4.7,3.7,3.7,16.0,10.9,12.0,42.6,8.0,24.8 
30,17.6,,5.2,5.5,8.0,8.3,34.9,7.4,6.9,21.8,7.8,6.3 
31,9.4,,5.6,,11.7,,12.3,12.7,,8.0,,16.1
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 17:54:16
  
