dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,,4.1,,,,4.1,3.3,,,,, 
2,1.1,,,2.5,1.9,,,,,,, 
3,,,0.2,,,,,44.5,,,, 
4,,4.3,,,,2.0,8.4,,,,, 
5,0.7,,,8.7,3.7,,,,,,, 
6,,,3.5,,,,,39.0,,,, 
7,,3.5,,,,3.8,2.5,,,,, 
8,5.3,,,3.9,3.8,,,,,,, 
9,,,2.0,,,,,42.1,,,, 
10,,2.9,,,,1.8,2.0,,,,, 
11,2.2,,,2.3,1.6,,,,,,, 
12,,,2.6,,,,,7.2,,,, 
13,,2.1,,,,4.4,6.7,,,,, 
14,4.7,,,3.0,1.7,,,,,,, 
15,,,0.3,,,,,10.3,,,, 
16,,5.5,,,,4.7,5.5,,,,, 
17,3.9,,,1.2,2.2,,,,,,, 
18,,,1.9,,,,,3.2,,,, 
19,,0.7,,,,3.9,8.4,,,,, 
20,2.0,,,2.5,4.2,,,,,,, 
21,,,0.3,,,,,9.0,,,, 
22,,1.8,,,,3.5,20.4,,,,, 
23,3.8,,,4.6,4.0,,,,,,, 
24,,,1.2,,,,,11.6,,,, 
25,,2.4,,,,6.3,3.8,,,,, 
26,1.7,,,5.0,1.6,,,,,,, 
27,,,1.4,,,,,7.5,,,, 
28,,2.2,,,,3.2,16.7,,,,, 
29,6.3,,,2.5,3.7,,,,,,, 
30,,,3.5,,,,,5.6,,,, 
31,,,,,,,37.8,,,,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:07:52
  
