dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,16.7,17.6,8.4,7.0,14.5,5.5,9.5,8.9,10.2,7.9,3.7,11.3 
2,24.0,26.7,10.5,8.1,13.8,6.2,7.6,9.3,6.6,10.5,4.4,21.1 
3,33.7,22.8,12.8,14.0,9.5,9.3,6.8,6.5,8.9,14.9,5.2,14.2 
4,34.8,24.7,13.2,9.7,9.0,11.5,12.5,5.1,9.2,12.7,7.8,11.3 
5,31.2,11.3,12.8,4.6,11.8,12.4,5.9,8.8,6.5,11.2,10.8,14.1 
6,36.2,5.0,15.6,5.2,13.7,8.7,5.6,13.2,11.9,9.8,11.3,12.0 
7,25.6,6.9,13.7,3.7,12.4,7.5,6.0,12.9,9.3,14.0,13.5,13.3 
8,38.8,4.5,14.1,5.3,15.3,7.5,5.3,8.8,13.2,13.1,8.3,16.1 
9,31.0,10.8,13.8,6.7,10.8,6.5,6.3,4.5,10.7,9.8,3.6,9.7 
10,22.0,8.4,20.3,6.8,10.0,8.5,7.0,2.8,8.5,6.0,5.8,7.7 
11,21.0,9.5,10.4,7.5,10.7,12.9,4.0,3.4,8.8,7.4,14.3,6.8 
12,15.1,12.9,7.5,8.3,10.7,13.7,4.5,4.0,8.6,14.0,13.2,7.8 
13,13.0,15.3,11.1,8.5,7.7,16.6,5.4,3.3,12.7,14.6,16.6,5.9 
14,26.5,11.6,13.3,7.5,6.4,18.4,5.5,5.4,7.0,11.0,18.2,4.9 
15,36.1,13.4,7.8,7.3,7.5,15.5,9.3,25.8,7.1,8.8,5.8,6.8 
16,33.0,12.7,9.7,7.9,6.5,15.7,8.4,44.8,4.3,8.2,5.2,12.4 
17,18.2,12.0,6.8,16.9,5.2,16.8,8.8,26.5,7.4,4.5,6.7,12.4 
18,15.5,12.5,10.0,15.5,7.8,12.3,6.8,24.1,9.1,4.4,10.0,9.5 
19,10.6,17.8,15.1,12.1,6.6,10.3,6.3,16.5,11.0,4.2,9.1,5.4 
20,16.3,12.5,10.7,11.2,6.0,9.8,8.8,14.1,12.1,7.8,10.7,6.5 
21,14.3,13.1,7.5,8.4,4.8,9.6,6.4,11.8,15.6,9.2,16.7,2.9 
22,18.9,6.6,6.3,14.3,6.1,8.5,10.0,10.4,13.1,12.5,23.9,7.7 
23,22.0,5.0,7.6,16.2,9.8,12.6,9.0,10.5,12.3,12.8,18.9,8.2 
24,21.8,9.0,7.0,8.5,8.8,11.8,6.5,16.3,9.5,12.5,9.1,7.8 
25,21.4,12.8,7.3,5.4,5.0,13.1,4.8,18.6,10.0,8.3,7.8,9.3 
26,19.7,11.3,11.0,7.4,4.3,11.9,7.3,16.7,7.9,7.7,11.5,10.4 
27,11.7,5.0,6.9,9.0,6.5,8.6,11.9,10.1,14.8,7.5,9.9,15.8 
28,17.6,6.7,10.3,8.4,5.6,4.3,16.5,7.4,10.8,5.5,11.8,11.7 
29,16.5,,13.7,14.8,6.0,5.1,7.6,3.2,10.7,6.9,19.0,12.9 
30,13.5,,12.3,13.7,7.0,9.5,9.4,5.8,11.3,11.8,14.9,13.0 
31,10.1,,8.0,,8.6,,7.4,11.2,,7.8,,17.3
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 17:49:19
  
