dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,34.9,,1.0,6.4,5.7,,8.8,58.0,12.2,6.7,3.0,32.9 
2,30.5,0.4,,8.2,8.4,1.1,12.4,122.2,7.8,,6.0,34.7 
3,35.7,,,11.5,8.3,,10.8,73.6,13.3,5.1,9.6,16.8 
4,36.5,,1.7,2.3,5.0,,12.0,41.8,8.3,5.5,16.1,20.9 
5,29.9,6.5,,1.6,2.3,2.1,10.9,112.3,4.0,6.3,20.4,15.4 
6,28.0,,,8.4,2.0,,9.3,117.5,10.0,9.4,15.9,7.3 
7,29.1,,3.8,2.6,0.1,,9.0,179.9,12.3,9.3,24.8,21.8 
8,,2.0,,6.2,2.3,4.0,7.9,159.6,10.8,8.2,40.1,27.4 
9,1.2,,,11.6,4.1,10.2,9.9,123.0,11.1,8.3,14.8,22.3 
10,,,7.2,10.3,2.8,12.0,10.2,159.6,9.8,6.1,15.0,6.1 
11,,0.6,,2.3,1.0,11.0,9.9,129.3,8.2,6.3,20.2,9.2 
12,1.2,,,5.4,1.8,9.1,8.3,15.5,12.5,4.8,24.6,16.3 
13,,,1.1,6.0,2.1,9.1,8.7,44.3,24.6,6.1,20.2,7.6 
14,,1.2,,0.9,6.4,10.7,9.2,216.3,32.9,8.0,28.0,15.1 
15,4.3,,,4.8,5.2,10.9,9.5,174.7,7.0,7.0,12.5,22.2 
16,,,0.7,4.8,4.1,10.5,10.9,166.5,6.0,10.1,10.1,21.0 
17,,2.0,,4.8,3.0,9.3,8.8,162.0,6.1,5.9,10.0,21.5 
18,0.4,,,3.9,3.1,6.5,9.8,179.1,6.5,2.7,7.5,15.1 
19,,,1.7,4.5,3.4,4.8,10.8,293.7,7.8,,13.4,18.8 
20,,1.4,,7.3,5.3,6.4,11.3,303.3,6.8,,12.8,45.0 
21,1.2,,,6.4,2.8,8.1,11.9,233.0,4.6,,16.4,44.6 
22,,,1.5,5.5,2.8,6.8,5.5,91.6,3.3,18.6,23.3,16.5 
23,,0.9,,3.0,3.5,6.4,21.8,11.3,4.5,9.1,21.9,4.3 
24,1.0,,,1.9,4.7,7.8,12.5,8.0,4.6,17.3,14.2,6.6 
25,,,0.4,2.0,4.5,14.3,9.0,21.3,5.7,13.3,27.5,12.7 
26,,1.5,,1.8,4.7,14.1,6.5,34.8,4.0,11.5,22.4, 
27,3.8,,5.8,1.2,3.2,13.3,5.3,22.2,5.0,18.5,21.1, 
28,,,0.8,2.4,3.4,10.9,7.2,26.9,7.2,8.9,21.7, 
29,,,3.6,1.6,5.7,10.4,9.0,3.1,4.4,9.1,24.1, 
30,1.6,,4.3,4.8,5.8,8.5,7.4,10.5,5.7,12.2,30.9,29.7 
31,,,1.6,,,,13.2,18.7,,7.6,,16.1
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:55:07
  
