dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,17.6,23.0,12.1,16.3,17.5,23.0,25.3,18.8,22.2,20.4,15.4,22.5 
2,11.1,24.9,28.8,17.2,21.2,27.6,20.6,24.0,25.2,16.6,9.6,25.2 
3,23.2,26.9,9.9,16.0,22.8,24.8,21.7,24.4,19.6,19.2,12.4,23.8 
4,22.6,17.0,12.3,19.5,23.2,26.0,39.2,20.3,16.5,18.6,14.7,17.1 
5,13.8,24.3,9.2,18.9,25.4,23.0,67.9,18.3,20.9,22.3,10.2,6.3 
6,13.1,10.4,10.2,18.5,10.5,25.1,24.7,18.7,21.1,20.2,12.9,7.3 
7,11.5,10.4,14.6,19.3,8.2,23.9,28.8,22.9,24.2,16.2,18.3,19.0 
8,9.4,12.2,16.7,10.9,15.6,20.6,27.7,24.5,24.1,19.7,14.3,11.3 
9,11.9,18.8,19.2,10.7,18.0,16.6,23.6,25.6,22.8,15.1,13.6,23.5 
10,14.1,24.7,26.1,16.8,12.2,12.3,22.2,28.0,21.1,16.2,21.5,10.1 
11,8.5,12.6,28.0,21.4,19.9,10.2,17.1,26.3,20.2,25.8,29.3,12.6 
12,8.4,10.2,25.1,16.6,20.8,13.2,19.0,26.6,18.9,27.2,46.1,13.1 
13,10.5,9.2,23.5,10.5,17.7,16.4,19.0,28.5,18.8,30.4,51.4,16.6 
14,14.1,17.3,22.0,12.1,13.4,20.0,21.7,19.8,18.0,32.5,40.9,13.1 
15,15.5,17.7,21.2,13.8,12.5,22.3,22.6,11.5,15.4,15.2,44.1,13.7 
16,16.9,17.3,17.2,15.9,13.0,23.9,25.2,18.9,18.3,17.0,34.6,22.0 
17,14.3,10.9,23.6,14.2,12.5,20.8,29.3,16.3,16.7,17.6,16.8,12.3 
18,18.8,7.3,24.4,11.9,15.0,19.8,21.0,22.1,25.6,28.9,17.2,14.3 
19,10.4,8.3,17.4,12.8,12.0,21.7,22.0,21.2,20.9,30.0,17.1,18.4 
20,8.6,10.4,21.2,16.3,12.7,24.0,19.1,19.8,18.2,14.3,18.8,25.0 
21,12.5,15.0,14.3,20.2,13.6,25.3,24.6,21.0,19.6,15.1,13.1,13.3 
22,8.7,10.5,10.2,21.0,23.0,24.7,26.8,19.7,13.8,10.2,11.4,17.2 
23,8.4,11.4,12.0,19.5,25.8,23.6,22.3,24.5,15.0,10.0,11.3,23.4 
24,13.8,14.7,11.7,18.5,19.7,22.5,19.7,29.2,12.3,8.4,12.4,26.8 
25,19.2,17.0,13.7,16.3,13.1,22.9,19.5,31.7,11.1,12.0,17.3,49.7 
26,16.0,7.4,13.2,16.5,12.0,15.5,16.6,27.0,21.0,18.6,36.9,47.9 
27,7.3,13.1,12.2,16.5,13.4,12.2,16.5,22.2,23.9,29.7,25.0,28.0 
28,7.3,18.0,11.7,15.1,14.4,15.2,18.4,23.0,21.2,34.0,11.6,22.4 
29,10.0,,13.4,8.1,19.0,33.2,19.1,30.1,20.1,35.4,16.9,18.0 
30,12.8,,21.1,12.2,25.4,26.3,22.4,35.0,20.9,17.1,23.1,29.1 
31,16.6,,14.6,,27.6,,21.9,22.3,,14.2,,38.6
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 23:36:58
  
