dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,17.7,8.0,7.0,4.5,5.3,16.3,17.0,16.3,17.4,15.2,5.3,9.7 
2,4.6,5.3,6.7,4.0,10.9,13.6,16.0,16.0,17.7,11.3,7.1,4.8 
3,9.2,4.8,6.9,6.1,16.7,11.0,15.0,12.2,15.6,7.7,6.6,5.5 
4,33.1,6.4,7.7,6.3,12.0,11.0,20.8,11.8,14.2,8.8,4.8,7.0 
5,7.9,12.8,13.7,7.4,11.6,16.2,23.9,9.0,13.0,8.8,4.9,9.6 
6,3.4,12.1,11.8,7.0,8.1,16.8,10.8,11.5,15.8,14.8,4.3,10.5 
7,6.1,9.3,6.2,8.5,10.7,19.4,12.9,13.2,17.1,16.8,7.0,8.9 
8,11.2,6.0,3.6,9.0,13.3,17.1,13.7,11.7,19.3,13.3,8.5,6.2 
9,18.8,6.4,3.1,10.5,11.1,15.5,14.8,16.8,13.8,18.4,9.8,7.4 
10,12.2,7.0,7.2,9.6,11.4,17.4,11.0,14.3,12.4,17.6,20.3,9.8 
11,21.5,5.7,10.3,12.2,6.0,12.4,9.3,11.4,14.4,14.9,13.0,22.0 
12,7.8,6.8,6.2,16.3,4.5,14.7,8.2,13.7,15.6,13.6,8.0,5.0 
13,4.6,10.4,12.4,12.6,6.0,13.2,11.2,17.3,16.6,17.5,11.8,7.8 
14,4.1,8.5,11.3,12.5,5.0,15.6,15.9,12.5,17.3,14.7,11.7,13.7 
15,4.5,10.3,10.7,11.9,6.3,19.3,13.3,8.8,17.1,9.5,11.3,14.5 
16,4.0,13.9,9.0,23.2,15.9,15.8,8.6,9.8,16.0,10.7,5.8,15.3 
17,7.1,14.9,11.5,30.8,17.0,12.0,8.2,10.1,15.3,11.2,4.1,8.6 
18,7.8,24.8,12.4,17.0,14.3,15.0,8.3,11.7,11.4,11.5,4.3,10.8 
19,11.4,15.8,11.8,14.4,12.5,16.9,8.2,13.1,12.8,11.9,6.8,11.7 
20,13.5,7.5,11.6,16.1,7.4,16.3,8.1,12.4,13.8,11.8,7.8,13.6 
21,9.8,9.3,16.6,15.8,9.4,18.8,5.9,12.7,11.5,8.3,5.5,6.0 
22,12.3,19.2,14.9,15.0,11.3,17.2,6.9,12.2,11.7,8.8,6.0,3.7 
23,18.7,21.6,14.0,8.5,12.6,18.8,8.5,11.5,11.3,13.6,4.9,4.0 
24,8.4,22.2,21.1,8.7,17.7,18.0,13.2,9.5,8.3,15.3,4.5,6.9 
25,14.1,21.7,20.3,11.5,14.3,17.1,19.0,10.0,8.8,8.5,5.2,5.8 
26,14.0,11.0,6.1,5.5,15.3,12.6,17.2,12.0,11.0,7.0,6.0,8.0 
27,13.1,6.3,7.7,6.6,15.8,12.1,11.1,11.8,10.7,7.5,5.5,9.4 
28,14.4,5.1,12.4,8.3,20.4,14.3,12.4,10.9,10.6,11.0,9.9,11.0 
29,13.3,,10.8,8.2,22.0,17.5,14.0,13.0,10.8,9.6,14.9,16.4 
30,23.2,,5.6,7.4,17.4,18.2,14.8,14.1,10.6,10.0,9.4,10.6 
31,5.7,,6.8,,17.8,,14.8,12.8,,7.8,,12.9
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 02:03:20
  
