dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,16.5,12.9,6.8,8.9,9.3,3.2,9.6,11.0,43.7,11.0,10.1,17.8 
2,6.0,3.1,8.5,11.3,9.9,7.0,6.6,11.2,34.4,9.3,9.8,23.7 
3,3.3,4.8,9.4,14.8,10.5,8.2,8.1,14.1,36.2,11.5,6.4,5.6 
4,5.1,7.7,3.6,10.6,7.4,9.1,11.7,13.9,46.5,8.9,5.7,2.9 
5,6.3,3.1,4.8,8.8,5.2,11.5,11.5,7.3,12.9,10.9,7.0,6.5 
6,9.2,4.2,4.3,6.8,9.9,13.0,6.4,11.0,15.1,6.8,6.2,16.8 
7,6.0,3.3,6.8,5.5,12.8,10.8,10.1,16.0,11.8,10.4,10.8,19.8 
8,2.3,2.0,7.9,4.1,11.4,8.3,12.8,11.8,12.4,10.0,8.0,20.8 
9,3.3,3.5,7.5,5.3,13.8,5.0,11.3,10.8,12.0,11.3,5.2,27.8 
10,3.7,5.7,7.7,6.2,7.1,4.4,12.6,12.1,14.8,20.1,6.5,23.5 
11,5.2,5.7,9.4,6.8,6.9,4.3,14.1,13.6,15.3,40.8,7.0,22.8 
12,5.1,8.0,7.7,4.0,5.3,7.8,13.6,13.5,14.5,39.7,7.6,19.9 
13,10.6,12.0,9.6,4.3,5.4,7.2,11.2,7.6,7.2,49.7,5.1,21.9 
14,12.6,13.7,12.4,4.8,6.0,9.5,10.7,8.3,6.9,27.9,6.8,27.0 
15,17.5,10.5,9.4,7.5,9.4,6.9,12.7,9.5,11.1,12.5,8.3,31.6 
16,18.9,5.2,5.2,5.9,5.4,7.5,12.0,12.3,15.4,20.5,4.9,11.3 
17,24.2,2.5,8.2,4.8,5.3,9.0,16.3,12.8,16.5,27.2,7.4,7.0 
18,9.8,4.9,7.8,4.3,9.2,12.3,13.4,15.8,7.1,23.5,11.9,15.3 
19,4.7,3.2,7.0,7.0,8.5,15.0,10.7,13.2,7.8,11.0,16.2,15.1 
20,4.4,2.5,6.0,9.3,8.3,13.0,9.1,9.9,6.7,5.9,13.9,6.5 
21,5.8,4.9,3.8,8.1,9.3,13.0,9.9,11.6,7.0,6.8,21.0,8.3 
22,4.9,4.1,5.0,6.5,10.6,15.3,10.5,15.8,6.0,9.4,21.0,13.9 
23,4.3,4.7,7.5,4.5,10.7,9.6,9.8,22.0,7.3,7.9,20.3,33.4 
24,7.0,6.4,3.5,5.0,8.8,7.4,6.9,14.6,8.3,10.7,13.4,41.3 
25,8.1,5.7,6.5,3.7,7.6,7.2,7.1,18.3,8.0,13.7,13.0,35.0 
26,11.0,5.5,5.7,4.5,4.1,4.1,8.5,15.6,10.3,17.8,6.8,21.4 
27,11.6,3.9,6.4,6.7,6.3,4.1,10.5,18.1,10.6,19.8,5.3,18.2 
28,34.8,4.7,10.0,9.5,7.5,10.3,13.8,17.1,10.3,17.1,9.1,22.3 
29,20.4,,10.7,7.4,6.2,12.9,11.8,15.5,9.4,21.1,9.9,24.8 
30,19.0,,11.5,10.3,5.8,11.6,8.8,10.3,7.8,6.5,12.8,45.7 
31,23.7,,8.3,,4.2,,9.7,26.4,,6.6,,47.5
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 00:50:34
  
