dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,34.6,24.7,12.4,10.3,17.2,8.0,5.6,3.7,10.2,1.4,-0.4,14.5 
2,31.7,24.8,13.0,10.6,17.1,9.0,1.4,1.8,2.7,2.1,2.9,15.0 
3,33.9,17.8,12.6,14.3,11.8,11.8,0.5,1.8,3.5,10.1,,11.2 
4,30.0,23.3,12.1,11.5,12.0,13.8,1.2,1.7,4.2,8.0,,11.6 
5,28.0,14.2,11.7,11.4,14.5,15.0,2.4,3.6,3.1,6.4,10.8,12.7 
6,21.5,6.1,13.2,8.3,13.0,10.5,2.0,11.7,2.0,6.0,,16.0 
7,20.5,10.0,15.3,6.5,12.3,8.3,3.3,9.9,5.7,7.0,,5.2 
8,27.4,9.0,14.4,6.6,18.3,11.3,3.1,5.4,9.2,6.2,,10.7 
9,19.4,11.8,13.3,8.2,14.2,10.0,3.1,1.9,7.4,4.2,,9.2 
10,25.3,11.5,14.4,8.8,14.0,9.9,2.0,-0.6,4.1,2.5,,7.3 
11,22.9,11.5,12.5,8.0,13.0,12.5,0.5,-1.0,4.4,3.0,13.5,8.8 
12,14.8,11.3,9.3,7.1,11.3,18.5,1.5,0.8,2.3,6.5,11.2,11.0 
13,14.1,13.0,7.4,9.2,10.1,23.1,0.7,-0.9,1.9,8.0,15.8,5.8 
14,31.1,13.5,11.5,10.0,10.7,20.5,2.1,0.5,0.5,7.3,19.5,8.5 
15,28.3,15.5,9.9,8.3,11.7,19.8,6.8,29.4,3.0,2.7,7.3,8.2 
16,27.1,12.6,8.2,9.6,12.4,19.6,4.5,38.3,-1.4,1.5,10.2,16.0 
17,20.4,13.6,8.0,12.0,9.4,20.5,5.1,28.3,2.7,-0.5,9.4,16.7 
18,19.3,12.4,9.9,13.6,10.8,16.5,3.8,19.8,2.4,-1.1,8.7,11.6 
19,15.7,18.3,10.6,11.7,11.4,13.3,1.9,10.3,5.5,0.2,8.9,14.7 
20,20.8,13.3,11.1,11.1,11.0,14.2,2.7,5.4,6.8,3.7,9.1,9.3 
21,22.3,16.3,9.5,9.7,9.9,13.1,5.3,4.6,5.9,3.3,14.2,1.0 
22,26.1,10.4,7.3,14.8,11.1,12.5,8.7,6.8,9.1,8.3,13.4,1.2 
23,27.5,10.0,8.4,18.4,14.6,17.5,6.8,7.0,5.6,8.2,16.2,8.4 
24,32.3,12.0,7.9,10.7,14.1,17.3,3.9,7.9,4.0,8.2,9.5,12.7 
25,27.3,10.4,8.7,7.6,8.8,16.4,2.8,13.3,4.8,3.6,11.4,17.4 
26,25.3,10.4,8.8,8.3,10.0,15.5,4.0,11.3,5.4,1.5,7.9,11.6 
27,22.5,6.5,7.5,8.9,8.7,10.8,6.4,5.9,10.9,2.7,6.1,16.3 
28,22.0,10.8,9.0,10.1,9.9,6.3,7.2,-1.5,9.0,2.9,10.7,14.7 
29,19.9,,12.2,15.3,11.3,9.2,6.0,-2.8,6.7,4.1,18.2,17.8 
30,22.5,,13.3,14.2,11.8,8.3,4.2,-0.9,4.8,6.8,17.7,15.0 
31,11.9,,8.5,,12.0,,2.7,5.5,,5.8,,34.8
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 19:11:36
  
