dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,12.7,39.1,10.6,11.6,8.7,5.5,9.2,11.3,36.4,7.6,16.3,31.8 
2,11.2,9.8,14.9,12.4,7.0,8.4,10.2,18.5,48.3,5.7,24.7,39.4 
3,4.4,5.2,,7.8,11.0,7.2,9.7,13.6,41.0,8.1,19.7,15.5 
4,2.9,5.3,,7.7,14.0,6.7,10.5,11.3,34.2,10.3,9.5,12.9 
5,5.1,7.7,2.2,10.4,7.3,9.8,6.5,15.6,14.3,7.8,7.3,22.5 
6,17.5,3.1,,10.5,7.4,8.9,5.7,13.2,13.0,10.5,10.7,27.4 
7,7.9,3.5,9.9,5.0,9.0,7.8,7.8,19.0,15.1,14.4,12.0,18.3 
8,3.2,4.1,12.1,4.1,16.0,4.6,5.2,17.6,18.7,12.2,11.7,21.3 
9,2.7,7.5,13.2,6.2,15.0,7.2,7.9,19.8,17.0,11.3,6.8,35.8 
10,3.5,4.9,13.3,6.0,9.1,3.7,9.4,20.6,17.2,10.9,12.5,26.0 
11,3.7,4.2,12.6,9.3,11.0,2.5,6.5,17.9,19.9,47.5,8.3,23.9 
12,4.8,12.6,7.5,7.8,7.3,4.6,10.1,16.2,20.9,11.6,13.1,36.3 
13,8.9,14.0,11.1,3.7,4.5,8.2,9.5,6.2,12.3,14.8,10.3,29.6 
14,11.7,24.3,19.5,4.7,6.7,6.6,9.7,6.3,9.0,13.0,8.4,34.3 
15,14.7,34.4,17.4,6.8,7.8,5.4,11.2,12.2,11.3,19.1,17.8,63.9 
16,16.4,13.0,7.4,11.1,6.2,6.5,9.4,16.0,17.0,21.9,7.0,22.8 
17,24.6,5.3,8.9,9.0,5.0,5.7,8.1,17.8,26.2,26.4,5.7,26.4 
18,21.4,4.9,13.4,7.0,7.0,7.5,7.6,19.3,8.8,30.3,14.3,25.0 
19,4.4,6.1,16.3,10.5,8.7,9.8,10.8,21.6,8.6,16.9,,18.0 
20,2.2,5.0,11.0,8.1,8.9,11.8,8.2,21.3,6.7,7.3,34.6,10.9 
21,3.0,7.3,5.4,8.5,9.8,16.4,8.5,14.5,5.2,10.0,39.1,29.1 
22,1.0,5.5,3.3,6.0,10.1,14.5,10.3,17.0,8.1,11.3,43.5,38.5 
23,0.7,6.5,6.8,4.8,12.7,11.7,11.8,19.0,7.4,30.0,34.0,46.3 
24,6.5,10.7,9.2,4.4,9.4,10.7,9.3,21.0,7.0,15.8,18.8,40.3 
25,14.4,9.9,8.6,5.0,7.3,8.8,9.7,12.1,8.0,21.3,44.8,43.8 
26,13.9,10.9,5.0,5.8,10.8,6.3,8.9,15.8,7.8,15.8,20.2,37.8 
27,21.2,5.5,4.3,7.1,12.0,5.6,8.8,17.5,9.9,16.5,5.8,39.2 
28,24.4,8.1,4.2,6.8,10.6,7.7,10.8,19.2,10.6,17.9,10.9,27.6 
29,29.4,,9.5,7.6,10.8,9.9,8.3,18.0,6.8,19.8,18.9,46.6 
30,23.3,,8.7,8.0,8.1,10.5,7.5,7.5,9.3,14.3,,66.7 
31,30.8,,5.0,,5.8,,6.8,16.1,,8.7,,69.3
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 19:05:23
  
