dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,12.6,19.2,9.4,11.5,10.8,12.5,14.2,36.0,17.6,11.0,10.1,10.9 
2,13.0,18.5,6.8,11.6,12.6,12.5,28.7,29.5,20.7,10.9,11.5,11.2 
3,15.3,15.3,7.2,9.4,14.1,13.3,30.4,39.0,23.2,10.7,11.3,14.2 
4,14.7,15.6,10.8,10.5,12.8,12.0,20.3,36.4,24.0,9.1,11.9,13.2 
5,8.8,15.0,10.6,9.2,12.9,11.9,14.4,58.6,20.0,8.8,9.2,9.9 
6,12.0,12.6,9.9,7.5,10.1,12.5,24.5,64.1,18.4,7.3,9.8,14.5 
7,13.9,17.4,10.9,7.0,11.2,12.8,14.3,61.5,12.6,7.6,10.3,19.7 
8,6.9,13.2,11.0,12.2,10.5,12.9,8.9,67.8,11.3,9.0,13.1,33.8 
9,7.6,12.4,10.8,10.1,8.8,8.9,9.3,58.1,11.8,9.9,14.2,23.7 
10,9.7,12.8,13.2,8.6,11.4,8.0,10.2,40.6,14.1,10.2,16.0,23.7 
11,12.2,16.3,13.0,7.5,11.6,10.3,10.4,18.3,14.1,9.9,37.3,22.8 
12,14.6,14.0,8.8,7.7,8.2,10.5,9.1,13.8,12.6,9.1,21.5,19.8 
13,12.3,12.9,6.2,9.2,13.1,13.0,9.7,19.8,9.1,7.5,16.9,23.4 
14,11.9,14.8,7.9,9.5,10.7,12.9,11.3,17.4,9.8,8.8,25.7,16.6 
15,15.7,12.6,7.8,9.9,10.7,13.5,10.3,24.3,7.8,8.5,30.9,19.8 
16,18.8,14.8,7.2,7.1,8.6,13.5,10.5,20.8,7.8,8.9,30.3,13.9 
17,20.8,16.7,8.5,7.6,10.0,12.2,10.4,14.5,8.5,,31.6,10.8 
18,17.5,11.3,10.1,10.7,11.7,13.4,14.4,14.8,10.2,,35.5,13.3 
19,12.9,11.1,9.8,9.9,15.9,12.5,14.8,26.5,11.4,11.3,27.0,14.0 
20,15.3,11.8,9.1,9.8,11.7,11.0,12.8,26.8,13.7,,22.2,14.2 
21,19.8,14.8,4.9,11.4,13.5,11.3,10.7,23.7,13.0,,13.8,12.8 
22,10.3,15.3,5.3,11.2,13.0,11.1,9.7,22.9,11.7,,9.0,14.1 
23,12.8,14.8,9.1,11.8,9.7,10.6,11.0,29.4,9.4,,7.3,16.9 
24,14.2,12.7,7.9,14.5,9.7,12.8,11.1,40.0,8.8,,7.6,16.1 
25,9.9,13.2,9.2,15.2,8.8,13.8,14.1,38.5,10.5,12.5,9.7,11.4 
26,14.2,10.8,9.1,14.2,10.8,13.5,17.7,24.6,10.9,13.7,10.1,14.3 
27,12.9,,10.8,13.6,11.2,13.4,23.2,17.3,11.8,14.0,11.3,12.3 
28,18.5,12.4,10.6,10.8,11.7,15.3,24.3,15.8,13.5,9.3,8.9,16.3 
29,12.1,,13.8,8.8,12.1,13.3,37.5,13.2,10.4,7.5,9.0,18.5 
30,14.0,,11.0,10.9,15.1,12.2,50.0,15.9,9.4,9.3,13.4,24.3 
31,17.4,,10.2,,11.9,,46.2,15.4,,11.1,,16.1
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 17:55:34
  
