dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,66.9,39.1,5.4,9.7,8.9,7.1,10.5,26.8,11.8,9.6,13.2,9.5 
2,62.6,45.4,2.8,8.0,8.6,10.6,,12.1,18.9,10.3,14.1,7.6 
3,81.7,42.3,2.1,6.8,,11.7,11.6,25.0,21.4,6.9,21.7,8.5 
4,36.0,36.6,4.8,,10.2,8.2,16.6,44.8,23.6,7.3,16.6,15.5 
5,12.5,26.7,8.1,,10.5,6.3,11.2,25.7,18.3,5.8,,8.4 
6,7.9,19.1,8.2,5.3,4.7,7.3,8.2,37.8,18.3,5.8,10.5,13.2 
7,14.9,30.5,9.6,4.8,5.7,7.5,7.2,41.2,14.3,5.1,14.8,19.5 
8,5.6,21.1,6.6,6.3,8.0,9.8,7.0,48.5,9.7,10.3,12.4,20.8 
9,4.8,20.3,8.0,7.7,4.3,4.8,7.6,47.3,10.2,10.0,21.2,23.8 
10,6.6,16.0,11.4,9.0,7.0,5.5,7.4,37.5,14.5,8.1,27.5,25.7 
11,8.7,8.3,8.4,4.7,8.4,7.6,8.2,9.8,11.5,9.7,48.0,20.2 
12,15.0,6.1,9.1,3.2,5.7,,9.9,5.4,5.7,11.2,30.9,20.2 
13,26.8,10.0,3.6,7.2,7.0,,8.2,15.0,5.1,10.6,24.5,25.9 
14,38.8,9.4,3.1,8.7,6.4,7.8,8.0,9.7,7.6,8.8,46.7,19.2 
15,23.1,9.3,2.9,8.4,,7.8,7.4,13.6,6.2,9.2,47.9,15.3 
16,19.3,11.5,3.3,2.5,3.5,8.4,9.5,19.5,4.5,9.4,52.4,17.8 
17,26.1,16.9,3.7,4.5,5.1,7.4,10.4,16.4,7.8,9.7,64.9,8.1 
18,26.8,9.4,6.1,4.9,6.9,7.7,10.6,11.5,7.1,12.4,,10.8 
19,6.1,5.7,8.5,4.3,,7.6,13.2,25.5,10.2,15.5,80.0,13.2 
20,10.2,8.4,8.8,7.8,,8.0,10.5,22.9,15.0,14.6,41.2,21.6 
21,,10.8,4.5,8.3,,5.9,7.9,25.2,13.5,12.1,17.9,20.7 
22,,6.4,2.7,9.4,,10.8,5.0,19.8,13.0,18.3,9.6,9.6 
23,12.7,4.9,4.0,10.2,5.5,9.8,8.1,25.5,9.8,15.1,10.2,17.4 
24,19.4,8.6,4.2,13.5,5.1,8.2,7.2,42.2,10.0,,7.4,21.4 
25,4.4,8.2,2.9,12.2,3.9,7.4,9.7,,10.9,,9.9,8.7 
26,10.7,9.8,4.3,11.0,5.4,8.0,18.1,,16.2,17.8,13.0,9.6 
27,16.7,6.4,9.2,7.0,6.6,7.3,13.5,,21.1,20.2,22.0,13.3 
28,17.8,12.0,9.7,4.8,8.9,8.4,33.1,12.4,21.7,12.1,16.7,27.1 
29,22.5,,12.1,4.5,11.5,8.8,33.5,9.4,8.7,5.0,6.5,24.5 
30,27.6,,14.3,5.2,9.2,,32.8,14.2,7.9,5.7,7.2,19.5 
31,24.7,,14.8,,5.5,,50.3,13.6,,13.4,,31.3
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:57:58
  
