dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,22.3,7.6,8.3,12.7,5.1,12.9,32.7,14.4,8.8,8.4,4.9,8.2 
2,20.4,7.4,10.3,13.5,7.4,10.9,28.7,13.0,8.6,5.0,6.9,5.2 
3,25.7,10.8,11.9,12.4,9.1,10.8,26.3,10.0,10.0,3.7,8.0,14.2 
4,19.4,10.7,9.6,11.0,9.6,13.3,28.4,10.4,11.7,4.3,8.9,25.3 
5,6.4,10.9,6.5,9.3,12.6,12.7,21.3,15.8,11.6,4.9,10.5,21.3 
6,3.5,15.5,8.3,10.0,11.1,11.6,15.1,9.9,13.6,5.3,7.4,20.1 
7,6.9,15.2,6.8,12.6,12.1,12.8,9.3,15.1,17.0,6.5,9.0,14.8 
8,10.6,9.8,9.6,14.5,11.3,11.0,9.6,8.9,14.1,7.5,11.3,8.6 
9,10.7,8.9,7.8,11.3,8.3,7.7,8.5,8.5,13.7,5.8,9.8,7.2 
10,9.0,10.8,12.8,8.5,10.0,7.9,6.6,19.8,10.2,5.2,8.8,5.5 
11,10.8,12.8,6.1,9.8,8.4,9.4,7.5,18.8,10.9,6.9,11.7,7.4 
12,9.3,14.8,5.6,13.5,11.0,10.9,10.3,15.1,9.0,16.0,13.2,9.5 
13,6.4,13.9,5.8,9.3,11.0,12.6,9.8,13.5,9.1,18.6,13.7,14.4 
14,5.9,9.8,5.1,8.6,7.0,8.5,11.0,12.1,9.5,7.8,8.4,21.2 
15,11.5,14.6,5.5,6.2,5.8,8.6,11.7,16.7,11.8,6.8,6.1,7.1 
16,8.3,14.7,8.8,8.1,5.5,5.3,10.3,18.0,9.7,4.5,5.4,4.5 
17,8.1,15.0,11.0,9.3,7.1,6.8,10.9,17.4,8.5,8.8,10.5,11.6 
18,8.6,8.5,11.5,10.8,8.0,11.4,8.1,13.4,8.4,4.7,12.0,12.5 
19,7.7,8.4,10.0,11.5,13.3,5.6,7.8,18.5,11.8,5.3,12.9,12.2 
20,9.1,12.0,7.8,8.3,8.3,7.4,8.5,20.3,9.5,8.0,18.7,14.1 
21,10.3,12.0,10.4,6.6,6.3,9.1,8.3,18.0,5.7,8.5,8.4,20.9 
22,9.0,10.9,7.6,6.6,6.8,10.2,8.1,19.9,7.5,12.4,8.2,27.6 
23,7.1,13.8,7.7,6.8,6.7,9.5,9.0,13.2,5.0,10.0,7.6,14.4 
24,5.6,15.1,7.5,6.7,8.7,7.1,13.3,5.5,4.4,8.4,9.2,8.7 
25,7.5,15.2,8.8,6.6,6.5,8.9,15.6,9.5,5.9,6.6,17.7,7.5 
26,9.6,13.7,9.5,7.6,8.0,11.7,16.9,12.3,6.4,8.8,15.0,13.8 
27,10.0,14.0,11.5,6.7,11.7,9.5,14.3,19.8,8.4,7.5,6.4,16.5 
28,12.1,13.1,8.8,4.9,11.7,12.0,13.8,17.5,9.5,2.9,2.6,15.6 
29,16.0,11.2,7.0,7.4,11.4,26.5,13.9,14.9,10.1,7.5,7.3,15.2 
30,8.0,,9.6,4.5,13.0,21.1,21.7,16.3,8.6,5.6,8.8,20.1 
31,7.3,,9.2,,11.2,,26.0,12.5,,4.0,,19.3
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 22:33:03
  
