dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,,,2.5,,,,,,,,, 
2,,,,,,,,,,,0.4,4.0 
3,,,,,,,,,3.3,3.1,, 
4,,,,,,,,4.6,,,, 
5,,2.9,,,,3.8,1.8,,,,, 
6,3.2,,,1.8,4.1,,,,,,, 
7,,,4.4,,,,,,,,, 
8,,,,,,,,,,,1.0,2.2 
9,,,,,,,,,4.5,3.2,, 
11,,2.1,,,,6.8,2.9,,,,, 
12,2.8,,,3.2,2.2,,,0.9,,,, 
13,,,3.0,,,,,,,,, 
14,,,,,,,,,,,3.8,1.5 
15,,,,,,,,,2.8,3.3,, 
16,,,,,,,,54.6,,,, 
17,,4.2,,,,5.7,3.4,,,,, 
18,2.2,,,5.7,3.0,,,,,,, 
19,,,3.0,,,,,,,,, 
20,,,,,,,,,,,2.5,1.6 
21,,,,,,,,,2.9,1.8,, 
22,,,,,,,,7.0,,,, 
23,,1.8,,,,3.7,4.6,,,,, 
24,2.8,,,1.9,5.7,,,,,,, 
25,,,1.0,,,,,,,,, 
26,,,,,,,,,,,2.5,1.3 
27,,,,,,,,,1.8,1.2,, 
28,,,,,,,,0.8,,,, 
29,,,,,,2.7,2.7,,,,, 
30,2.8,,,3.8,3.7,,,,,,, 
31,,,2.2,,,,,,,,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:54:00
  
