dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,23.6,4.9,5.0,3.9,6.1,6.1,4.7,3.5,3.4,5.2,14.9, 
2,18.3,0.8,3.3,3.8,5.8,4.4,5.6,2.3,4.0,6.1,11.1, 
3,22.5,3.0,1.9,1.5,7.5,5.1,5.7,3.5,4.0,7.0,9.3, 
4,21.5,3.1,4.6,0.9,6.0,6.4,4.9,3.7,4.3,5.7,9.4, 
5,5.7,7.5,2.6,1.7,5.0,5.5,4.8,5.0,4.3,7.2,9.8, 
6,8.6,12.0,0.6,1.0,3.8,2.1,7.1,5.9,3.2,6.5,10.3, 
7,9.8,9.7,1.1,6.5,5.3,4.3,5.8,4.6,2.4,5.0,10.6, 
8,5.0,9.0,7.0,2.9,5.2,4.3,5.3,3.7,2.3,5.9,12.6, 
9,6.5,6.9,5.0,4.6,4.3,3.4,3.1,3.5,4.9,4.6,9.7, 
10,10.0,4.4,6.5,5.7,4.0,5.3,1.7,1.5,4.0,6.4,9.1, 
11,9.0,10.2,6.1,5.5,5.2,5.5,1.0,3.2,5.7,7.1,6.6, 
12,11.2,7.7,4.3,2.9,3.1,7.8,1.7,4.1,9.3,7.5,7.4, 
13,10.6,4.9,7.2,4.7,4.2,6.3,3.5,5.9,7.5,9.1,9.3, 
14,8.3,3.7,6.4,3.9,2.5,4.7,4.3,6.5,4.9,10.3,7.9, 
15,6.3,4.5,8.6,4.1,2.0,6.2,2.3,7.4,3.5,10.7,6.3, 
16,4.6,8.3,8.9,0.7,2.4,4.4,3.9,7.0,2.0,9.0,5.1, 
17,8.9,7.1,8.3,4.0,2.9,8.0,4.8,9.3,5.0,6.0,, 
18,12.9,8.8,7.0,3.9,3.8,8.3,5.3,7.3,1.3,8.8,, 
19,8.6,10.7,7.3,2.8,1.9,6.4,6.6,4.4,5.2,6.8,, 
20,5.3,7.0,3.5,2.8,2.5,7.8,7.5,3.8,5.0,4.9,, 
21,10.3,6.3,5.7,3.7,1.3,7.0,5.7,4.2,4.8,6.6,, 
22,10.8,8.9,5.3,5.6,2.3,5.4,6.2,2.4,2.9,6.3,, 
23,13.3,13.0,7.0,3.7,4.5,6.6,3.7,7.0,3.8,4.8,, 
24,15.3,8.2,6.0,3.4,4.3,5.2,6.7,6.3,5.7,15.9,, 
25,12.8,2.7,5.6,8.4,4.6,3.2,6.7,5.1,3.8,16.0,, 
26,11.0,1.5,5.7,6.1,,3.3,7.0,5.3,6.4,,, 
27,10.8,3.7,2.7,9.3,3.4,3.9,16.0,4.9,2.2,,, 
28,7.3,4.5,6.3,10.3,6.9,4.3,13.1,5.1,5.0,,, 
29,8.3,,5.7,9.1,9.9,4.0,11.4,4.4,6.0,,, 
30,9.1,,4.3,8.8,5.8,3.6,8.6,5.3,5.5,,, 
31,9.7,,4.0,,5.7,,7.7,4.6,,16.5,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 19:02:54
  
