dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,23.3,14.3,9.2,12.7,12.0,5.8,6.5,4.7,7.5,32.5,5.7,11.2 
2,14.5,9.0,5.0,9.0,7.0,5.5,5.8,8.3,4.9,24.0,6.9,8.0 
3,11.5,9.8,5.0,7.0,6.6,6.9,6.9,21.1,10.9,16.6,7.6,14.0 
4,12.5,13.3,2.4,17.7,4.7,6.0,4.3,21.0,16.1,17.2,10.7,15.1 
5,7.9,18.9,0.0,7.9,4.8,5.3,4.0,10.9,13.5,21.8,10.0,12.2 
6,9.0,16.9,8.1,7.9,3.9,2.5,4.2,16.2,10.1,11.7,6.6,14.2 
7,7.8,15.4,4.5,7.5,3.9,6.2,5.1,20.3,6.6,9.9,6.7,13.3 
8,9.8,12.5,13.2,4.3,2.3,14.0,2.5,10.5,8.8,10.0,6.8,4.8 
9,9.1,7.0,5.6,3.2,3.8,10.1,3.2,12.5,9.6,7.5,11.4,3.4 
10,8.5,10.2,3.4,2.8,3.0,6.3,29.4,9.8,8.7,6.6,12.9,1.5 
11,9.1,6.5,5.7,1.6,4.3,9.2,9.1,7.9,6.8,5.0,8.7,1.0 
12,11.3,15.3,6.5,11.1,4.7,7.8,9.1,7.3,8.0,6.3,9.1,3.7 
13,9.8,16.3,4.0,16.2,6.1,8.5,7.7,20.5,8.0,6.2,9.5,5.7 
14,12.3,6.9,11.5,19.4,19.6,30.2,7.1,9.0,7.1,2.9,7.7,3.5 
15,7.1,6.8,4.3,19.6,16.7,12.7,5.0,15.2,10.1,2.4,7.0,1.5 
16,9.1,8.0,7.1,9.0,11.5,14.9,4.2,24.7,10.6,2.6,8.8,7.1 
17,10.2,5.3,8.2,9.4,6.7,5.3,5.2,15.5,10.8,6.3,9.5,6.1 
18,3.3,4.0,6.8,8.1,3.4,11.4,6.4,7.0,9.6,7.0,9.6,9.5 
19,2.2,7.0,6.0,7.5,7.0,11.5,7.0,7.3,26.3,4.9,12.4,15.1 
20,6.0,13.9,3.1,6.1,9.2,19.7,7.7,10.2,15.4,10.0,6.8,23.4 
21,8.0,14.3,2.4,3.0,7.2,16.5,7.3,15.9,16.4,7.7,5.1,28.7 
22,10.7,6.9,20.3,1.4,14.3,14.2,10.4,11.3,25.3,5.7,5.9,13.7 
23,9.5,8.4,12.6,17.5,6.6,13.9,21.2,12.3,20.3,8.1,6.6,6.2 
24,7.6,9.5,17.2,25.1,0.6,16.1,18.8,9.9,17.7,6.5,10.0,9.0 
25,6.3,12.0,23.1,27.7,7.1,23.5,13.7,9.0,9.8,5.0,12.8,13.5 
26,9.9,10.8,22.5,23.1,11.3,15.5,15.8,8.6,8.2,3.9,10.3,8.3 
27,12.6,14.0,14.9,17.7,10.0,14.5,16.6,8.5,13.6,4.4,5.0,9.0 
28,16.5,12.8,23.5,18.9,10.8,14.8,23.6,13.7,6.3,0.2,5.0,14.4 
29,14.7,6.0,7.9,12.8,5.5,10.6,18.5,11.6,6.5,3.1,6.6,15.7 
30,7.0,,10.7,15.7,5.4,8.7,9.3,23.6,9.2,3.5,13.3,13.5 
31,9.4,,12.7,,5.5,,3.8,8.1,,4.8,,6.2
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 00:19:51
  
