dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,23.6,12.0,11.4,8.6,8.9,6.3,5.7,7.6,5.7,6.0,14.5, 
2,22.4,4.3,7.8,6.9,8.0,6.3,7.0,5.6,5.3,6.2,13.8, 
3,25.4,4.4,4.3,6.9,8.1,5.3,8.3,8.2,5.2,7.8,15.0, 
4,25.8,3.8,6.4,6.8,7.4,10.7,13.0,4.1,6.2,5.1,14.7, 
5,13.9,8.0,6.0,,5.4,10.2,10.8,6.3,5.9,7.4,18.2, 
6,8.4,8.7,5.0,,5.2,4.3,9.2,7.4,4.5,8.8,18.5, 
7,9.0,9.3,5.4,,,5.8,9.0,8.6,5.4,14.7,19.3, 
8,14.0,8.9,6.6,,,4.7,7.8,7.9,3.8,15.9,21.9, 
9,9.7,5.0,5.6,,,4.7,6.4,4.6,4.8,9.2,17.3, 
10,9.7,5.8,6.3,3.8,,8.7,4.6,2.7,5.1,7.2,16.0, 
11,15.3,7.5,8.8,5.7,7.7,8.4,3.1,4.2,6.9,10.9,18.6, 
12,21.5,8.8,8.7,3.7,8.0,8.9,4.3,6.3,9.9,11.6,22.8, 
13,15.0,5.1,6.2,7.6,5.0,8.2,4.8,9.0,10.9,11.7,22.3, 
14,10.4,4.6,10.1,5.3,6.5,6.0,3.4,9.0,10.0,16.3,22.0, 
15,6.7,5.3,12.8,5.4,4.6,6.0,4.2,8.8,5.0,16.0,11.4, 
16,6.6,6.1,13.4,6.8,4.0,6.5,3.2,9.2,2.9,17.4,21.8, 
17,5.9,8.3,11.5,6.4,6.0,8.5,6.3,8.2,5.0,4.2,, 
18,10.0,9.6,11.4,8.0,5.6,9.2,5.2,6.9,3.9,7.5,, 
19,9.5,11.8,11.9,11.7,2.3,6.9,3.8,6.1,3.8,8.5,, 
20,10.2,11.7,6.8,6.4,4.8,5.9,6.6,5.5,5.3,7.5,, 
21,6.5,6.8,8.0,6.5,4.0,7.7,5.7,7.2,6.3,8.5,, 
22,11.7,9.5,8.8,6.2,4.3,6.9,8.2,7.3,5.2,12.7,, 
23,13.5,13.7,10.7,9.4,6.8,6.9,6.3,10.0,5.9,12.3,, 
24,24.3,16.5,9.8,9.7,8.4,6.6,6.2,7.3,7.5,12.5,, 
25,23.5,12.4,12.6,9.1,5.5,4.9,9.3,7.7,10.7,9.0,, 
26,24.9,7.0,7.5,8.2,3.0,4.6,7.1,6.6,10.5,12.0,, 
27,30.6,5.9,7.3,10.7,4.2,4.4,7.6,5.9,7.1,18.7,, 
28,26.3,6.7,7.4,11.2,7.8,5.9,8.7,5.2,5.8,10.9,, 
29,29.6,,7.6,10.6,10.4,6.0,12.2,7.4,5.3,14.0,, 
30,41.6,,9.1,7.6,8.0,5.3,7.8,6.9,6.8,9.3,, 
31,24.3,,9.4,,7.2,,7.6,5.8,,17.1,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 19:04:59
  
