dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,3.0,7.9,3.8,3.8,5.4,8.5,7.2,7.3,4.0,4.3,12.5, 
2,19.0,2.6,3.2,3.1,6.5,6.4,8.5,5.1,5.1,4.2,16.9, 
3,27.0,2.3,4.1,2.8,7.0,6.2,8.3,4.5,6.1,4.5,15.0, 
4,30.5,2.3,4.3,2.0,6.9,9.6,11.0,3.9,5.7,3.0,15.0, 
5,20.0,2.3,5.2,2.6,5.6,10.2,9.9,7.9,5.1,4.2,27.0, 
6,7.9,9.7,2.3,4.0,4.4,5.1,9.8,8.9,4.4,4.5,15.5, 
7,4.3,8.4,2.0,4.6,3.1,3.0,8.8,8.3,3.2,7.8,16.9, 
8,6.6,8.3,2.1,4.1,5.3,4.6,8.5,5.0,4.0,12.3,18.4, 
9,5.1,5.0,2.5,1.8,6.1,2.8,5.9,5.3,4.4,13.3,14.2, 
10,8.3,3.1,2.5,3.0,5.9,8.3,3.3,2.9,4.5,9.4,10.8, 
11,7.2,4.3,2.2,3.0,7.6,9.5,3.6,4.3,6.8,8.7,12.1, 
12,8.1,8.5,2.6,1.9,7.3,10.5,4.8,6.4,8.4,13.8,20.8, 
13,11.0,4.3,1.6,3.9,4.9,8.5,5.5,9.3,11.3,12.7,19.5, 
14,6.4,2.7,3.2,4.4,3.4,6.0,5.5,9.3,9.8,15.8,8.3, 
15,4.4,3.1,4.3,4.9,4.5,6.2,5.8,8.8,3.2,12.0,12.2, 
16,5.5,2.2,5.4,4.2,4.0,5.3,5.3,10.1,2.3,9.5,10.8, 
17,7.3,2.3,6.9,3.7,3.9,9.3,7.4,11.1,4.1,4.2,18.2, 
18,9.0,2.5,6.5,5.6,4.7,8.4,4.5,7.3,2.4,5.3,, 
19,7.8,2.3,7.1,6.5,2.6,10.0,5.9,5.6,4.5,5.5,, 
20,5.2,3.5,4.6,4.3,3.1,7.3,6.3,5.5,4.5,6.5,, 
21,1.8,10.5,3.6,3.4,2.5,4.1,5.4,6.1,4.4,4.0,, 
22,4.2,3.2,5.0,2.9,1.4,3.6,6.7,4.0,5.4,6.3,, 
23,8.7,6.7,5.0,4.7,4.3,8.1,6.1,8.3,4.7,5.8,, 
24,12.5,6.4,5.5,9.0,5.8,9.8,7.3,6.6,3.6,4.7,, 
25,11.3,4.9,6.3,10.7,7.3,8.7,9.4,6.3,5.0,9.4,, 
26,18.7,4.2,2.4,11.4,3.7,4.3,5.5,6.2,8.3,11.2,, 
27,19.3,3.7,3.5,12.5,4.2,3.7,7.7,4.7,5.4,49.7,, 
28,24.8,2.5,4.9,12.6,6.5,4.4,13.8,5.6,5.5,15.5,, 
29,27.4,,4.0,10.0,9.7,6.3,13.8,6.9,3.8,20.5,, 
30,19.5,,1.8,9.2,7.0,6.5,8.0,7.0,4.0,5.2,, 
31,27.3,,2.2,,5.3,,9.1,7.9,,9.3,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 02:04:32
  
