dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,9.7,3.7,4.5,8.0,7.7,3.8,10.4,16.2,5.4,6.0,26.3, 
2,7.4,4.2,2.8,4.9,10.5,5.5,10.8,16.0,8.0,6.5,23.4, 
3,7.7,3.8,2.6,1.1,13.2,4.6,9.9,13.4,8.9,7.8,14.4, 
4,7.7,1.9,2.5,1.5,12.5,7.1,11.1,10.0,10.4,8.7,12.3, 
5,10.2,3.3,4.1,1.3,8.2,10.0,9.2,18.5,8.6,9.1,11.3, 
6,5.3,4.2,3.4,3.5,5.3,6.8,8.6,13.6,7.8,8.7,13.9, 
7,3.4,4.9,2.6,6.1,3.2,12.8,7.5,7.8,8.5,7.0,15.8, 
8,6.5,5.9,4.3,8.9,4.8,8.7,8.1,7.7,6.7,9.6,13.4, 
9,8.9,3.0,2.7,14.0,3.7,9.9,9.3,8.2,7.4,12.3,12.8, 
10,4.1,2.8,4.0,11.3,3.7,10.9,8.4,5.3,7.6,13.2,12.6, 
11,9.4,3.7,4.4,12.8,5.6,11.8,6.6,4.4,6.8,8.4,13.3, 
12,5.0,3.8,10.5,8.1,9.3,9.5,8.1,7.6,8.4,8.5,11.9, 
13,4.5,1.8,5.8,7.9,8.0,7.8,10.5,6.1,8.4,11.0,10.6, 
14,3.4,4.1,6.1,5.8,5.9,7.1,5.1,4.9,9.6,10.3,8.2, 
15,3.4,2.8,5.5,7.3,7.4,6.7,8.8,6.0,9.4,11.2,7.0, 
16,2.7,4.1,6.4,5.5,4.5,6.1,9.7,4.8,8.3,12.7,10.4, 
17,7.2,3.5,4.8,7.4,6.5,3.9,9.5,6.2,6.3,10.0,7.1, 
18,8.1,3.2,8.0,10.1,7.5,5.0,7.7,4.5,7.2,10.3,, 
19,9.2,5.3,10.5,8.0,4.9,5.6,5.2,4.6,6.0,11.3,, 
20,4.8,4.1,4.3,6.4,3.3,5.0,5.5,5.7,6.2,8.2,, 
21,5.1,3.2,3.1,10.4,5.9,4.3,4.6,8.2,7.7,7.9,, 
22,5.3,5.5,4.0,13.3,6.2,8.8,6.0,9.2,9.5,6.6,, 
23,4.9,6.8,6.5,14.9,8.0,7.3,8.3,8.7,8.7,9.5,, 
24,5.2,6.1,8.4,15.9,7.2,5.6,11.8,9.1,7.1,7.8,, 
25,6.6,8.5,8.2,9.3,6.5,4.8,15.0,6.9,8.9,6.8,, 
26,6.4,6.7,7.1,9.1,5.9,5.2,17.3,7.1,9.1,10.3,, 
27,5.3,4.8,4.7,8.2,4.3,6.7,19.0,7.3,4.7,16.0,, 
28,9.8,3.9,4.8,7.2,8.7,7.6,12.1,6.4,6.3,14.7,, 
29,10.1,,6.6,8.3,11.4,7.8,20.5,7.4,6.3,11.9,, 
30,11.3,,8.5,6.5,9.2,9.1,22.6,9.6,5.6,10.0,, 
31,8.2,,6.2,,5.7,,18.0,7.3,,6.7,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 00:38:55
  
