dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,90.6,23.0,15.5,9.2,43.3,9.8,9.8,13.4,10.0,4.7,8.4,13.4 
2,16.3,39.2,16.6,14.6,6.5,13.4,11.2,11.2,13.1,4.4,16.8,10.4 
3,27.6,23.8,9.8,15.1,12.5,15.6,11.4,11.9,11.1,7.4,28.5,9.4 
4,13.8,17.0,4.4,17.9,8.4,29.5,21.0,13.1,9.3,4.2,20.1,6.0 
5,38.8,36.8,3.7,13.3,29.6,16.3,15.7,9.6,8.9,10.3,11.3,12.9 
6,28.6,20.3,5.9,22.4,9.2,13.4,15.3,13.3,14.4,18.9,13.4,10.4 
7,9.2,11.0,8.2,20.6,12.3,13.3,21.0,13.7,8.7,13.2,25.3,8.7 
8,40.3,16.7,12.0,10.0,22.5,13.8,25.1,15.5,18.5,8.1,12.1,8.4 
9,10.3,23.4,12.1,10.9,14.7,23.6,47.5,11.1,12.0,10.6,9.1,7.7 
10,6.8,14.9,13.8,9.5,25.8,9.0,18.3,12.9,8.5,7.5,10.7,14.7 
11,13.5,28.6,3.5,36.1,52.8,17.5,11.7,17.1,8.9,7.1,28.3,17.5 
12,14.8,21.9,4.9,24.3,12.1,17.8,17.1,12.3,9.2,6.3,5.7,25.5 
13,8.1,7.4,9.1,10.2,9.3,21.2,14.8,13.8,11.2,3.5,5.5,13.0 
14,12.2,19.3,24.5,13.9,15.7,16.9,14.8,11.0,10.3,5.2,6.8,16.9 
15,9.8,9.1,9.3,23.5,12.3,11.7,9.6,10.9,10.0,24.2,17.2,19.8 
16,20.8,14.4,9.0,86.0,10.3,27.4,18.3,7.0,11.4,6.5,46.5,19.7 
17,18.5,22.5,6.5,13.6,25.0,19.7,15.3,6.6,13.3,6.7,47.2,33.3 
18,22.5,24.2,4.4,27.5,10.3,5.8,12.4,10.4,11.5,2.8,22.5,24.1 
19,27.6,26.7,5.9,38.5,10.7,16.2,10.5,11.5,10.3,7.3,12.5,11.3 
20,18.4,5.2,7.8,11.4,11.4,12.1,8.4,18.5,6.5,10.7,15.3,21.8 
21,12.6,14.3,19.9,23.5,14.6,11.3,10.2,13.0,8.8,10.2,35.4,41.5 
22,10.0,5.4,16.7,9.0,11.2,18.2,9.3,10.3,10.7,10.8,14.8,48.4 
23,16.9,6.8,4.5,12.6,9.4,20.1,6.8,12.1,11.5,7.6,8.4,24.0 
24,11.2,8.9,26.6,16.5,21.6,12.8,12.8,10.2,10.9,12.7,21.0,28.1 
25,16.5,12.2,14.5,15.2,36.5,19.2,15.8,11.2,13.4,18.3,8.0,26.8 
26,7.4,19.8,4.2,12.3,29.5,13.5,17.6,10.5,12.2,12.2,5.3,18.2 
27,6.3,8.1,8.0,22.7,6.2,12.8,13.6,11.7,11.8,19.0,13.1,18.8 
28,3.7,7.3,10.0,38.3,10.0,49.6,15.3,12.3,15.5,19.0,39.9,7.5 
29,12.2,,13.7,60.8,20.5,13.4,12.9,13.8,12.6,18.9,16.5,8.5 
30,10.3,,10.7,44.1,13.1,10.5,11.0,13.2,8.0,12.4,5.4,11.3 
31,16.8,,12.9,,13.4,,14.4,12.7,,5.5,,13.3
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:45:56
  
