dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,52.1,34.0,11.0,6.8,13.0,7.9,11.6,13.8,16.3,13.4,14.8,18.1 
2,53.5,27.3,11.1,6.9,13.8,9.6,10.0,16.4,14.0,9.6,6.3,27.0 
3,45.7,33.5,11.0,11.3,12.1,9.4,11.4,10.0,12.8,11.0,7.2,27.2 
4,50.1,32.0,9.3,11.4,12.6,9.5,15.5,9.4,11.8,13.7,6.5,15.1 
5,30.3,19.9,13.4,7.9,17.8,10.6,10.4,11.5,8.9,12.0,11.3,21.9 
6,26.4,16.3,14.2,6.7,13.8,9.5,12.3,18.3,13.1,15.5,15.0,19.8 
7,29.6,10.5,12.8,5.1,12.3,12.7,11.5,15.9,13.2,16.2,18.8,17.8 
8,32.2,14.1,14.7,7.9,12.2,12.6,11.3,19.5,16.3,16.3,17.6,18.4 
9,38.8,10.5,15.4,10.2,12.8,13.1,12.0,12.7,16.8,12.8,7.3,16.0 
10,49.2,8.0,18.7,9.9,12.3,10.0,12.0,15.3,16.6,7.8,9.1,20.8 
11,54.5,11.2,13.2,6.7,12.1,13.2,7.7,7.3,11.8,8.7,24.8,7.3 
12,33.2,13.8,10.6,7.1,11.0,18.0,8.8,8.9,14.4,14.5,26.5,16.9 
13,37.0,14.8,15.7,10.4,8.7,20.1,10.0,10.1,38.1,13.9,26.7,10.0 
14,34.8,13.5,16.2,8.4,9.3,20.8,9.8,9.8,13.8,10.8,33.0,10.3 
15,29.1,16.9,13.4,6.0,11.2,20.1,13.3,26.7,10.9,8.3,11.4,4.1 
16,23.1,13.4,9.8,7.6,12.1,19.3,15.3,26.5,10.6,8.7,2.8,14.5 
17,25.2,18.1,13.0,11.6,10.9,18.7,15.5,33.6,14.3,7.5,12.8,21.5 
18,33.1,18.7,6.6,13.4,12.6,13.8,11.6,34.7,13.5,6.2,18.9,25.3 
19,16.7,18.8,9.0,13.5,10.9,10.0,11.8,18.9,17.0,7.7,24.1,17.1 
20,19.6,19.7,10.7,13.0,10.6,11.2,14.6,15.8,15.8,6.9,27.0,11.3 
21,22.9,23.0,8.2,10.7,8.8,13.5,11.9,17.9,15.5,6.7,25.9,11.2 
22,19.5,14.8,8.9,15.7,11.0,14.3,12.4,16.8,15.5,14.3,28.8,8.8 
23,30.2,6.1,7.7,18.0,12.9,14.5,13.5,13.6,18.5,21.6,29.6,11.5 
24,27.9,12.2,7.9,9.6,13.4,15.3,16.7,17.7,16.4,18.3,8.0,8.8 
25,24.6,17.1,7.3,7.5,12.1,15.0,9.8,17.6,10.1,8.4,17.1,10.3 
26,22.5,14.8,13.3,8.9,9.8,15.0,10.4,18.3,9.4,13.0,13.7,8.3 
27,23.3,6.2,10.5,11.9,10.6,10.8,17.5,15.9,11.2,19.5,7.0,17.1 
28,24.8,7.6,9.5,11.3,10.3,8.5,11.3,9.6,12.0,16.9,18.7,11.7 
29,21.6,,8.6,11.6,10.8,10.7,14.5,8.4,13.8,6.7,32.6,20.9 
30,17.0,,14.1,12.3,9.8,12.5,14.0,11.1,11.9,13.4,25.4,15.8 
31,14.3,,8.1,,9.7,,13.0,11.7,,14.2,,30.7
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 22:46:36
  
