dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,13.7,4.1,6.9,6.0,11.0,5.6,7.2,12.5,3.4,4.8,2.7,12.5 
2,15.3,9.7,4.7,7.2,8.1,5.9,3.8,4.7,6.6,4.0,4.5,12.9 
3,17.8,4.8,3.2,7.9,8.1,6.3,3.1,5.7,6.1,3.3,4.6,22.4 
4,9.3,7.3,2.8,5.3,7.4,4.9,3.1,4.5,6.9,3.5,8.0,18.8 
5,3.3,8.2,3.8,7.2,6.8,4.1,3.0,1.5,8.8,3.6,9.7,8.2 
6,2.8,9.8,4.9,6.0,4.3,2.9,4.8,5.2,8.8,5.5,6.6,10.6 
7,3.7,13.9,4.5,10.9,4.6,2.7,3.6,7.7,8.8,3.2,3.4,11.4 
8,4.3,11.3,8.0,10.8,2.5,4.9,1.5,5.6,7.4,3.6,4.3,1.8 
9,5.3,7.3,4.6,5.0,4.6,3.3,2.3,3.8,8.9,8.4,12.8,1.0 
10,4.9,7.6,4.8,4.5,5.4,4.6,6.8,3.5,7.3,,9.6,0.4 
11,5.9,10.0,6.5,3.4,4.9,5.8,8.3,8.8,6.3,,6.8,2.8 
12,5.5,10.6,8.6,5.6,6.8,8.3,8.5,4.5,7.9,,8.3,6.1 
13,5.0,9.0,5.0,7.7,6.4,8.1,6.9,4.3,6.4,,6.5,6.4 
14,4.8,9.5,4.9,7.0,3.8,4.0,6.3,4.2,7.1,4.8,5.8,4.3 
15,7.3,6.1,6.8,4.4,1.4,3.3,4.4,2.9,8.2,1.9,4.7,0.1 
16,6.8,4.9,6.4,6.7,6.6,2.0,4.1,3.0,9.4,1.0,3.1,3.6 
17,7.3,8.5,6.5,4.5,11.1,3.3,4.0,3.2,7.6,4.5,5.5,6.7 
18,3.8,4.5,7.3,4.4,9.7,4.6,3.3,4.0,7.5,4.5,9.0,9.8 
19,4.2,6.8,5.6,5.4,6.4,4.8,3.1,6.0,10.7,5.5,3.7,9.5 
20,5.2,5.0,4.0,4.4,3.8,9.2,4.2,5.4,9.0,8.0,2.7,13.0 
21,3.7,6.3,5.2,3.5,3.4,9.3,3.9,5.1,8.8,4.4,2.9,11.1 
22,4.5,6.2,4.4,4.3,2.3,11.7,4.0,5.6,5.4,5.4,3.7,13.0 
23,3.9,6.8,6.1,5.0,2.3,6.8,8.8,4.4,6.6,5.9,4.0,9.3 
24,4.6,7.8,4.7,4.3,1.5,6.1,8.2,5.0,5.7,5.0,5.5,5.0 
25,5.4,10.5,7.4,7.0,1.7,10.7,5.6,4.5,4.8,4.7,10.7,10.8 
26,6.7,7.6,6.8,7.6,6.2,9.3,6.9,3.4,5.4,1.5,3.5,9.8 
27,11.3,7.0,4.5,7.0,9.0,10.3,6.8,6.1,5.3,2.8,3.0,8.6 
28,11.1,10.7,5.8,6.8,11.5,12.2,4.2,5.9,6.0,0.8,4.7,10.1 
29,11.6,5.3,6.3,6.0,11.3,8.3,4.3,5.4,6.5,1.0,5.9,12.8 
30,3.5,,6.6,6.0,8.0,10.1,4.7,5.2,7.9,1.6,8.3,17.8 
31,4.2,,7.0,,7.8,,9.1,3.3,,1.3,,12.8
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 00:59:45
  
