dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,21.2,13.9,,,,2.7,10.9,94.3,54.6,17.8,13.8,19.2 
2,23.1,12.7,,1.5,1.9,,11.8,86.7,42.8,15.9,16.4,27.4 
3,24.2,10.7,2.5,,,,18.8,60.6,35.9,13.1,14.5,28.0 
4,22.2,10.6,,,,4.0,32.6,60.1,39.0,14.4,16.8,19.5 
5,21.6,,,2.5,3.3,,19.5,72.2,28.0,15.1,13.4,23.7 
6,15.4,,0.8,,,,19.4,102.8,22.0,12.7,13.3,25.1 
7,27.0,7.4,,,,21.5,17.8,116.4,57.1,13.0,15.0,27.8 
8,16.9,12.3,,3.8,5.1,20.6,19.4,94.9,45.2,12.1,13.5,34.0 
9,11.1,15.4,4.7,,,12.2,15.5,89.9,79.0,12.4,65.7,39.7 
10,16.3,10.4,,,,12.2,12.9,86.2,68.7,12.2,68.2,25.1 
11,22.5,12.8,,1.6,2.9,13.6,15.4,50.9,42.2,15.3,13.5,23.7 
12,16.6,10.9,1.2,,,,16.2,63.1,28.9,13.6,74.5,30.0 
13,19.2,11.8,,,,14.4,20.5,55.2,20.8,15.0,40.2,28.0 
14,28.6,19.0,,6.1,6.8,,21.1,36.8,17.9,12.0,84.6,40.9 
15,34.1,17.1,2.7,,,,17.8,26.0,30.0,56.8,109.1,27.2 
16,28.1,16.9,,,,3.7,17.0,29.6,14.6,13.7,126.8,22.2 
17,22.4,20.2,,0.6,2.2,17.8,17.4,61.0,16.9,15.2,62.4,19.8 
18,18.1,8.5,0.5,,,17.1,16.8,65.8,19.0,19.9,46.0,22.6 
19,17.3,17.7,,,,15.1,23.9,44.4,24.1,20.7,71.8,22.4 
20,18.9,17.1,,2.8,5.9,16.9,18.4,47.5,17.2,20.6,44.3,27.7 
21,21.5,17.3,2.1,,,,19.1,,20.6,18.9,57.7, 
22,17.0,1.3,,,,15.2,17.7,,22.5,19.4,16.6,5.9 
23,17.9,,,5.0,5.6,,18.8,30.2,20.1,21.1,13.1, 
24,17.0,,0.7,,,,22.3,38.9,16.7,21.3,18.6, 
25,15.4,1.3,,,,9.7,27.0,54.4,14.6,19.7,19.1, 
26,16.9,,,9.3,2.8,16.8,60.5,47.7,16.6,19.3,33.5, 
27,21.6,,2.5,,,17.9,52.0,29.5,24.9,19.8,28.4,21.2 
28,17.2,0.8,,,,15.5,87.9,24.9,24.5,17.6,20.6,14.2 
29,22.5,,,0.8,2.8,12.6,87.5,19.9,19.3,13.3,16.0,25.8 
30,22.0,,2.3,,,12.5,71.2,20.4,14.3,13.5,20.9,40.9 
31,25.9,,,,,,131.0,23.3,,14.1,,13.3
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:07:11
  
