dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,58.1,11.0,2.3,4.0,11.2,9.0,10.3,8.0,16.0,4.3,6.5,13.8 
2,47.1,17.0,4.5,2.8,7.5,7.4,8.0,8.5,18.4,8.3,10.0,8.7 
3,55.5,9.2,9.0,8.5,2.7,6.3,8.0,11.1,11.8,13.7,12.7,2.7 
4,45.3,16.5,5.8,5.4,2.8,9.6,14.2,8.4,12.1,15.3,29.6,5.6 
5,36.5,17.6,10.6,5.0,2.2,9.8,8.3,14.5,16.3,16.9,39.8,11.7 
6,56.5,13.1,5.6,7.4,2.8,12.3,10.6,20.4,21.3,17.0,59.4,14.6 
7,53.8,14.0,7.2,11.6,8.0,12.8,7.4,18.0,14.3,11.8,32.5,22.0 
8,29.0,7.3,13.8,16.4,6.6,10.5,11.2,14.9,13.3,6.4,40.7,18.7 
9,18.6,4.9,17.8,10.8,3.7,11.3,7.8,14.2,10.7,5.8,45.7,21.0 
10,17.0,5.4,7.8,7.5,3.7,12.0,7.2,7.2,13.2,8.2,36.6,26.8 
11,47.5,11.5,3.7,9.5,3.3,8.6,6.5,9.1,14.3,10.1,17.5,15.5 
12,10.8,21.2,5.0,9.9,5.9,5.5,5.5,8.5,13.1,7.6,13.0,5.5 
13,30.8,18.5,4.6,9.0,9.5,5.0,6.5,5.8,9.3,12.0,23.8,16.9 
14,32.0,17.2,10.3,10.8,12.4,5.1,11.5,5.4,7.7,11.0,11.5,14.8 
15,35.2,20.5,12.5,11.7,11.5,9.3,11.3,8.0,8.6,6.3,11.1,12.1 
16,43.1,10.5,13.6,8.8,5.7,8.4,6.3,7.7,8.7,5.0,15.3,6.7 
17,44.2,6.3,5.5,9.8,7.9,6.3,5.1,5.2,8.7,7.5,21.5,4.5 
18,49.5,7.9,4.8,5.0,3.2,3.8,4.2,8.5,4.5,8.0,29.8,10.8 
19,53.0,7.3,10.3,5.6,2.2,4.6,4.8,8.9,6.0,6.8,26.9,11.9 
20,44.4,5.0,10.2,4.7,2.9,5.0,4.7,6.5,5.9,4.5,20.8,13.6 
21,29.1,11.5,10.9,10.2,9.1,4.5,5.2,7.2,5.6,5.8,18.2,17.0 
22,26.3,12.3,11.8,2.8,9.3,9.1,3.8,5.5,7.5,7.3,26.4,7.5 
23,60.5,12.0,11.0,2.1,7.1,10.5,3.6,6.5,7.9,7.7,14.6,13.2 
24,61.0,15.3,14.0,5.7,6.6,4.9,4.5,5.5,3.5,13.6,19.6,11.2 
25,23.5,17.5,8.1,3.3,11.2,3.3,6.5,7.4,4.4,4.6,27.4,2.2 
26,25.7,11.0,4.7,2.0,8.6,1.3,8.4,8.6,6.6,5.0,35.3,8.1 
27,28.0,4.6,6.8,4.2,6.5,1.8,8.7,13.7,9.1,4.2,49.4,29.5 
28,18.1,3.6,7.8,8.3,6.0,3.7,6.8,10.9,8.3,8.4,47.5,36.0 
29,13.6,,3.5,9.9,5.3,5.5,8.0,10.0,11.4,14.0,26.8,21.1 
30,4.6,,3.6,15.3,9.3,9.0,7.7,7.5,9.0,21.4,11.3,11.6 
31,5.6,,3.9,,10.7,,7.5,5.2,,6.3,,10.6
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:41:12
  
