dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,73.2,30.9,6.0,9.1,15.6,14.9,18.8,15.4,6.6,11.2,10.9,39.5 
2,72.3,10.8,6.6,9.0,16.4,13.3,16.9,14.0,12.8,14.3,16.3,7.9 
3,85.9,12.7,12.9,12.0,18.2,12.6,15.8,11.2,11.9,12.8,21.1,7.4 
4,69.8,20.5,18.7,9.2,10.4,16.2,17.0,11.3,14.8,15.3,34.1,9.3 
5,76.0,27.9,32.1,11.9,10.2,14.6,11.8,15.7,13.8,10.1,62.8,9.6 
6,54.6,19.0,22.1,13.1,7.8,13.5,11.4,24.4,12.6,12.7,73.3,12.4 
7,60.8,14.2,14.5,15.9,8.5,16.2,16.6,24.0,14.7,13.9,76.8,24.5 
8,67.3,10.8,15.0,19.2,11.9,22.2,11.7,21.0,14.9,18.9,76.2,26.1 
9,53.2,7.6,13.4,21.3,11.5,15.4,13.0,18.0,11.7,11.3,78.3,37.8 
10,37.4,9.9,10.7,26.2,8.7,39.4,19.6,12.6,13.8,7.5,81.3,33.8 
11,35.1,15.8,14.3,27.3,5.8,33.2,15.7,11.0,14.7,12.0,47.5,22.9 
12,24.2,25.4,17.4,17.5,5.9,16.3,13.3,10.8,17.8,13.4,45.2,5.8 
13,25.4,42.7,13.5,20.2,10.4,10.3,16.3,12.7,12.3,10.1,29.9,12.7 
14,32.1,48.1,12.6,22.1,11.0,8.2,16.4,10.4,14.9,16.8,21.5,12.5 
15,39.3,44.1,18.4,17.6,13.1,14.5,13.9,10.3,13.6,19.6,18.5,9.2 
16,57.8,34.6,16.6,19.2,14.6,13.8,21.3,7.5,14.5,13.2,18.0,13.7 
17,52.5,30.0,13.1,16.5,10.5,8.2,18.1,9.4,13.3,14.3,23.4,8.5 
18,58.8,20.0,10.8,13.3,8.1,10.0,13.0,12.3,7.6,13.1,22.5,11.8 
19,59.1,19.7,11.3,14.8,7.3,11.5,12.6,15.9,15.5,10.4,19.1,8.9 
20,67.3,13.4,15.1,11.4,6.8,12.6,18.1,13.7,20.4,12.5,14.4,9.0 
21,65.5,22.0,17.6,15.6,10.8,11.7,14.6,12.7,13.4,10.0,20.6,17.3 
22,72.7,27.2,13.6,13.6,8.1,8.7,13.0,10.2,12.3,9.4,19.4,13.8 
23,49.5,28.5,14.1,9.6,11.9,11.8,10.5,7.2,16.8,15.5,18.1,15.9 
24,40.4,29.5,17.1,10.2,12.7,12.8,11.2,10.4,15.3,17.8,20.4,16.4 
25,29.8,26.6,17.0,11.3,13.7,8.6,11.1,9.4,8.3,8.7,33.0,7.8 
26,34.6,12.0,7.1,8.1,13.7,7.7,9.8,14.9,9.0,8.8,32.8,13.0 
27,35.5,7.2,10.9,11.0,13.1,8.8,17.5,13.5,7.1,7.5,36.7,22.2 
28,43.3,5.0,12.3,13.2,12.5,10.7,14.0,10.1,7.1,11.5,33.3,20.9 
29,39.5,,9.3,13.2,15.0,11.0,13.0,11.9,8.3,17.1,12.0,19.7 
30,36.5,,8.0,12.2,11.7,12.9,16.3,13.0,10.8,17.7,10.5,25.6 
31,12.7,,9.9,,14.9,,17.0,11.8,,10.2,,33.2
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:58:33
  
