dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,17.9,12.3,4.6,12.0,17.7,10.5,9.6,10.1,11.6,6.7,8.0,8.0 
2,12.2,9.8,4.1,11.3,13.9,7.4,7.8,12.7,10.4,7.3,4.6,6.6 
3,12.6,14.7,4.3,12.0,11.1,8.4,6.1,12.6,9.6,11.9,5.3,4.1 
4,11.8,23.3,6.1,14.2,9.1,9.1,5.4,9.8,9.9,6.7,6.4,5.5 
5,7.5,15.7,5.3,8.7,9.3,7.4,5.2,9.6,9.4,5.9,5.7,7.7 
6,4.5,14.8,7.7,5.3,10.6,7.5,4.2,11.1,9.5,6.0,10.2,6.3 
7,4.8,8.2,8.7,3.9,10.7,6.7,7.5,11.8,10.7,10.2,7.0,7.2 
8,7.2,4.0,11.4,4.0,12.0,8.9,9.3,10.0,12.2,14.5,5.3,9.7 
9,12.3,8.8,13.7,7.0,11.0,8.7,9.4,10.7,13.2,15.0,4.7,8.8 
10,18.4,7.2,15.0,6.9,11.6,10.0,5.5,7.3,13.8,12.9,4.2,5.8 
11,10.5,6.0,16.4,7.5,12.5,6.9,4.6,6.0,11.1,10.7,6.4,7.1 
12,9.6,4.9,7.9,10.5,10.3,8.5,5.5,7.6,11.1,12.6,6.6,7.1 
13,10.7,6.2,6.8,12.4,9.2,5.0,8.2,8.5,12.1,9.6,5.0,6.9 
14,8.2,8.1,6.0,10.4,5.1,8.6,8.3,11.5,9.2,7.9,9.2,5.6 
15,6.3,11.9,8.3,9.5,4.9,13.2,9.9,15.3,7.0,9.3,6.5,5.4 
16,9.2,13.5,9.1,7.9,8.9,15.8,9.2,18.1,5.1,7.4,5.2,6.8 
17,7.5,19.6,10.9,9.9,7.4,16.6,8.6,17.0,8.1,7.3,5.5,7.0 
18,10.6,16.6,11.8,13.4,6.1,12.2,9.1,18.2,8.8,5.2,5.2,8.0 
19,11.8,18.5,11.2,14.3,7.8,13.9,10.5,15.8,10.9,5.1,8.5,6.1 
20,17.0,21.3,15.6,10.8,8.0,15.5,6.3,18.9,9.8,5.8,9.3,7.8 
21,10.1,19.3,13.2,10.4,7.0,12.8,8.4,20.4,12.1,8.0,11.0,3.2 
22,6.7,8.3,8.6,8.8,4.9,14.9,8.5,16.4,11.3,11.6,5.5,4.1 
23,6.9,5.5,8.1,9.0,7.4,13.5,9.3,10.8,10.6,11.7,6.4,7.0 
24,7.1,6.4,11.4,8.5,9.0,14.4,9.1,16.5,12.6,10.1,6.1,7.8 
25,4.9,8.5,7.8,6.7,8.0,11.7,11.4,21.7,11.9,10.8,5.0,6.0 
26,6.4,10.2,8.0,7.8,5.4,10.6,10.5,18.2,11.0,9.1,7.6,9.1 
27,5.9,7.1,8.3,9.9,6.3,8.0,11.3,16.2,10.8,8.8,9.3,7.2 
28,8.5,4.0,12.0,12.0,8.2,8.2,14.3,14.8,11.3,6.4,6.6,4.6 
29,7.5,,14.4,15.8,9.3,9.4,11.5,11.4,8.7,8.6,6.6,6.0 
30,10.2,,12.4,19.2,8.8,12.9,14.2,11.5,10.9,11.1,6.2,9.5 
31,12.4,,14.8,,9.5,,11.8,9.9,,9.0,,10.2
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 00:43:55
  
