dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,7.6,3.7,5.5,9.8,11.0,8.2,16.3,2.7,8.2,7.6,8.5,11.1 
2,10.1,6.0,8.5,10.0,10.9,8.2,5.8,2.2,12.3,8.0,7.1,9.3 
3,15.4,9.3,3.9,8.7,9.8,8.6,4.7,6.9,12.0,6.2,9.3,11.5 
4,18.8,10.4,6.1,9.8,9.9,6.1,5.0,4.4,10.8,7.6,12.3,14.3 
5,6.0,9.0,3.0,8.9,8.8,3.8,6.3,1.3,11.9,8.5,10.0,11.8 
6,6.0,9.6,6.6,8.5,9.6,3.3,9.8,10.2,15.3,7.8,8.0,6.8 
7,10.3,10.3,3.3,13.2,6.9,3.3,3.9,4.8,17.3,8.9,8.6,11.3 
8,11.0,7.6,4.0,9.8,5.7,5.5,3.3,2.6,8.3,9.6,8.0,12.1 
9,14.9,16.0,7.7,3.2,10.2,5.4,4.1,3.3,9.7,11.8,9.0,14.1 
10,8.2,12.8,4.9,4.9,12.5,6.4,6.7,3.0,6.5,9.5,11.6,5.7 
11,13.4,16.3,5.8,8.4,12.0,9.6,11.2,4.5,7.3,10.0,17.6,8.1 
12,18.8,10.5,6.3,7.8,11.3,13.5,8.5,3.5,11.3,8.0,7.3,10.3 
13,8.1,3.7,6.8,8.4,8.8,9.4,10.9,3.9,9.5,7.6,9.4,19.4 
14,7.3,3.7,6.9,8.0,5.0,5.8,10.7,3.9,10.1,,13.0,10.1 
15,7.9,3.8,6.2,6.5,5.6,4.8,7.0,3.9,10.6,6.0,6.5,4.2 
16,11.5,13.6,6.2,6.1,10.8,3.6,7.1,5.2,11.0,6.4,7.1,7.7 
17,7.3,8.9,7.1,9.7,12.2,4.6,7.2,7.2,10.5,10.0,9.5,10.0 
18,6.4,6.4,7.0,10.5,19.5,4.4,3.3,6.4,10.6,8.4,16.1,15.3 
19,6.2,6.5,3.5,10.8,12.0,6.1,3.3,10.6,14.5,7.0,6.0,14.4 
20,10.7,6.1,3.9,8.0,6.4,12.1,6.1,8.1,13.6,9.6,8.5,14.8 
21,10.7,5.2,8.4,5.8,6.5,13.4,5.8,5.8,9.9,8.3,6.1,16.3 
22,4.4,5.1,5.2,5.8,3.9,12.8,7.9,3.6,7.0,9.6,9.4,14.0 
23,6.7,6.5,4.4,4.5,5.4,7.6,13.9,5.9,8.9,8.8,7.1,9.3 
24,5.5,14.1,6.9,6.3,4.8,8.3,13.2,5.0,8.2,7.4,12.4,8.6 
25,6.3,14.5,10.6,7.0,8.1,16.3,6.5,5.8,7.5,5.8,15.8,14.0 
26,8.5,7.6,6.8,9.8,11.3,13.1,6.3,5.6,10.0,5.3,11.3,13.3 
27,8.2,4.1,4.9,8.2,16.0,10.8,7.7,8.4,10.3,7.4,7.8,11.1 
28,16.9,6.9,3.2,10.3,16.4,12.6,3.3,7.0,10.5,4.9,6.5,10.3 
29,6.3,5.9,4.0,11.5,13.5,13.6,3.5,4.5,14.2,5.6,9.5,20.8 
30,5.8,,9.6,4.5,11.7,18.0,2.9,6.6,11.0,5.8,13.1,16.9 
31,4.3,,10.5,,10.6,,4.1,9.8,,6.3,,13.3
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:03:23
  
