dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,9.9,5.0,8.4,8.3,11.8,9.5,17.5,10.1,9.3,8.3,7.4,10.2 
2,13.0,8.0,8.9,10.6,11.2,12.5,10.2,7.7,12.7,6.7,7.5,6.9 
3,22.4,11.0,6.2,8.5,11.8,10.8,6.8,13.6,11.5,6.5,8.6,21.4 
4,17.1,10.0,5.8,10.4,9.0,10.0,10.3,7.2,12.3,6.4,14.0,19.3 
5,7.8,13.6,3.1,13.1,6.9,7.4,7.9,5.9,12.5,7.8,11.5,11.5 
6,6.2,15.6,8.5,11.3,8.3,7.0,9.6,10.5,18.0,8.4,7.3,8.1 
7,9.5,12.6,5.5,15.0,5.5,6.1,6.4,9.9,19.7,9.5,9.9,10.0 
8,14.0,8.5,6.7,12.2,5.5,6.8,4.3,9.4,11.4,9.2,11.3,7.1 
9,9.7,22.0,7.5,7.3,8.8,5.9,3.6,9.7,14.3,10.2,12.8,6.7 
10,10.7,20.3,6.4,6.6,12.7,8.8,8.4,8.8,11.4,8.1,15.3,4.0 
11,13.6,17.8,6.4,9.8,12.5,10.8,13.0,10.3,9.3,7.8,15.1,8.7 
12,14.3,14.8,5.8,9.1,10.9,15.2,8.8,8.9,10.5,6.1,9.0,8.4 
13,9.8,11.3,7.3,11.1,8.0,10.9,11.8,9.1,9.6,6.2,11.5,16.3 
14,7.3,9.7,8.8,9.8,5.1,9.3,13.5,6.0,11.3,5.7,16.5,8.5 
15,10.7,8.5,10.2,7.7,5.8,7.3,9.2,6.6,10.8,4.6,6.2,3.0 
16,7.0,15.1,11.3,8.8,9.8,4.6,9.4,8.2,10.4,5.2,5.2,5.6 
17,5.3,8.1,9.5,13.2,13.7,4.7,6.7,10.4,12.1,9.8,7.4,11.4 
18,9.7,7.4,9.1,16.9,19.0,5.0,4.7,13.1,10.9,6.2,14.6,14.2 
19,9.8,7.7,6.0,12.2,12.7,9.7,4.5,13.1,13.2,7.9,6.8,15.1 
20,13.8,7.7,5.2,9.0,8.2,13.5,6.7,9.8,13.3,8.8,6.7,16.8 
21,12.9,10.9,8.7,4.6,6.2,15.3,5.3,7.0,11.8,9.2,10.1,17.0 
22,3.9,10.9,6.5,5.7,3.9,13.6,8.5,6.3,7.8,9.5,9.4,18.1 
23,7.2,9.8,7.6,3.8,4.3,9.9,13.3,8.2,10.4,8.0,7.8,7.1 
24,6.4,16.7,9.7,6.3,4.2,8.8,14.8,8.7,9.9,6.0,12.0,9.6 
25,9.9,21.8,12.4,6.8,5.8,17.4,15.3,8.6,12.1,4.8,16.3,10.5 
26,12.5,10.5,11.3,11.8,9.8,13.6,10.8,7.3,14.6,5.3,6.2,6.9 
27,14.1,6.1,7.8,8.7,15.8,11.9,12.8,9.0,13.4,5.5,6.7,11.8 
28,19.1,11.3,6.4,10.8,17.4,13.4,8.0,9.5,9.1,4.8,6.2,15.9 
29,7.5,12.0,8.0,12.2,15.5,14.0,7.3,6.1,12.1,4.3,7.8,22.0 
30,5.3,,12.4,6.0,11.9,18.3,8.1,6.3,11.0,4.5,12.8,23.9 
31,5.9,,10.3,,12.8,,10.4,7.1,,5.5,,13.6
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 17:49:01
  
