dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,19.5,21.2,7.7,16.3,18.3,32.1,26.6,19.6,16.7,14.8,10.9,30.0 
2,12.5,21.0,4.3,16.3,21.1,25.2,19.6,22.4,21.0,15.8,8.5,35.0 
3,21.5,28.5,9.9,12.2,25.8,22.4,18.8,22.4,15.1,17.4,10.4,28.5 
4,20.3,29.1,14.3,16.6,22.0,23.3,33.5,19.2,14.0,16.8,12.5,19.4 
5,10.8,22.8,10.6,14.7,18.8,23.3,64.0,14.8,18.7,19.2,9.3,9.8 
6,8.1,10.0,8.9,14.7,8.8,24.4,18.7,15.2,19.4,19.4,11.2,7.0 
7,11.1,8.0,11.1,17.5,5.3,23.3,25.0,19.2,20.1,19.7,12.5,9.0 
8,14.0,10.8,17.3,8.8,11.6,27.6,27.8,16.8,20.2,18.8,13.2,6.1 
9,11.7,20.5,17.2,10.6,13.4,16.6,22.2,21.7,18.0,14.5,14.6,9.8 
10,15.8,22.5,30.5,12.5,12.0,10.6,17.8,21.6,15.9,11.4,22.0,4.1 
11,20.5,7.6,32.7,17.0,23.3,10.1,15.6,24.3,16.0,20.7,27.2,7.7 
12,10.6,6.7,25.1,13.0,18.3,10.7,14.8,24.3,17.4,25.6,41.8,8.3 
13,6.1,8.0,20.7,9.3,17.7,12.4,17.6,23.5,17.1,32.5,45.8,19.4 
14,9.1,18.0,14.6,13.0,14.8,16.9,18.3,21.6,13.3,20.1,36.5,16.8 
15,15.9,15.5,14.7,14.2,10.8,19.6,21.9,11.3,14.6,8.8,34.7,13.8 
16,11.3,16.8,16.9,15.0,13.7,18.6,22.4,13.5,16.8,16.0,34.5,24.5 
17,11.6,14.0,24.4,11.0,14.4,18.2,20.8,19.0,16.9,19.9,12.6,10.9 
18,19.9,6.7,28.9,10.2,17.4,16.2,21.4,20.6,21.6,26.7,15.9,13.8 
19,11.4,6.7,17.1,13.9,14.0,18.0,20.0,21.0,20.3,29.8,17.2,23.6 
20,5.5,8.8,15.6,16.6,11.4,18.7,18.8,19.1,14.5,17.7,23.8,19.6 
21,7.4,17.7,11.8,17.8,12.9,19.9,20.3,19.3,11.0,12.5,19.5,16.5 
22,7.3,11.6,6.7,19.9,18.0,23.3,26.6,19.3,10.6,8.8,9.7,12.7 
23,5.9,9.2,8.7,16.0,20.7,25.9,21.8,22.8,12.8,6.4,15.0,26.0 
24,11.5,15.4,11.3,18.2,16.4,23.1,19.1,28.9,10.6,6.8,24.9,39.9 
25,16.0,19.1,12.9,14.8,17.0,21.1,18.8,28.6,9.7,13.1,25.9,62.2 
26,11.4,9.4,11.8,14.3,9.6,17.5,18.3,25.2,20.5,15.9,44.8,49.8 
27,3.8,9.6,10.9,14.2,16.8,11.2,18.8,20.4,19.5,27.0,25.7,44.0 
28,4.2,15.8,8.4,10.6,16.2,11.8,16.4,17.8,15.3,34.7,10.9,32.9 
29,3.5,,11.7,8.5,18.5,28.3,15.6,23.6,16.2,32.0,19.0,27.4 
30,9.7,,13.9,14.7,22.5,25.1,17.0,25.3,17.8,15.2,23.1,34.4 
31,16.7,,12.4,,35.0,,22.5,14.3,,10.8,,49.1
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 22:41:51
  
