dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,,,4.2,,,,,2.1,,,, 
2,,0.3,,,,1.3,2.6,,,,2.2,0.4 
3,2.3,,,4.0,4.3,,,,5.1,5.0,, 
4,,,3.3,,,,,1.5,,,, 
5,,,,,,9.4,1.1,,,,5.7,0.9 
6,2.1,,,1.0,6.2,,,,4.9,4.0,, 
7,,,3.1,,,,,9.4,,,, 
8,,,,,,3.8,5.7,,,,1.1,1.1 
9,4.4,,,1.1,5.8,,,,12.8,4.6,, 
10,,,2.2,,,,,8.2,,,, 
11,,2.9,,,,12.5,2.5,,,,2.2,1.3 
12,,,,5.5,3.9,,,,2.3,4.3,, 
13,,,1.7,,,,,13.6,,,, 
14,,3.7,,,,17.3,5.9,,,,7.6, 
15,3.7,,,4.4,3.8,,,,6.4,1.1,, 
16,,,0.8,,,,,20.0,,,, 
17,,2.7,,,,4.2,15.7,,,,0.8, 
18,5.2,,,8.3,5.1,,,,2.6,2.4,, 
19,,,3.9,,,,,6.5,,,, 
20,,2.6,,,,5.7,,,,,1.0, 
21,2.0,,,3.8,2.5,,,,2.2,4.4,, 
22,,,1.2,,,,,7.2,,,, 
23,,1.5,,,,3.6,5.9,,,,5.0,2.4 
24,3.6,,,4.1,4.1,,,,3.5,5.0,, 
25,,,2.2,,,,,20.4,,,, 
26,,2.5,,,,11.2,3.8,,,,2.7,0.3 
27,3.1,,,1.3,1.5,,,,8.8,2.0,, 
28,,,3.6,,,,,19.9,,,, 
29,,,,,,0.8,9.3,,,,2.2,1.8 
30,3.6,,,10.6,1.5,,,,3.9,3.2,, 
31,,,2.8,,,,,9.1,,,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:06:23
  
