dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,14.4,1.6,0.3,4.1,4.8,0.0,3.7,21.0,24.5,12.8,23.7,16.6 
2,12.7,9.0,9.7,0.5,5.0,0.0,4.6,19.8,20.0,11.3,20.8,16.1 
3,11.3,7.2,2.6,0.0,4.1,0.2,3.0,21.8,24.8,12.8,14.7,13.4 
4,13.3,10.0,14.0,5.1,6.9,0.7,3.0,16.7,32.4,12.8,13.8,15.0 
5,10.9,6.6,11.4,2.3,6.6,-0.5,2.8,17.1,20.2,11.5,13.2,9.9 
6,24.0,7.5,9.0,6.0,6.9,2.0,3.3,17.7,20.0,12.3,13.4,14.0 
7,18.4,8.0,-0.1,4.6,6.6,1.1,-0.6,26.2,18.8,12.4,16.0,14.7 
8,10.6,-3.8,5.1,5.8,5.7,2.5,5.5,15.3,17.9,13.4,14.0,17.8 
9,-0.9,1.0,12.8,7.8,7.0,-0.5,-0.9,13.3,17.2,9.6,12.7,16.0 
10,1.0,-2.2,13.3,7.0,8.7,-0.2,-0.7,14.4,15.8,22.5,13.5,17.0 
11,-0.8,-1.2,14.0,11.5,12.5,-0.3,-0.9,17.6,15.0,75.5,12.4,16.7 
12,0.2,4.4,12.3,6.7,7.0,2.9,6.2,16.6,12.9,25.5,15.3,19.1 
13,9.2,0.9,14.3,4.3,6.6,-0.5,4.8,13.8,11.6,14.2,14.0,18.4 
14,1.7,-1.0,12.8,9.5,8.2,0.0,6.1,9.6,13.6,11.6,12.8,20.6 
15,4.5,31.8,4.3,9.1,7.0,-1.6,5.9,12.9,19.8,13.7,13.0,27.6 
16,11.9,-1.3,6.5,6.4,3.2,-1.1,,16.9,20.8,18.5,15.3,14.7 
17,1.9,-1.6,8.5,6.3,-1.6,-2.9,,17.9,17.1,17.0,15.6,11.9 
18,-0.1,5.3,5.5,7.6,-2.3,2.5,12.1,16.7,10.5,21.0,16.3,17.5 
19,1.0,-0.3,12.5,10.3,2.0,0.1,58.8,19.0,11.2,16.4,16.6,19.8 
20,-0.3,-2.9,5.6,7.2,0.0,5.0,40.4,18.1,14.8,13.8,14.9,16.2 
21,-0.5,-1.0,-0.5,6.6,0.8,4.8,14.5,21.4,13.9,15.0,15.0,15.8 
22,2.1,-0.8,6.8,7.8,1.3,0.5,14.5,16.4,11.0,12.4,14.2,19.3 
23,0.5,0.3,7.7,6.2,2.8,3.2,15.2,13.9,13.2,11.9,12.8,14.9 
24,1.7,6.7,10.3,3.2,3.4,9.6,17.2,14.0,11.1,11.8,12.7,18.8 
25,13.7,2.1,9.4,3.8,5.6,3.5,15.4,15.9,12.8,11.9,16.4,14.5 
26,-0.3,1.0,7.5,2.8,3.7,-0.9,14.2,15.2,10.6,12.9,10.1,17.1 
27,1.1,2.4,6.3,6.0,4.0,-0.3,14.6,10.1,11.9,13.5,13.5,18.8 
28,18.5,0.0,7.7,5.6,,0.5,14.0,11.3,12.8,12.7,16.3,18.6 
29,0.3,,8.7,7.1,,1.3,13.6,11.6,12.2,13.6,15.3,20.3 
30,0.5,,10.2,6.3,,7.9,15.4,15.1,11.6,17.0,14.0,13.5 
31,11.9,,0.2,,,,24.5,16.4,,16.7,,21.0
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 22:12:46
  
