dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,12.0,9.0,18.0,13.4,14.6,16.8,19.3,13.3,15.7,10.5,7.1,9.5 
2,11.1,8.0,17.2,14.8,14.5,15.9,16.5,10.3,16.1,12.1,6.5,7.8 
3,11.5,8.3,16.0,11.0,12.9,13.6,11.3,13.7,15.7,8.3,4.3,7.0 
4,9.5,6.5,19.2,11.1,13.3,12.5,15.3,16.5,13.1,8.3,8.1,7.2 
5,8.3,7.9,12.0,11.6,8.3,10.8,15.1,15.6,13.7,9.4,12.1,16.7 
6,7.8,6.4,8.0,11.9,7.3,13.0,13.4,13.0,16.5,8.8,16.4,20.3 
7,6.9,6.3,6.7,14.7,5.7,16.0,12.6,15.7,19.5,8.8,14.4,14.5 
8,8.4,6.0,6.4,12.2,5.4,13.3,12.3,18.6,21.5,8.6,10.0,8.5 
9,11.9,6.6,7.8,8.1,6.5,14.4,11.9,19.1,16.4,8.3,7.1,6.8 
10,12.2,5.7,8.4,6.7,11.2,18.0,12.9,15.5,13.0,7.5,5.4,12.0 
11,7.2,6.5,8.1,8.8,15.1,10.0,15.4,13.1,14.2,11.0,7.6,22.9 
12,7.0,7.6,7.4,7.8,10.5,7.5,19.3,12.3,15.7,12.9,11.0,18.3 
13,7.1,13.6,8.2,10.0,13.1,8.7,17.6,10.0,7.7,15.3,9.0,23.8 
14,12.8,8.4,8.5,12.8,16.3,12.2,17.0,13.0,7.5,16.5,8.3,35.3 
15,14.2,6.1,8.5,8.4,10.3,13.3,16.0,10.8,12.3,11.7,9.0,27.2 
16,19.0,6.3,8.7,7.8,11.5,21.2,13.8,12.0,15.0,4.0,15.2,4.4 
17,17.7,9.0,10.5,8.1,10.7,28.9,12.5,13.4,16.4,5.6,5.1,10.5 
18,7.9,7.1,15.3,9.2,12.8,21.8,12.8,10.2,14.7,8.0,5.9,7.2 
19,6.8,9.8,22.4,11.1,18.0,12.9,13.0,12.6,14.1,7.2,11.4,7.9 
20,11.0,10.3,18.0,8.7,11.7,16.6,11.2,11.3,14.9,5.3,10.7,5.9 
21,7.9,8.5,9.1,8.1,8.5,22.7,11.4,13.5,11.5,7.8,6.0,5.5 
22,10.3,7.6,7.6,6.8,7.5,17.2,12.7,14.6,13.6,9.1,7.6,7.5 
23,9.9,7.1,7.5,6.3,10.0,16.9,17.0,13.0,11.2,12.0,10.8,11.3 
24,8.9,7.8,6.4,9.0,9.3,16.3,18.0,14.8,8.6,10.0,9.2,8.2 
25,10.5,8.3,8.2,10.5,7.0,16.5,15.9,17.1,10.6,9.3,9.8,14.5 
26,7.4,10.1,13.7,11.0,9.0,15.8,12.7,18.7,4.8,8.4,14.3,8.8 
27,8.8,12.4,18.4,10.6,12.6,20.2,9.4,17.8,8.2,7.7,6.2,6.8 
28,7.0,11.9,10.0,11.4,16.4,16.9,12.5,14.5,8.9,5.5,6.0,6.3 
29,8.4,13.8,8.7,13.3,12.4,19.3,15.0,15.6,11.0,4.7,4.8,4.0 
30,11.1,,9.7,13.0,11.8,20.2,31.4,18.3,8.3,5.7,6.2,7.1 
31,7.8,,8.9,,14.2,,16.1,17.1,,6.1,,14.0
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 02:02:36
  
