dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,13.8,1.7,8.3,9.8,9.9,10.4,8.7,10.1,13.1,4.0,7.3, 
2,21.1,1.6,5.1,3.2,6.3,2.5,9.6,8.6,7.8,8.7,3.2,0.5 
3,11.6,3.2,5.5,5.2,9.1,5.6,5.0,5.5,9.7,11.3,2.4, 
4,2.5,2.0,6.3,6.0,11.1,7.2,9.0,6.6,6.4,11.3,1.5, 
5,1.6,5.5,5.1,7.3,10.0,7.5,6.8,9.0,9.7,5.8,6.5,0.9 
6,1.1,7.4,6.0,3.3,7.3,5.7,7.6,5.9,26.6,15.0,4.0, 
7,3.2,6.0,10.1,4.8,7.0,9.1,7.6,6.7,22.9,15.8,8.2, 
8,3.0,2.6,6.0,5.9,7.3,5.5,4.4,8.5,21.8,13.5,3.0,0.4 
9,1.9,3.7,,3.1,9.0,8.0,4.0,8.8,55.8,10.8,5.0, 
10,1.1,6.9,5.5,3.9,15.5,9.8,4.8,7.2,108.1,6.4,3.4, 
11,5.7,6.4,6.5,5.4,13.5,12.3,4.4,6.8,165.0,8.3,9.2,0.1 
12,10.3,7.3,2.3,5.7,11.4,11.6,5.3,11.6,87.8,9.6,4.5, 
13,5.7,4.7,3.3,5.5,7.3,6.5,3.7,11.0,67.4,,5.3, 
14,4.5,6.7,8.2,3.8,5.9,4.4,3.9,10.8,24.8,,14.7,0.5 
15,3.2,6.6,5.2,3.6,6.5,3.2,5.0,9.6,6.3,15.5,12.2, 
16,4.3,5.1,4.9,6.5,6.3,3.1,5.9,6.8,2.5,,, 
17,5.7,6.5,10.1,8.3,9.6,5.5,7.0,10.9,6.7,,0.9,0.5 
18,4.7,7.6,4.5,18.6,6.5,5.0,3.9,13.3,11.6,2.1,, 
19,2.9,6.7,5.3,16.6,7.8,16.0,10.8,11.8,12.0,,2.0, 
20,2.9,5.2,7.4,3.6,8.0,6.8,12.7,12.4,9.6,,3.8,0.3 
21,3.1,6.0,5.3,7.1,11.7,2.5,6.0,13.4,7.1,3.5,6.7,9.1 
22,3.1,4.2,4.5,6.5,6.7,4.0,4.6,19.0,5.4,,7.3,6.9 
23,5.9,4.7,3.7,4.0,7.4,4.3,6.0,24.6,6.7,,4.9,7.6 
24,10.5,7.3,4.5,4.4,7.8,7.3,3.7,6.9,8.4,4.0,7.0,6.0 
25,8.1,8.9,9.1,8.2,14.3,7.3,2.4,5.8,7.6,,7.0,4.5 
26,0.8,7.6,10.6,8.3,8.6,8.6,14.8,1.6,7.0,,7.5,15.5 
27,5.6,5.5,3.0,5.2,10.6,10.7,12.8,4.3,9.0,2.4,5.5,18.8 
28,1.0,5.7,3.7,6.0,6.6,12.8,8.2,9.3,12.5,,7.0,8.5 
29,1.5,,5.4,5.5,7.1,6.8,5.9,5.9,5.3,,10.1,12.0 
30,4.6,,5.2,7.4,7.6,7.2,7.2,7.0,7.9,1.3,6.8, 
31,8.3,,8.9,,4.8,,10.1,4.4,,,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 19:02:03
  
