dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,38.3,24.3,35.0,16.1,9.8,7.8,6.0,6.5,6.9,7.8,9.5,58.7 
2,49.4,47.9,51.7,18.5,10.3,8.6,8.5,10.5,5.8,5.8,29.1,48.8 
3,53.3,32.3,42.3,20.2,10.8,8.7,12.8,10.4,4.5,7.2,33.5,49.5 
4,42.6,67.6,48.6,21.6,11.3,5.9,11.9,8.2,5.3,8.5,28.3,40.1 
5,39.2,14.7,11.1,15.7,10.6,5.5,13.8,19.5,5.5,8.7,49.0,61.7 
6,58.2,18.4,13.7,15.9,13.8,13.7,5.6,10.8,5.8,7.1,39.5,45.8 
7,56.7,21.4,34.7,17.3,9.2,14.5,7.2,5.7,6.8,6.7,48.0,61.5 
8,56.7,28.0,9.5,16.0,11.3,11.3,7.3,12.6,8.4,7.3,41.1,70.6 
9,51.4,8.0,,21.1,13.0,13.0,6.0,9.4,10.4,6.6,17.5,49.3 
10,77.1,11.1,34.1,19.5,13.0,11.3,5.0,8.6,5.3,5.8,33.0,17.3 
11,78.5,27.7,23.8,21.9,12.0,11.5,5.9,8.6,8.3,6.0,47.6,32.4 
12,94.0,39.3,18.0,17.5,17.0,8.1,6.0,5.1,13.6,5.6,41.2,18.2 
13,20.5,36.0,22.4,14.4,15.5,11.0,4.8,5.3,33.8,29.1,47.7,19.6 
14,19.2,43.9,16.1,11.2,11.5,11.9,3.4,3.9,49.4,10.2,67.4,48.9 
15,52.5,38.2,15.2,12.7,13.4,8.9,5.3,7.8,11.2,10.1,22.9,41.7 
16,28.9,31.4,17.7,16.5,13.3,11.9,6.2,7.0,12.3,8.0,38.7,33.7 
17,57.6,30.3,14.2,17.7,14.7,12.2,6.2,8.8,5.5,8.8,59.0,36.1 
18,27.3,41.4,24.3,12.7,11.7,10.0,4.6,12.7,4.8,10.8,61.2,31.6 
19,24.0,14.0,19.2,15.2,11.4,10.0,5.6,12.2,5.1,17.3,63.1,26.1 
20,18.8,32.2,17.4,19.8,10.1,7.2,5.2,49.5,4.7,16.8,37.3,22.3 
21,29.1,18.0,22.7,19.5,13.4,6.4,7.4,40.0,6.2,14.1,22.8,15.0 
22,51.1,11.9,19.9,18.4,8.3,6.2,6.2,14.0,5.5,16.9,41.5,9.8 
23,46.8,18.6,14.3,16.1,9.4,7.8,4.0,10.4,4.5,15.0,65.4,21.4 
24,31.2,47.6,22.1,13.3,,10.0,4.0,3.8,4.2,24.4,29.3,19.3 
25,29.0,54.6,22.3,14.3,7.3,12.0,11.8,3.5,5.4,23.7,48.1,52.0 
26,24.9,47.1,13.9,14.6,7.1,13.8,13.5,4.4,4.8,23.7,18.8,37.9 
27,46.5,36.0,13.3,9.8,5.4,12.9,2.9,4.3,5.7,35.0,26.3,35.2 
28,40.0,17.5,17.3,10.3,4.5,12.8,3.0,3.6,5.3,24.6,53.5,26.6 
29,45.5,,22.3,9.5,10.7,8.9,4.6,3.8,13.3,22.7,45.7,32.5 
30,37.1,,13.3,10.8,8.9,8.2,6.2,3.2,8.3,34.5,57.2,39.5 
31,21.6,,14.8,,8.9,,5.0,5.5,,21.0,,9.0
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 22:38:05
  
