dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,4.6,3.7,3.7,5.1,3.5,6.4,7.4,23.1,9.9,3.4,2.7,2.8 
2,8.0,3.7,3.7,5.8,3.5,5.2,10.1,76.0,8.7,4.4,1.5,3.1 
3,4.5,3.7,2.7,5.8,3.8,6.9,15.9,247.5,9.0,3.6,1.9,3.1 
4,3.7,4.7,1.6,6.6,4.1,7.9,14.1,143.9,7.7,3.5,2.3,3.0 
5,3.7,5.2,2.6,6.0,6.0,9.5,7.1,33.9,6.1,2.5,3.3,2.5 
6,3.1,2.7,3.4,3.6,4.7,6.9,7.3,92.7,8.6,6.4,3.7,3.4 
7,2.9,6.7,2.4,8.8,5.2,8.9,9.8,40.0,5.9,15.1,5.3,5.2 
8,3.2,3.1,3.0,7.3,8.0,11.6,15.5,31.0,5.3,3.0,11.5,5.0 
9,2.6,2.5,5.0,6.8,3.7,12.5,11.2,28.3,3.7,2.9,5.0,7.0 
10,5.9,26.5,3.6,5.9,6.4,8.3,15.2,22.3,5.4,6.9,6.8,8.1 
11,6.7,23.8,2.9,7.6,156.0,6.8,9.2,25.0,5.8,6.0,4.4,6.5 
12,7.9,5.2,3.0,12.1,15.6,7.2,7.8,24.3,2.9,3.1,4.1,10.5 
13,5.1,3.3,2.8,5.5,4.6,9.0,7.3,19.0,2.3,3.0,3.9,3.8 
14,3.4,4.0,2.0,9.0,37.0,6.5,8.9,10.4,2.2,5.2,4.0,6.8 
15,3.4,3.4,4.0,11.2,5.6,5.2,8.9,8.0,3.0,6.4,2.7,6.1 
16,4.8,3.2,3.1,9.5,8.2,5.6,11.0,11.3,3.7,2.3,5.1,6.8 
17,4.9,3.6,1.3,2.6,9.0,7.3,12.4,15.1,3.5,2.2,7.7,2.7 
18,3.5,5.6,1.9,3.8,5.3,6.0,17.0,26.2,3.6,2.8,11.6,4.1 
19,2.7,3.5,1.9,15.3,6.4,5.4,11.1,11.0,3.2,2.7,9.5,4.8 
20,7.9,2.7,2.5,19.5,7.3,4.7,11.6,7.2,4.7,2.2,6.3,5.8 
21,2.4,3.1,3.5,5.0,8.8,3.3,10.1,15.2,5.2,2.9,6.8,4.2 
22,3.2,5.7,1.2,4.5,5.5,4.8,8.8,16.4,4.9,4.0,3.6,2.5 
23,2.9,4.1,2.8,8.0,6.2,5.9,6.6,17.1,6.5,6.2,3.7,3.7 
24,5.8,2.9,3.4,6.6,7.3,11.2,9.1,9.2,4.7,6.0,3.3,3.6 
25,9.7,3.0,4.2,8.3,6.6,44.1,16.9,12.2,4.4,5.7,3.6,5.1 
26,2.7,5.1,7.1,7.3,5.1,27.2,12.9,12.6,4.3,5.5,5.0,3.8 
27,2.8,5.6,13.5,8.3,2.8,12.5,25.3,10.3,3.3,6.7,4.2,4.3 
28,2.5,3.8,1.4,7.6,3.8,6.8,65.4,16.1,4.0,8.5,4.1,16.8 
29,7.2,,2.8,21.3,6.2,8.1,63.1,7.7,4.4,6.0,2.1,3.7 
30,5.9,,3.9,6.0,7.8,4.6,47.5,5.0,2.9,3.4,4.3,3.5 
31,5.8,,6.9,,7.7,,30.4,5.2,,2.3,,13.0
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:47:39
  
