dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,,,,,1.7,3.8,4.5,44.7,9.9,2.1,6.3,9.3 
2,0.4,,,2.4,2.3,4.1,6.1,144.1,9.0,3.2,7.3,30.2 
3,,,0.3,,3.2,4.5,24.2,194.9,8.4,2.9,8.5,35.5 
4,,,,,3.9,3.1,11.2,106.7,7.1,1.5,4.2,10.1 
5,0.3,,,1.6,3.9,4.0,3.1,154.7,7.6,3.4,4.5,8.1 
6,,,,,4.3,5.1,3.3,117.0,11.9,1.9,8.4,9.7 
7,,1.2,,3.3,3.9,6.2,5.0,51.4,7.6,2.2,5.9,22.2 
8,0.4,,,6.9,3.7,6.5,6.4,63.3,4.5,2.4,10.3,41.7 
9,,,0.8,5.3,2.9,,3.6,62.9,3.4,3.0,18.8,38.0 
10,,7.7,,4.0,3.2,1.7,4.1,46.7,4.4,3.6,41.8,24.1 
11,0.7,,,3.9,3.5,,8.4,71.7,3.7,4.2,13.4,17.5 
12,,,1.2,1.5,1.6,3.7,5.6,27.3,1.4,8.3,16.9,15.3 
13,,,,3.2,2.4,3.8,6.0,21.6,2.1,5.7,16.3,25.3 
14,0.4,,,5.2,2.5,3.5,5.4,15.5,1.2,6.6,18.1,11.2 
15,,,0.4,5.6,3.6,3.8,35.1,10.8,2.2,8.8,16.8,11.2 
16,,0.8,,0.9,4.7,3.6,33.2,13.8,3.0,8.3,24.8,2.5 
17,,,,0.9,4.4,4.0,43.5,15.6,3.3,8.0,21.5,10.9 
18,,,0.5,2.1,3.8,3.8,48.7,12.5,2.8,10.3,24.7,19.7 
19,,0.5,,2.8,4.2,4.2,33.7,19.8,2.8,10.4,20.6,27.3 
20,,,,2.4,4.3,3.7,13.9,24.6,4.9,10.3,27.6,3.0 
21,,,0.4,2.6,2.3,1.9,23.7,15.0,5.9,10.6,25.5,5.6 
22,,0.8,,2.9,,2.8,23.2,17.5,6.2,12.4,2.8,17.6 
23,,,,4.3,4.1,3.9,9.0,16.3,4.4,11.2,1.5,4.5 
24,,,1.3,5.6,5.6,9.3,30.4,10.3,4.1,10.8,10.5,3.3 
25,,1.0,,5.1,4.2,25.8,26.4,9.8,4.0,9.6,17.5,4.2 
26,,,,6.0,1.8,42.5,10.6,7.9,3.4,14.6,17.0,18.0 
27,,,0.6,7.4,2.8,11.3,45.1,10.9,3.8,9.9,4.2,1.8 
28,,1.2,,3.7,3.7,4.3,98.7,15.7,3.6,7.0,4.9,15.1 
29,,,,3.2,4.8,3.7,86.4,8.4,2.9,3.9,3.6,43.7 
30,,,2.3,2.0,5.0,2.8,66.3,3.8,1.5,8.7,3.3,9.6 
31,,,,,4.5,,50.1,4.5,,7.3,,2.2
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 19:07:17
  
