dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,37.8,10.9,10.1,10.8,9.5,10.4,11.8,8.8,12.4,7.0,20.3, 
2,30.8,3.1,4.8,6.9,9.9,8.2,8.0,9.3,19.8,8.7,28.3, 
3,36.3,2.2,3.8,7.1,9.9,10.1,9.9,12.0,12.6,12.3,32.0, 
4,38.3,1.8,5.5,6.5,8.2,15.1,24.6,12.0,10.5,10.4,23.7, 
5,22.5,3.9,6.8,6.4,8.8,14.5,14.3,8.7,11.9,11.2,27.2, 
6,10.6,7.3,5.5,7.1,7.5,9.4,13.3,11.6,11.1,12.6,24.2, 
7,5.4,9.9,3.7,7.2,13.6,7.3,13.2,11.6,12.0,14.3,29.4, 
8,6.0,16.1,5.4,10.9,12.1,7.9,11.0,11.0,11.6,13.9,41.7, 
9,11.8,5.2,7.0,11.0,8.9,14.5,9.5,9.2,6.4,14.0,41.4, 
10,15.5,5.6,4.8,5.8,7.9,11.0,11.1,7.5,6.5,8.3,31.1, 
11,11.8,8.2,9.4,7.0,14.5,12.3,12.5,5.6,7.5,10.9,25.5, 
12,3.0,12.5,6.3,5.8,15.3,11.0,11.9,9.5,12.1,13.3,31.2, 
13,6.2,25.9,8.9,7.2,9.3,12.7,14.2,12.9,14.1,9.8,33.6, 
14,5.1,5.8,5.4,7.3,7.9,7.9,9.9,13.8,14.0,12.9,18.3, 
15,3.7,5.7,11.9,7.6,7.0,10.3,8.1,14.5,9.2,16.8,13.4, 
16,3.9,2.8,12.2,9.8,5.8,9.3,6.3,13.5,7.2,18.7,27.6, 
17,6.2,3.0,10.2,7.0,7.3,10.6,11.1,8.8,6.8,16.0,, 
18,16.3,7.1,10.2,15.3,9.1,12.0,7.0,6.8,8.2,8.5,, 
19,16.6,8.6,10.4,14.3,2.7,11.9,11.4,7.9,7.5,10.6,, 
20,17.5,6.8,5.5,10.4,5.7,9.1,11.2,10.0,6.0,9.1,, 
21,4.9,5.1,5.3,8.9,4.6,15.6,12.2,10.8,9.5,12.6,, 
22,9.6,9.5,8.1,7.9,5.4,9.7,11.8,10.6,10.5,17.6,, 
23,20.8,14.4,8.1,8.7,5.9,8.8,11.3,11.9,9.4,18.4,, 
24,31.6,11.6,10.6,10.9,7.2,9.2,16.4,10.0,10.0,16.9,, 
25,46.4,8.8,12.7,11.1,10.7,9.6,15.5,10.3,10.4,16.0,, 
26,52.3,7.9,13.6,8.3,4.5,10.3,12.3,11.7,12.7,13.0,, 
27,83.7,13.0,8.1,7.8,3.7,9.0,10.3,11.2,10.3,19.0,, 
28,53.1,12.8,7.3,6.0,7.9,12.3,9.6,9.0,5.7,14.9,, 
29,57.6,,9.0,10.2,11.9,11.4,7.7,8.1,6.3,15.4,, 
30,47.4,,9.0,7.8,12.5,9.6,10.4,11.1,6.8,28.3,, 
31,15.0,,8.6,,10.8,,10.3,13.0,,11.3,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:49:23
  
