dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,8.0,5.7,5.0,9.4,8.3,13.8,10.2,10.8,10.7,6.3,25.5, 
2,5.2,5.9,4.3,8.3,10.0,10.3,12.5,9.4,13.6,5.9,13.4, 
3,5.9,5.7,1.9,3.5,13.8,9.5,15.1,9.7,10.8,8.3,10.9, 
4,9.0,5.1,2.6,3.0,15.4,12.9,16.9,8.9,9.8,10.7,10.2, 
5,20.0,2.6,8.1,2.5,11.5,14.9,19.8,10.1,8.9,9.4,11.3, 
6,6.8,2.9,5.3,4.2,5.0,16.2,12.7,11.0,11.3,11.6,12.1, 
7,6.4,4.6,2.5,5.8,3.5,12.7,15.3,11.3,11.9,9.8,19.6, 
8,7.3,7.5,3.5,7.6,5.6,11.8,12.9,9.3,9.7,7.7,12.3, 
9,10.4,6.0,4.8,6.3,5.7,9.5,13.2,12.7,9.3,14.0,7.5, 
10,8.8,3.8,4.6,6.1,5.8,8.6,10.8,8.3,10.3,12.9,11.9, 
11,24.5,3.8,3.3,8.3,7.9,8.6,10.7,5.2,11.7,5.7,22.5, 
12,7.2,5.9,7.5,7.7,10.7,13.2,11.3,10.8,12.8,8.7,14.8, 
13,7.5,5.1,4.5,8.5,15.2,15.5,13.3,9.7,7.8,13.5,13.4, 
14,8.1,3.5,2.1,7.9,15.7,14.5,11.8,9.9,9.9,14.6,14.0, 
15,6.9,4.1,3.1,8.4,11.8,14.3,10.6,9.5,12.8,13.3,14.5, 
16,6.6,3.2,3.8,7.6,5.2,9.1,12.3,9.9,12.0,10.5,6.3, 
17,6.3,2.8,4.3,6.7,5.9,8.0,13.4,10.8,8.8,11.3,2.0, 
18,10.4,3.3,9.3,10.0,7.3,9.4,12.0,8.4,8.9,6.9,, 
19,4.6,5.2,12.1,11.0,3.6,10.9,9.4,8.0,10.5,7.8,, 
20,6.7,4.5,4.7,11.2,4.0,9.8,9.5,8.0,8.0,4.3,, 
21,4.0,5.3,3.7,6.3,6.5,4.1,7.4,9.7,8.5,3.5,, 
22,7.3,5.2,4.5,10.0,5.4,6.2,8.7,11.7,9.7,7.3,, 
23,5.6,6.2,6.0,14.2,8.0,8.4,9.4,13.7,12.3,9.2,, 
24,6.2,5.8,9.2,16.6,5.4,10.0,12.8,10.8,9.2,7.0,, 
25,5.2,8.0,9.6,13.0,7.8,13.4,13.9,8.0,10.8,5.7,, 
26,7.0,10.1,8.8,11.5,5.3,8.4,14.9,8.2,10.4,6.0,, 
27,5.9,9.2,5.1,17.1,4.6,8.1,11.5,8.9,8.2,12.8,, 
28,9.7,4.0,4.5,14.5,6.6,12.1,9.8,10.5,5.3,5.2,, 
29,13.7,,5.8,6.0,10.0,8.8,12.3,10.4,5.9,10.5,, 
30,17.5,,6.1,6.7,11.4,8.3,15.2,11.2,5.9,12.0,, 
31,13.0,,5.4,,14.9,,13.1,10.8,,4.6,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 02:01:34
  
