dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,4.7,3.3,6.8,8.5,12.8,8.8,8.8,4.7,4.7,4.9,9.5, 
2,8.2,3.6,5.7,4.2,11.0,5.4,10.6,4.0,6.7,5.5,11.5, 
3,20.9,4.8,4.5,3.7,11.9,7.8,9.4,4.7,6.5,5.9,11.1, 
4,28.3,3.3,5.2,4.0,9.1,17.1,10.8,7.7,6.3,4.3,12.8, 
5,17.5,4.8,6.3,4.3,6.3,15.0,9.9,8.9,5.4,6.3,15.1, 
6,4.8,5.3,4.1,5.3,3.2,8.9,11.4,10.6,4.5,5.9,16.5, 
7,6.8,8.4,3.9,6.4,3.4,7.7,11.1,8.7,4.5,7.3,16.4, 
8,7.6,11.0,3.0,4.4,7.2,6.6,8.9,6.5,6.2,9.4,17.4, 
9,7.4,6.6,2.8,5.0,5.7,7.3,6.2,4.6,6.1,7.4,16.9, 
10,8.7,4.0,2.8,6.0,6.6,9.3,4.3,3.0,6.4,5.9,16.4, 
11,9.3,7.0,2.9,6.3,7.5,13.7,4.3,5.3,9.6,8.4,13.2, 
12,9.8,8.1,4.9,4.1,7.6,11.8,5.1,7.9,8.2,11.6,14.8, 
13,11.5,4.4,4.1,10.0,5.1,7.6,7.3,9.3,9.8,10.6,14.6, 
14,7.7,3.8,4.0,7.2,5.2,7.0,7.7,12.4,9.2,11.4,10.5, 
15,5.1,6.0,6.0,7.5,4.0,7.8,8.8,13.9,7.2,15.0,5.7, 
16,3.8,3.8,7.9,4.3,6.3,8.1,6.4,15.4,4.8,9.0,9.5, 
17,11.6,4.8,7.6,6.9,6.1,11.5,10.4,13.1,4.7,5.4,, 
18,11.8,5.9,10.5,8.3,4.3,8.6,6.7,6.5,5.8,10.3,, 
19,10.2,5.3,10.3,7.9,4.4,5.1,12.5,5.5,4.7,11.5,, 
20,5.7,4.5,6.3,7.4,5.5,10.2,8.2,5.4,6.5,6.4,, 
21,5.4,3.4,5.9,11.4,6.0,12.7,7.1,6.2,7.0,5.4,, 
22,4.3,4.0,5.3,14.7,6.8,17.2,8.2,7.0,7.8,6.1,, 
23,8.3,7.1,5.4,14.2,11.3,15.5,7.3,9.5,7.8,6.4,, 
24,9.0,7.3,6.8,15.2,6.1,10.6,11.1,8.1,10.8,4.7,, 
25,12.3,5.2,7.0,14.5,10.1,10.6,10.2,8.5,10.9,11.6,, 
26,16.8,3.5,3.2,13.0,6.4,5.3,6.8,6.8,10.7,18.8,, 
27,23.3,3.5,5.6,13.9,6.5,4.8,8.8,4.9,7.0,16.6,, 
28,11.8,4.5,6.3,14.5,9.2,7.1,12.4,7.4,7.0,36.0,, 
29,7.6,,5.0,12.6,13.3,8.1,13.5,8.8,7.3,12.8,, 
30,11.9,,4.5,12.5,4.1,9.7,8.8,7.8,4.3,6.2,, 
31,16.1,,7.4,,7.9,,10.4,7.2,,8.7,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:02:28
  
