dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,11.2,24.2,8.6,10.2,8.8,4.8,12.3,6.5,47.8,8.7,12.8,17.5 
2,6.8,14.5,10.8,12.2,9.1,8.0,8.1,11.4,41.6,7.9,11.0,25.7 
3,11.4,10.6,11.8,11.5,8.7,10.5,7.1,9.6,43.8,9.6,11.4,5.5 
4,7.4,8.5,4.4,12.3,5.3,13.0,7.1,8.0,49.2,9.0,6.9,5.0 
5,11.0,8.8,4.7,7.8,6.8,14.4,5.1,6.8,12.4,8.3,8.9,10.6 
6,8.5,9.0,6.4,8.5,10.1,13.7,8.2,11.8,13.7,9.3,7.7,22.0 
7,10.0,7.8,8.9,7.7,12.9,9.0,11.0,14.4,13.7,13.1,8.7,29.6 
8,7.9,10.5,7.5,4.3,20.0,5.1,12.7,15.3,12.0,14.4,10.4,31.8 
9,8.3,8.4,6.4,6.6,17.2,5.4,11.0,12.4,11.6,34.0,7.9,35.3 
10,7.0,8.8,9.1,8.1,10.3,5.5,12.0,13.1,13.8,143.5,6.7,26.8 
11,6.2,5.8,7.5,10.3,6.9,4.8,17.0,12.6,14.0,115.8,8.4,17.5 
12,7.0,8.8,7.4,4.9,5.6,7.8,12.2,13.8,12.2,80.2,10.6,26.6 
13,15.5,12.7,9.3,5.5,5.5,8.3,8.7,6.5,8.0,102.0,6.4,31.3 
14,16.1,13.3,11.3,5.1,7.8,11.0,10.7,11.3,11.0,17.6,6.2,37.1 
15,21.7,19.4,6.6,8.0,10.3,9.3,12.8,11.7,10.7,13.8,6.2,38.6 
16,23.0,9.3,5.9,8.3,4.7,6.9,15.2,12.0,18.3,16.8,5.6,11.1 
17,26.8,9.6,9.0,5.0,5.5,10.0,18.0,10.9,21.1,35.0,9.8,11.0 
18,23.5,10.0,7.2,5.1,10.3,13.8,12.3,10.3,5.5,20.3,15.7,22.5 
19,8.3,10.1,7.1,7.8,11.9,15.1,11.4,12.0,9.4,4.1,17.1,18.8 
20,6.4,11.1,9.7,6.1,9.8,15.1,9.6,15.3,4.2,6.0,24.9,3.1 
21,9.0,11.8,8.0,8.6,11.1,13.8,10.9,12.1,5.4,8.4,10.5,12.6 
22,7.8,4.7,5.8,7.4,8.4,17.4,12.3,16.0,6.3,8.4,13.2,30.0 
23,8.7,7.6,5.8,6.8,8.0,6.0,7.9,19.2,9.0,9.3,11.8,27.9 
24,11.0,7.9,11.4,5.2,7.1,4.8,6.8,14.7,10.3,14.3,7.6,24.5 
25,16.6,10.1,7.2,5.8,8.0,4.9,6.3,15.5,11.4,16.1,13.9,26.2 
26,14.6,9.2,5.1,4.7,6.2,3.5,6.7,13.9,10.1,16.8,13.6,18.5 
27,10.6,4.6,5.8,7.3,6.8,4.9,8.0,15.2,9.3,14.3,8.0,18.7 
28,14.5,4.9,7.6,11.1,58.9,11.5,14.4,14.5,10.0,11.6,10.7,19.7 
29,12.3,,11.0,8.6,7.9,13.3,12.0,12.5,7.6,12.5,12.6,19.6 
30,23.2,,11.3,12.0,6.9,10.5,8.1,9.0,7.9,8.2,15.0,12.6 
31,18.0,,9.6,,5.2,,7.1,28.6,,10.7,,15.0
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:20:48
  
