dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,60.4,10.3,3.4,3.1,10.1,10.6,7.6,11.3,11.0,6.5,5.9,6.7 
2,37.4,5.8,4.0,5.5,7.7,4.3,6.2,10.1,9.8,9.2,6.2,5.2 
3,32.6,9.3,3.9,6.1,4.0,4.0,7.8,6.6,7.9,10.6,6.9,4.9 
4,26.5,6.2,2.9,4.6,2.9,10.0,16.9,4.9,8.3,11.0,9.0,4.5 
5,20.7,5.4,5.3,6.9,5.0,11.5,18.6,5.7,13.4,10.3,14.9,4.0 
6,28.2,6.2,9.1,7.1,6.2,10.8,6.3,10.4,25.3,12.0,14.0,6.1 
7,28.3,8.8,8.1,6.8,8.6,13.7,8.4,8.3,15.8,9.8,10.9,9.2 
8,20.1,3.0,8.4,11.0,9.2,14.0,3.0,12.3,13.3,9.0,16.9,6.8 
9,7.0,0.8,10.7,7.7,2.9,15.6,3.5,12.3,11.5,7.8,15.3,12.0 
10,14.3,9.9,4.5,7.0,4.3,7.4,3.1,5.4,15.0,10.3,17.6,7.7 
11,15.6,8.4,3.6,25.2,6.8,5.7,15.3,5.6,13.7,9.6,7.7,4.5 
12,9.8,10.3,5.4,9.8,5.8,4.6,7.5,8.7,12.3,7.4,8.1,6.9 
13,7.7,9.5,5.5,7.8,7.3,7.7,6.2,25.8,9.3,9.1,4.7,12.4 
14,13.9,6.3,9.8,12.0,9.3,10.8,11.7,5.0,11.7,8.2,9.6,7.0 
15,17.7,6.9,12.2,14.1,8.8,11.1,8.8,6.3,9.0,5.8,11.8,6.0 
16,21.2,4.9,5.3,13.4,9.7,8.0,7.5,8.0,9.0,5.5,10.5,4.5 
17,30.3,7.0,4.3,14.5,8.9,7.6,3.5,5.3,9.3,6.0,13.5,5.0 
18,29.7,7.4,6.1,8.0,3.0,7.8,3.7,7.3,3.2,4.3,18.0,4.7 
19,26.4,7.0,5.9,5.4,4.9,11.4,4.4,3.6,8.1,5.9,6.9,5.7 
20,27.6,6.0,8.5,6.2,5.7,7.0,2.0,2.8,7.4,4.4,6.8,7.0 
21,23.6,8.6,13.6,12.4,7.9,10.6,1.3,5.5,4.0,4.9,8.5,5.3 
22,19.9,9.6,11.5,3.6,6.2,11.9,3.2,3.7,6.7,5.0,6.8,6.8 
23,28.0,8.2,10.8,6.3,7.9,9.8,3.4,6.0,5.7,7.4,7.4,8.5 
24,34.8,8.8,11.2,5.9,7.0,7.2,5.7,5.6,3.6,6.4,13.2,8.1 
25,27.3,12.3,6.9,5.0,8.3,5.1,10.4,5.3,2.6,3.7,16.0,4.9 
26,16.6,7.3,5.3,6.1,7.4,2.6,12.2,8.2,5.9,5.7,23.2,9.0 
27,16.5,5.0,8.8,4.1,9.0,2.6,10.3,8.9,6.9,10.8,25.0,12.4 
28,8.4,4.7,6.1,9.5,6.8,5.6,21.6,8.2,6.6,11.3,23.5,19.9 
29,10.8,,3.8,9.9,9.7,5.5,10.6,8.0,10.6,13.5,9.8,12.3 
30,4.3,,5.2,9.0,13.9,13.4,8.1,8.2,7.3,10.9,8.1,9.0 
31,7.8,,5.4,,9.7,,8.5,5.7,,7.0,,11.6
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 00:53:26
  
