dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,45.1,9.7,5.8,5.9,10.7,12.8,8.8,12.7,15.9,9.8,6.9,10.3 
2,28.8,9.9,7.0,4.6,7.5,6.5,11.7,10.9,12.3,9.8,10.5,8.6 
3,34.9,7.7,9.4,6.7,6.7,7.7,12.6,10.3,10.8,12.1,11.7,6.7 
4,26.8,9.3,5.3,6.3,5.4,13.9,11.5,7.7,14.0,11.0,15.7,6.1 
5,18.0,8.4,10.3,8.7,6.0,18.2,13.4,10.9,21.1,10.9,20.8,12.6 
6,27.7,14.9,9.2,8.8,8.7,12.2,7.7,17.2,22.9,9.5,29.8,10.1 
7,23.4,12.1,7.0,9.2,10.8,19.0,7.0,14.4,16.5,10.8,15.0,12.6 
8,13.2,9.2,9.8,13.6,7.9,16.0,6.5,19.8,12.6,12.0,17.1,19.9 
9,10.4,4.1,10.4,8.5,5.3,18.1,6.8,19.7,11.1,8.3,16.9,29.5 
10,19.2,4.8,6.6,7.4,6.0,13.2,5.9,8.5,16.5,9.4,13.4,20.8 
11,16.9,7.1,8.0,11.1,5.5,9.8,4.8,8.6,14.8,11.0,8.5,12.8 
12,9.2,7.9,5.6,10.5,8.8,7.3,5.2,7.8,12.1,9.5,9.2,12.7 
13,11.2,6.7,8.4,13.2,9.3,9.8,7.6,7.2,9.2,11.5,12.1,17.6 
14,18.9,4.5,11.0,12.0,12.2,14.3,14.2,6.1,10.5,11.3,9.1,15.6 
15,25.5,5.8,8.9,15.9,9.5,16.6,9.4,10.0,9.8,7.5,12.0,13.3 
16,35.3,7.2,9.1,14.8,12.0,10.3,6.4,10.5,8.3,7.1,9.9,10.6 
17,36.5,8.0,6.2,13.7,9.4,9.0,6.1,6.5,7.3,7.7,7.8,9.0 
18,21.4,8.4,5.6,9.5,6.0,10.7,4.4,7.5,7.1,7.5,11.2,14.0 
19,16.5,6.1,7.3,7.3,4.5,12.3,5.5,6.2,8.0,5.7,19.9,12.7 
20,15.5,4.3,10.4,9.2,7.3,9.0,4.8,7.4,7.0,5.2,20.0,21.0 
21,15.2,4.8,15.3,16.0,13.3,15.5,3.3,6.6,6.8,6.4,18.0,7.1 
22,16.6,7.6,15.0,5.3,9.1,14.0,4.1,9.3,7.8,8.3,18.9,11.8 
23,31.9,7.6,12.0,5.3,6.3,13.8,5.0,8.7,4.3,9.1,11.8,13.3 
24,31.0,7.7,11.6,8.7,10.8,8.9,8.7,7.5,3.1,6.5,17.2,7.7 
25,23.3,11.7,6.1,6.2,12.3,5.7,14.9,8.5,5.9,7.5,19.0,9.3 
26,16.1,10.5,7.7,5.2,9.0,4.1,15.8,7.7,7.5,9.0,21.4,15.2 
27,16.4,8.5,9.6,8.4,11.4,2.7,11.7,9.3,9.7,8.8,31.0,22.1 
28,19.4,6.0,7.1,11.0,6.2,5.0,7.3,8.3,12.0,9.6,14.8,27.0 
29,6.6,,6.5,10.3,9.2,10.2,6.5,7.4,9.9,13.1,20.6,23.4 
30,7.6,,6.8,10.6,16.4,17.4,8.6,9.8,9.4,12.5,9.8,10.9 
31,8.0,,6.5,,10.8,,8.5,10.5,,7.5,,19.8
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:22:14
  
