dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,8.1,7.7,10.5,13.6,14.9,18.9,19.9,8.9,11.7,20.5,5.8,16.6 
2,9.5,4.2,9.8,8.5,15.7,12.8,8.6,11.3,25.0,11.0,8.6,15.8 
3,6.0,2.0,8.1,12.2,12.1,9.0,9.7,12.3,21.3,11.8,9.4,8.1 
4,1.7,4.0,6.0,19.8,5.0,13.3,9.3,9.4,20.2,18.3,6.4,17.4 
5,3.7,2.8,5.1,9.5,6.2,13.5,12.4,6.8,12.5,14.3,6.3,12.1 
6,8.1,3.6,9.1,9.6,23.0,10.3,12.3,6.9,13.6,13.2,7.7,11.0 
7,3.2,2.0,6.3,5.7,11.0,5.2,19.3,16.5,15.2,14.1,8.4,20.2 
8,3.4,2.0,4.5,7.8,12.4,4.6,23.3,15.4,12.8,15.3,4.2,17.0 
9,3.6,2.2,5.0,14.8,11.9,6.2,15.5,12.5,7.9,13.0,1.7,23.0 
10,3.0,2.0,6.8,15.6,8.2,32.2,11.0,10.3,8.3,11.8,8.7,24.0 
11,7.6,7.6,6.3,9.8,6.8,25.7,8.5,12.3,12.4,21.7,9.1,18.0 
12,5.6,6.7,6.3,7.0,19.5,27.6,16.7,13.7,10.3,25.7,7.1,26.8 
13,5.9,6.5,7.8,4.7,22.4,26.3,7.8,9.3,9.1,24.5,7.7,22.0 
14,11.0,9.6,5.6,16.4,21.7,19.7,7.9,8.0,8.7,21.4,8.7,20.5 
15,12.1,9.6,4.5,8.2,11.0,22.1,10.7,11.8,17.7,17.0,11.0,20.6 
16,14.2,6.3,6.0,9.5,12.9,9.0,19.4,12.5,11.7,17.0,7.7,16.5 
17,12.7,2.7,4.5,1.8,22.3,14.7,15.7,12.3,16.0,18.2,4.6,13.8 
18,8.6,4.6,5.5,3.0,19.0,12.7,14.7,13.2,14.8,20.7,7.6,16.6 
19,7.5,6.8,9.8,10.3,12.0,9.0,14.0,13.1,25.6,10.7,11.2,11.2 
20,5.9,3.8,6.6,22.5,6.7,5.1,13.0,14.2,18.3,13.2,10.1,7.3 
21,11.2,6.2,2.6,15.8,5.7,8.0,13.7,14.6,17.5,7.2,8.8,8.9 
22,4.9,13.0,5.6,20.4,4.7,5.3,11.3,15.9,9.7,11.5,9.3,17.5 
23,5.3,11.8,10.9,27.0,4.2,5.0,8.8,12.5,12.8,10.5,14.3,17.7 
24,8.0,13.7,4.9,22.8,3.4,7.6,4.8,9.7,11.2,9.1,10.1,21.6 
25,11.0,8.5,5.2,19.5,4.0,7.5,2.7,8.0,12.0,11.2,14.9,23.3 
26,9.2,6.8,6.1,19.0,3.9,12.7,10.1,8.1,11.3,14.0,8.6,20.3 
27,12.3,7.8,11.2,23.3,11.2,11.2,6.9,5.3,13.2,9.4,4.5,19.5 
28,17.6,10.6,14.0,26.5,11.0,12.3,8.8,5.0,9.0,6.2,9.0,25.3 
29,13.3,,18.6,17.3,13.6,15.4,10.4,10.3,10.2,8.7,10.7,20.0 
30,9.1,,29.4,15.0,12.1,12.8,8.8,9.5,19.5,6.9,13.3,13.0 
31,10.0,,23.9,,30.1,,9.6,6.8,,5.6,,14.1
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 00:19:24
  
