dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,10.8,29.0,11.8,14.1,14.6,7.8,12.8,11.2,47.8,15.8,17.0,15.6 
2,7.7,6.8,12.1,15.6,15.0,11.7,8.3,13.5,36.8,11.1,15.3,22.3 
3,6.4,5.6,11.4,15.6,12.7,13.0,6.8,10.6,56.1,14.0,12.3,6.4 
4,5.9,5.3,5.2,14.0,6.3,16.5,16.0,10.6,55.0,11.8,11.3,5.4 
5,8.7,5.0,7.8,10.0,6.6,20.2,10.0,6.8,23.5,12.5,9.7,10.3 
6,9.4,4.5,7.1,9.7,10.5,17.3,8.5,12.5,16.5,13.8,8.9,15.2 
7,7.0,5.3,9.9,9.2,15.1,10.2,17.3,15.4,17.4,16.8,10.7,18.4 
8,3.3,5.5,9.3,6.8,20.1,7.9,18.6,10.2,13.9,14.3,10.3,24.2 
9,4.8,3.8,14.1,9.0,19.8,9.8,11.6,9.9,14.3,29.2,9.6,29.2 
10,4.7,6.6,9.8,9.4,11.2,9.2,14.8,10.9,18.6,41.6,13.0,25.1 
11,7.3,6.8,8.8,11.4,9.3,9.0,17.5,12.5,15.9,44.7,10.4,20.2 
12,6.9,10.7,10.0,5.5,7.8,12.9,13.5,14.3,13.2,63.1,13.0,22.5 
13,9.5,13.6,10.9,6.8,8.1,13.6,9.5,6.4,7.2,70.9,8.9,28.6 
14,14.5,13.7,11.9,8.1,11.3,16.1,11.2,12.0,13.0,28.0,8.9,28.9 
15,20.5,14.6,8.3,10.7,13.6,12.4,14.4,12.9,12.3,16.3,9.0,44.2 
16,23.5,8.8,7.5,9.6,8.9,12.3,19.9,13.0,18.4,31.0,9.2,13.1 
17,28.1,6.7,10.8,6.3,8.7,15.3,19.9,12.3,15.7,32.9,10.4,9.7 
18,13.0,6.0,8.7,6.3,16.4,18.6,11.8,13.7,7.4,19.6,13.4,22.9 
19,10.0,7.6,8.9,10.2,17.3,14.3,12.5,12.2,8.5,8.0,18.0,20.1 
20,7.0,7.6,8.6,9.6,10.9,14.4,11.4,15.2,8.6,10.6,24.2,7.9 
21,10.6,10.5,7.0,10.8,14.6,13.5,9.7,13.3,7.4,10.6,18.4,9.0 
22,7.3,6.6,6.9,10.3,12.5,17.2,11.3,17.7,9.7,12.6,23.1,23.7 
23,8.2,6.2,8.2,8.8,11.9,8.4,8.1,21.5,11.0,13.4,18.6,29.0 
24,11.2,9.5,10.0,7.8,9.0,4.8,6.9,10.1,14.1,9.8,13.6,30.9 
25,13.1,8.1,9.0,8.0,8.5,4.2,6.5,18.2,14.9,18.4,13.0,24.3 
26,14.4,8.3,5.9,5.3,8.0,4.2,6.7,18.4,13.1,18.9,7.9,17.5 
27,10.9,7.4,9.7,8.2,7.5,5.1,10.3,21.5,14.4,15.0,7.4,23.8 
28,15.5,13.2,9.2,10.1,9.1,12.4,13.5,22.2,11.5,13.7,10.4,23.8 
29,19.0,,15.8,12.3,9.2,15.5,12.1,15.4,9.7,15.5,12.0,29.6 
30,20.5,,12.5,14.3,10.1,10.9,8.1,12.4,13.8,10.7,13.4,35.5 
31,28.3,,11.8,,7.8,,7.4,25.8,,13.0,,41.5
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 17:48:36
  
