dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,31.6,35.3,9.8,4.6,11.0,2.7,5.7,9.3,10.7,5.0,5.7,12.0 
2,31.0,32.0,10.3,6.3,12.8,2.4,5.0,8.6,7.0,8.1,7.7,22.7 
3,38.7,20.5,9.2,11.1,11.8,6.3,4.7,6.7,8.8,14.4,9.4,22.2 
4,33.1,23.9,9.1,6.3,11.0,8.9,5.7,4.7,9.0,10.3,12.0,17.1 
5,34.7,26.8,10.5,4.1,10.0,9.3,6.4,6.1,7.0,12.4,12.8,15.3 
6,29.0,11.0,10.5,3.5,10.8,4.5,5.3,15.6,8.3,11.4,12.6,19.3 
7,25.4,10.6,10.8,3.8,8.1,4.1,6.5,11.4,9.9,12.3,26.8,14.2 
8,41.9,9.5,11.3,3.5,12.6,5.2,5.4,13.5,10.5,12.9,12.3,14.3 
9,29.6,12.2,12.7,5.3,10.9,5.7,7.3,6.8,11.2,7.8,5.6,13.8 
10,29.7,10.0,15.9,5.0,9.9,4.8,5.8,5.3,9.4,7.2,11.5,12.7 
11,27.0,10.6,9.5,4.0,9.0,8.4,3.9,2.9,10.4,9.3,16.3,7.2 
12,13.8,11.9,8.2,3.8,4.9,10.3,4.3,4.9,10.3,12.3,18.2,11.8 
13,20.8,13.1,20.4,8.3,6.0,15.3,4.4,6.1,15.9,13.6,22.3,6.3 
14,39.2,13.0,8.6,5.5,5.4,17.0,5.6,4.3,9.9,10.6,24.5,6.0 
15,31.9,13.6,8.3,5.3,6.7,13.8,9.8,31.7,7.5,8.8,5.7,15.7 
16,30.7,13.8,5.2,4.1,7.1,12.1,7.7,28.9,6.3,8.8,8.1,14.9 
17,21.2,14.4,3.3,8.4,6.6,13.0,6.3,37.3,8.8,6.0,12.9,20.3 
18,20.2,12.4,4.6,10.3,8.5,8.9,5.5,24.0,9.0,5.5,13.8,31.4 
19,19.5,16.0,8.5,9.8,7.8,7.7,4.2,15.2,11.1,5.0,17.8,17.9 
20,20.0,15.5,7.2,12.0,6.0,8.4,7.3,14.6,11.5,6.5,12.8,7.0 
21,18.2,18.3,4.8,8.6,3.9,7.6,6.5,12.0,14.7,8.9,22.7,9.4 
22,24.1,12.7,5.1,11.7,4.8,6.1,10.3,12.3,13.3,11.9,27.0,6.3 
23,29.4,11.8,4.3,13.7,8.7,10.7,9.2,12.8,10.0,13.3,23.3,8.0 
24,28.3,8.3,5.5,3.8,7.4,10.4,6.1,12.3,8.2,15.2,7.3,5.2 
25,24.6,10.9,6.9,3.8,3.7,11.6,5.5,16.9,7.1,6.2,14.8,16.3 
26,25.1,10.4,8.6,3.3,4.0,8.7,7.4,16.2,8.4,7.6,14.5,16.8 
27,23.0,3.4,7.4,4.2,5.6,5.0,9.9,9.8,14.8,6.5,11.7,21.5 
28,26.1,7.0,7.0,6.3,4.7,3.0,11.0,4.9,11.5,7.0,12.0,7.4 
29,21.5,,9.9,10.5,3.5,3.8,8.5,5.3,9.1,7.3,10.6,9.5 
30,17.6,,9.4,11.3,4.4,7.3,9.5,4.8,8.9,8.8,10.4,20.5 
31,13.7,,4.9,,6.1,,9.3,11.2,,8.9,,12.3
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:21:44
  
