dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,11.2,9.5,14.1,7.9,8.9,6.6,6.0,10.0,5.6,4.7,24.2, 
2,22.3,3.1,9.8,6.4,7.9,6.9,7.0,6.1,5.6,6.8,27.9, 
3,30.9,0.4,5.2,3.5,8.4,7.0,7.3,12.1,6.5,5.8,26.1, 
4,38.7,1.3,7.8,3.2,6.8,12.0,15.1,4.3,6.8,4.1,22.0, 
5,22.6,5.8,10.5,3.7,5.4,13.4,13.3,8.2,6.8,7.6,30.6, 
6,10.6,13.5,4.1,4.2,4.7,3.8,9.0,8.5,5.7,9.8,30.9, 
7,10.0,17.8,3.5,5.4,2.7,4.3,9.1,9.5,6.5,14.0,30.6, 
8,14.5,11.9,3.1,8.1,6.3,3.0,8.3,8.4,5.3,16.7,29.8, 
9,9.4,5.7,3.2,2.9,5.5,4.6,5.6,6.3,5.2,10.4,29.9, 
10,11.8,6.0,3.1,3.3,6.3,7.5,4.3,3.9,6.0,8.3,25.2, 
11,14.6,9.5,3.1,6.2,8.6,10.1,3.5,6.2,8.8,13.6,29.3, 
12,20.5,14.1,4.5,2.7,7.1,9.2,5.0,7.8,12.2,16.1,32.5, 
13,25.8,6.9,2.0,6.0,4.6,8.4,4.4,8.6,14.5,15.0,41.0, 
14,21.2,4.3,8.1,7.6,4.9,6.2,4.0,12.2,14.1,13.6,20.7, 
15,6.1,5.6,13.3,5.0,5.4,5.3,5.8,13.8,5.4,18.7,9.1, 
16,5.3,5.3,15.6,4.3,3.0,6.0,5.2,12.1,5.1,20.1,26.2, 
17,9.5,7.7,14.4,6.9,5.5,9.6,7.5,13.0,4.5,5.0,29.4, 
18,11.8,7.4,16.6,12.7,4.5,11.2,7.4,8.3,4.6,5.9,, 
19,18.9,11.5,18.0,12.1,1.6,8.3,7.0,6.0,4.2,7.4,, 
20,11.8,12.4,3.3,5.2,4.8,6.7,8.7,6.4,6.0,5.4,, 
21,4.1,4.2,5.8,5.4,3.0,8.3,5.9,7.3,8.5,8.6,, 
22,10.7,9.5,5.9,6.1,3.2,7.3,9.4,9.0,9.3,12.2,, 
23,21.1,19.4,9.4,10.3,5.6,6.3,7.4,9.3,6.3,16.1,, 
24,23.6,22.1,10.1,11.0,9.8,8.7,8.2,10.7,8.5,10.1,, 
25,29.0,15.1,9.9,10.3,7.0,4.4,9.0,9.3,14.6,12.9,, 
26,35.4,8.4,3.9,9.5,3.6,4.0,8.8,6.5,16.7,15.7,, 
27,39.2,6.0,3.9,10.5,4.8,3.6,9.1,6.0,7.8,32.6,, 
28,37.6,7.1,4.3,13.7,6.4,5.1,12.2,6.1,4.9,10.0,, 
29,38.4,,6.6,9.7,11.3,4.5,14.4,9.8,3.5,14.0,, 
30,40.8,,4.2,9.1,7.3,5.5,6.6,9.2,6.5,15.3,, 
31,19.5,,6.8,,5.9,,10.3,8.1,,20.6,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:39:06
  
