dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,111.1,35.7,15.8,27.3,18.5,18.1,16.3,13.6,21.4,20.2,16.7,11.3 
2,56.3,32.6,12.0,22.6,19.3,21.0,14.3,16.6,22.9,11.0,19.8,8.2 
3,39.1,38.9,11.5,19.3,18.6,24.4,15.8,20.9,20.2,10.0,23.5,14.7 
4,28.3,34.2,15.1,26.5,18.1,26.2,42.4,30.9,19.3,7.8,23.3,10.3 
5,20.8,29.6,8.4,35.6,18.4,26.4,84.8,22.3,18.3,10.2,21.8,8.0 
6,17.8,38.9,8.2,18.0,18.9,23.6,19.2,22.3,24.9,13.4,16.2,6.6 
7,31.8,25.7,14.5,14.7,19.3,23.8,21.0,28.1,20.5,12.7,17.0,9.6 
8,19.3,23.9,17.9,14.1,23.5,21.4,20.1,16.5,27.2,13.0,23.2,15.2 
9,11.7,20.8,19.9,19.8,26.6,22.3,22.1,40.4,23.3,12.6,17.0,17.2 
10,18.5,29.8,23.9,19.6,25.0,19.2,21.7,17.3,18.5,11.6,42.2,18.4 
11,27.5,22.6,13.1,18.7,18.3,19.7,16.1,15.1,21.1,12.3,44.3,26.2 
12,40.0,12.4,17.2,10.2,14.8,23.2,14.7,16.1,20.5,12.9,19.5,24.7 
13,14.0,12.0,16.9,11.3,14.6,22.2,17.0,14.8,18.0,9.8,16.7,26.0 
14,11.8,13.8,9.4,17.4,16.9,26.5,15.7,14.3,14.7,13.5,12.9,21.7 
15,26.4,14.3,7.7,16.6,17.2,22.4,14.9,15.9,14.1,10.9,14.1,49.0 
16,31.5,11.6,10.0,14.4,13.8,20.5,17.4,19.6,12.5,15.4,21.0,30.7 
17,31.6,14.0,9.2,9.8,16.0,16.2,19.1,24.5,15.2,14.3,24.8,16.4 
18,27.0,14.5,12.9,11.1,21.0,19.1,21.7,24.3,13.7,17.2,40.0,14.8 
19,20.7,13.1,12.7,11.2,23.5,23.4,19.4,24.4,16.4,13.9,47.4,27.5 
20,9.3,12.1,14.7,15.7,20.5,29.1,14.6,27.3,19.7,14.6,37.2,28.2 
21,14.5,11.0,16.3,19.9,17.2,37.6,12.0,28.1,20.6,16.9,26.7,26.3 
22,15.8,16.5,15.1,22.0,17.6,33.0,11.0,21.4,16.6,21.5,13.4,36.0 
23,14.8,10.3,12.4,27.3,17.6,30.1,16.7,24.2,13.8,23.5,15.9,43.8 
24,11.1,11.8,13.3,31.7,15.5,21.4,22.0,31.9,17.1,20.0,16.9,47.1 
25,13.3,11.6,11.6,27.4,11.9,19.8,25.1,34.7,21.6,27.9,16.6,9.3 
26,14.4,13.0,9.1,21.3,14.3,17.3,27.5,29.8,19.9,24.7,18.0,16.8 
27,19.0,10.5,9.8,20.8,20.4,20.8,27.4,29.6,23.3,25.9,14.7,11.4 
28,20.4,16.2,15.3,17.5,21.9,23.4,24.3,21.5,25.7,36.2,13.8,10.4 
29,16.7,,25.2,15.4,28.7,21.8,16.9,16.1,15.9,43.0,6.9,23.0 
30,13.1,,26.4,16.0,15.4,18.1,15.8,20.1,13.0,22.2,10.6,33.7 
31,20.3,,30.5,,15.1,,14.4,19.3,,17.3,,16.0
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 17, 2019 at 18:55:34
  
