dom,mth1,mth2,mth3,mth4,mth5,mth6,mth7,mth8,mth9,mth10,mth11,mth12 
1,3.5,1.9,,4.3,8.2,5.8,6.6,3.5,3.8,2.7,14.0, 
2,9.3,2.1,,1.9,7.5,1.4,6.8,3.1,6.6,3.9,13.5, 
3,17.9,1.0,4.6,1.7,8.6,6.0,7.7,2.7,4.0,4.7,10.1, 
4,26.1,1.3,2.7,1.2,6.6,11.1,6.7,5.0,4.7,4.0,9.0, 
5,10.8,2.7,3.6,1.7,4.6,10.3,6.8,7.3,3.7,4.5,7.8, 
6,2.8,4.0,1.5,4.9,3.6,5.3,8.5,7.3,3.5,4.8,7.9, 
7,4.7,5.2,1.5,5.4,2.8,4.2,7.8,6.7,2.7,6.5,8.8, 
8,3.1,7.5,2.3,2.5,4.5,2.5,6.2,5.4,2.5,7.9,9.2, 
9,7.9,2.3,2.5,2.7,5.5,4.8,4.3,4.5,4.0,6.0,7.0, 
10,5.8,4.0,3.4,5.0,3.0,6.2,2.0,2.3,3.9,4.4,6.9, 
11,7.8,4.3,2.2,3.0,5.5,8.4,2.5,3.5,,6.8,8.7, 
12,8.9,7.0,2.3,1.8,5.3,9.9,4.1,6.0,,9.0,, 
13,9.2,0.6,2.9,4.6,2.6,4.3,6.2,7.2,7.8,7.3,, 
14,7.4,3.4,2.7,5.0,3.3,4.8,6.5,8.3,6.5,7.0,, 
15,2.8,1.8,2.2,4.0,4.3,3.8,4.5,9.8,4.0,7.3,, 
16,0.6,1.3,1.3,2.8,4.1,4.6,3.5,12.6,3.1,5.0,, 
17,8.3,3.3,0.7,2.9,4.9,7.5,6.3,12.1,3.9,4.0,, 
18,8.0,4.2,5.9,5.0,3.7,5.5,4.6,6.4,3.4,7.0,, 
19,5.8,4.2,8.9,3.8,3.9,2.8,9.6,5.2,4.3,5.2,, 
20,1.5,0.3,4.4,4.3,2.8,10.8,2.6,2.5,3.8,4.5,, 
21,2.0,1.9,4.6,4.8,3.6,10.3,4.3,3.3,4.8,3.6,, 
22,3.6,4.6,2.1,6.0,3.5,9.6,5.0,5.8,6.0,3.0,, 
23,6.1,8.5,5.4,5.5,7.6,10.9,5.7,9.3,4.7,3.7,, 
24,6.0,7.3,4.7,9.0,5.4,9.1,6.9,4.4,4.6,4.4,, 
25,6.1,1.4,4.8,7.4,5.1,5.3,7.9,4.0,7.1,28.0,, 
26,11.5,-0.1,3.8,9.0,4.5,3.2,4.3,1.5,9.5,,, 
27,10.9,,4.5,13.3,5.0,3.8,3.3,2.1,3.6,,, 
28,7.0,,3.5,13.9,7.5,4.7,12.1,4.2,3.2,,, 
29,5.2,,2.5,12.2,10.3,4.9,9.4,7.4,5.1,,, 
30,8.8,,2.6,10.3,4.2,5.2,7.2,6.7,4.1,,, 
31,10.7,,4.8,,5.1,,6.8,5.9,,13.0,,
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
November 18, 2019 at 01:32:11
  
